fieldmap_name:      	LDE05
timestamp:          	2026-01-19_13-10-08
filename:           	2026-01-19_LDE05_Fieldmap_X=-130_130mm_Z=-350_350mm_Imc=0.0A_ID=5480.dat
nr_magnets:         	1
magnet_name:        	LDE05
gap[mm]:            	--
control_gap[mm]:    	--
magnet_length[mm]:  	--
current_main[A]:    	0.0
nr_turns_main:      	 
center_pos_z[mm]:   	0
center_pos_x[mm]:   	0
rotation[deg]:      	0

X[mm]	Y[mm]	Z[mm]	Bx[T]	By[T]	Bz[T]
-95.000	0.000	-348.000	-2.9253044862e-05	1.0047015467e-04	-2.4013808463e-05
-90.000	0.000	-348.000	-3.0960164865e-05	9.0430392932e-05	-2.5954974111e-05
-85.000	0.000	-348.000	-2.7424360610e-05	1.0416342697e-04	-2.3392190914e-05
-80.000	0.000	-348.000	-3.0038364811e-05	1.0578920915e-04	-2.4209406834e-05
-75.000	0.000	-348.000	-2.9645331940e-05	1.0741647606e-04	-2.2887636025e-05
-70.000	0.000	-348.000	-2.9526005072e-05	1.0872452546e-04	-2.4038999162e-05
-65.000	0.000	-348.000	-3.6816130892e-05	1.1054703470e-04	-2.7804267795e-05
-60.000	0.000	-348.000	-2.9977209791e-05	1.1080612054e-04	-2.2413458157e-05
-55.000	0.000	-348.000	-2.9951107039e-05	1.1203993331e-04	-2.1255426893e-05
-50.000	0.000	-348.000	-2.7935228764e-05	1.1250985117e-04	-2.0253726145e-05
-45.000	0.000	-348.000	-2.8640003078e-05	1.1387432041e-04	-1.8571135612e-05
-40.000	0.000	-348.000	-2.7130518198e-05	1.1535088696e-04	-1.9213498444e-05
-35.000	0.000	-348.000	-3.1834979964e-05	1.1574434110e-04	-2.2340108768e-05
-30.000	0.000	-348.000	-2.7903905461e-05	1.1635085435e-04	-1.7467931162e-05
-25.000	0.000	-348.000	-3.1420319099e-05	1.1734785228e-04	-2.0782730830e-05
-20.000	0.000	-348.000	-3.0128605755e-05	1.1817633306e-04	-1.9620995050e-05
-15.000	0.000	-348.000	-2.5315258217e-05	1.1850668606e-04	-1.6038729426e-05
-10.000	0.000	-348.000	-3.1878235954e-05	1.1894839400e-04	-2.0089245696e-05
-5.000	0.000	-348.000	-3.1235362454e-05	1.1974718013e-04	-1.8363682794e-05
0.000	0.000	-348.000	-2.8102286379e-05	1.1980434233e-04	-1.6206914389e-05
5.000	0.000	-348.000	-3.1207022323e-05	1.2043535368e-04	-1.7208615139e-05
10.000	0.000	-348.000	-3.0546249792e-05	1.1981250836e-04	-1.5154832240e-05
15.000	0.000	-348.000	-2.9884731469e-05	1.1914215160e-04	-1.3306279448e-05
20.000	0.000	-348.000	-3.1546358103e-05	1.2034552735e-04	-1.4420597444e-05
25.000	0.000	-348.000	-2.9731098126e-05	1.1922529662e-04	-1.4805866964e-05
30.000	0.000	-348.000	-2.8890589501e-05	1.1958905611e-04	-1.3870847475e-05
35.000	0.000	-348.000	-3.1667176557e-05	1.1945320308e-04	-1.3404078634e-05
40.000	0.000	-348.000	-3.1116035586e-05	1.1944726415e-04	-1.1442908597e-05
45.000	0.000	-348.000	-2.6914984042e-05	1.1835227387e-04	-8.2925893642e-06
50.000	0.000	-348.000	-3.3920216977e-05	1.1877987685e-04	-1.3750080299e-05
55.000	0.000	-348.000	-2.9036019121e-05	1.1782667854e-04	-8.5733915726e-06
60.000	0.000	-348.000	-3.0318782951e-05	1.1810655063e-04	-9.5439744033e-06
65.000	0.000	-348.000	-3.0559674065e-05	1.1687719205e-04	-9.5787968407e-06
70.000	0.000	-348.000	-3.3369076007e-05	1.1636050512e-04	-1.1646656901e-05
75.000	0.000	-348.000	-3.4898697291e-05	1.1550455678e-04	-1.2626871468e-05
80.000	0.000	-348.000	-3.6013657709e-05	1.1511704158e-04	-1.2330510299e-05
85.000	0.000	-348.000	-3.6898913907e-05	1.1363379373e-04	-1.2606867089e-05
90.000	0.000	-348.000	-3.7256894509e-05	1.1341776514e-04	-1.1648138707e-05
95.000	0.000	-348.000	-3.4239416348e-05	1.1227971762e-04	-7.6480038199e-06
100.000	0.000	-348.000	-3.7858749396e-05	1.1059157668e-04	-1.2182329714e-05
105.000	0.000	-348.000	-3.9994700320e-05	1.1019441071e-04	-1.2609830701e-05
110.000	0.000	-348.000	-3.2486057186e-05	1.0810464961e-04	-7.8954653967e-06
115.000	0.000	-348.000	-3.3197543635e-05	1.0788936338e-04	-8.4859650275e-06
120.000	0.000	-348.000	-3.5104536137e-05	1.0585676448e-04	-8.6067322042e-06
125.000	0.000	-348.000	-3.4302808746e-05	1.0521684474e-04	-8.7156449341e-06
130.000	0.000	-348.000	-3.2895497501e-05	1.0395333731e-04	-7.9036153289e-06
-130.000	0.000	-347.000	-2.9414881926e-05	8.9011730945e-05	-2.3737451674e-05
-125.000	0.000	-347.000	-2.8587797573e-05	9.0356156302e-05	-2.4603567187e-05
-120.000	0.000	-347.000	-3.3012586990e-05	9.2821554761e-05	-2.7950966573e-05
-115.000	0.000	-347.000	-2.7939703521e-05	9.3600297002e-05	-2.4085676046e-05
-110.000	0.000	-347.000	-2.7383341999e-05	9.6569019806e-05	-2.3440349603e-05
-105.000	0.000	-347.000	-3.1662701799e-05	9.7124309792e-05	-2.5644535788e-05
-100.000	0.000	-347.000	-2.9119547928e-05	1.0009451733e-04	-2.4099012299e-05
-95.000	0.000	-347.000	-2.9461866881e-05	1.0070548478e-04	-2.4693216440e-05
-90.000	0.000	-347.000	-3.0920637840e-05	9.1529095045e-05	-2.6421002046e-05
-85.000	0.000	-347.000	-2.7855428921e-05	1.0539575501e-04	-2.3729301742e-05
-80.000	0.000	-347.000	-3.0180065467e-05	1.0609135223e-04	-2.4127907513e-05
-75.000	0.000	-347.000	-2.9977955584e-05	1.0817962860e-04	-2.2612020139e-05
-70.000	0.000	-347.000	-3.0473162086e-05	1.0920632118e-04	-2.3046930153e-05
-65.000	0.000	-347.000	-3.6440997053e-05	1.1103699645e-04	-2.7854649193e-05
-60.000	0.000	-347.000	-3.0132334720e-05	1.1171774634e-04	-2.2342331477e-05
-55.000	0.000	-347.000	-3.0114435689e-05	1.1334204378e-04	-2.1671814334e-05
-50.000	0.000	-347.000	-2.7923296077e-05	1.1318911633e-04	-2.0471551603e-05
-45.000	0.000	-347.000	-2.8869707299e-05	1.1536721902e-04	-1.9478000787e-05
-40.000	0.000	-347.000	-2.7449717570e-05	1.1529966369e-04	-1.8677084729e-05
-35.000	0.000	-347.000	-3.2035598261e-05	1.1690985617e-04	-2.2171182902e-05
-30.000	0.000	-347.000	-2.8082895763e-05	1.1729069008e-04	-1.7990267721e-05
-25.000	0.000	-347.000	-3.1763383844e-05	1.1844358492e-04	-1.9824002451e-05
-20.000	0.000	-347.000	-2.9990634064e-05	1.1858240742e-04	-1.9117181064e-05
-15.000	0.000	-347.000	-2.5276476984e-05	1.1954896833e-04	-1.6072810960e-05
-10.000	0.000	-347.000	-3.1553070239e-05	1.1955193779e-04	-2.0203344746e-05
-5.000	0.000	-347.000	-3.1062338496e-05	1.2017329838e-04	-1.8763029468e-05
0.000	0.000	-347.000	-2.8439384781e-05	1.2038487277e-04	-1.6229882380e-05
5.000	0.000	-347.000	-3.1363638837e-05	1.2093348145e-04	-1.6932999252e-05
10.000	0.000	-347.000	-3.0526113383e-05	1.2054151205e-04	-1.5257817746e-05
15.000	0.000	-347.000	-3.0065959149e-05	1.1976945111e-04	-1.3452978227e-05
20.000	0.000	-347.000	-3.1597817815e-05	1.2182506337e-04	-1.4964420189e-05
25.000	0.000	-347.000	-3.0432889268e-05	1.2007307893e-04	-1.5482311332e-05
30.000	0.000	-347.000	-2.9256773827e-05	1.2067216852e-04	-1.3726371406e-05
35.000	0.000	-347.000	-3.1684329794e-05	1.2090230207e-04	-1.3538182063e-05
40.000	0.000	-347.000	-3.1424048064e-05	1.2027054836e-04	-1.2174920685e-05
45.000	0.000	-347.000	-2.6960477411e-05	1.1807165941e-04	-9.0468285412e-06
50.000	0.000	-347.000	-3.4213313595e-05	1.1961949312e-04	-1.3118090106e-05
55.000	0.000	-347.000	-2.8695937547e-05	1.1815554680e-04	-9.4046846536e-06
60.000	0.000	-347.000	-3.1303229610e-05	1.1840646661e-04	-1.0759055198e-05
65.000	0.000	-347.000	-3.0754326018e-05	1.1763143620e-04	-1.0714601023e-05
70.000	0.000	-347.000	-3.4058188667e-05	1.1707985805e-04	-1.0526411680e-05
75.000	0.000	-347.000	-3.5106027723e-05	1.1622390972e-04	-1.2324583075e-05
80.000	0.000	-347.000	-3.5586318365e-05	1.1534420567e-04	-1.2676511964e-05
85.000	0.000	-347.000	-3.6539441719e-05	1.1454764664e-04	-1.2856551374e-05
90.000	0.000	-347.000	-3.7240487064e-05	1.1380379562e-04	-1.2048226285e-05
95.000	0.000	-347.000	-3.4586210056e-05	1.1281125189e-04	-7.9799283301e-06
100.000	0.000	-347.000	-3.8045197626e-05	1.1099319684e-04	-1.1105056864e-05
105.000	0.000	-347.000	-4.0348951957e-05	1.1114315483e-04	-1.3004731959e-05
110.000	0.000	-347.000	-3.2823155587e-05	1.0894352352e-04	-8.3414889573e-06
115.000	0.000	-347.000	-3.3650985732e-05	1.0846543962e-04	-7.6939398012e-06
120.000	0.000	-347.000	-3.5483398942e-05	1.0602973582e-04	-8.7697308475e-06
125.000	0.000	-347.000	-3.4648110869e-05	1.0569195916e-04	-8.5645007375e-06
130.000	0.000	-347.000	-3.3862790922e-05	1.0425696512e-04	-7.7035715392e-06
-130.000	0.000	-346.000	-2.9072562974e-05	8.9324267155e-05	-2.3381818273e-05
-125.000	0.000	-346.000	-2.8592272331e-05	9.0508341392e-05	-2.4720629848e-05
-120.000	0.000	-346.000	-3.3071504631e-05	9.3311516515e-05	-2.7652382697e-05
-115.000	0.000	-346.000	-2.8353618595e-05	9.4514149909e-05	-2.4031590133e-05
-110.000	0.000	-346.000	-2.7540704307e-05	9.6581640033e-05	-2.3344773127e-05
-105.000	0.000	-346.000	-3.1992342271e-05	9.8186635956e-05	-2.5151835347e-05
-100.000	0.000	-346.000	-2.9482749083e-05	1.0078491798e-04	-2.4156802726e-05
-95.000	0.000	-346.000	-2.9913817393e-05	1.0200091396e-04	-2.5452641932e-05
-90.000	0.000	-346.000	-3.0318782951e-05	9.2327138810e-05	-2.7470120579e-05
-85.000	0.000	-346.000	-2.7445988605e-05	1.0593174347e-04	-2.3755974247e-05
-80.000	0.000	-346.000	-2.9854899752e-05	1.0678249524e-04	-2.3094347940e-05
-75.000	0.000	-346.000	-2.9296300852e-05	1.0873417622e-04	-2.2869113452e-05
-70.000	0.000	-346.000	-3.0802056765e-05	1.1013056721e-04	-2.2202300825e-05
-65.000	0.000	-346.000	-3.6892201770e-05	1.1226115847e-04	-2.6984829167e-05
-60.000	0.000	-346.000	-2.9739301849e-05	1.1267317176e-04	-2.2070420105e-05
-55.000	0.000	-346.000	-3.0108469346e-05	1.1359593305e-04	-2.1811104083e-05
-50.000	0.000	-346.000	-2.8098557415e-05	1.1479188515e-04	-2.0858302928e-05
-45.000	0.000	-346.000	-2.8943540798e-05	1.1595443076e-04	-2.1363598719e-05
-40.000	0.000	-346.000	-2.7431818540e-05	1.1664334667e-04	-1.8381464464e-05
-35.000	0.000	-346.000	-3.2671759624e-05	1.1718898589e-04	-2.1373971360e-05
-30.000	0.000	-346.000	-2.7943432486e-05	1.1856533299e-04	-1.8559281165e-05
-25.000	0.000	-346.000	-3.1743993228e-05	1.1949403322e-04	-2.0009969084e-05
-20.000	0.000	-346.000	-3.0453025677e-05	1.1936189202e-04	-1.7837641720e-05
-15.000	0.000	-346.000	-2.5800769411e-05	1.1910057909e-04	-1.5514911060e-05
-10.000	0.000	-346.000	-3.1804402454e-05	1.2064024677e-04	-1.9713607916e-05
-5.000	0.000	-346.000	-3.1262210999e-05	1.2097208450e-04	-1.8079176072e-05
0.000	0.000	-346.000	-2.8813027036e-05	1.2068404638e-04	-1.6312122604e-05
5.000	0.000	-346.000	-3.1744739021e-05	1.2136850810e-04	-1.6498089237e-05
10.000	0.000	-346.000	-3.0775954013e-05	1.2175825040e-04	-1.5248926911e-05
15.000	0.000	-346.000	-3.0447059333e-05	1.2121112645e-04	-1.3961237632e-05
20.000	0.000	-346.000	-3.1968476898e-05	1.2246795257e-04	-1.5959452813e-05
25.000	0.000	-346.000	-3.0508214353e-05	1.2103667037e-04	-1.5251890523e-05
30.000	0.000	-346.000	-2.9765404601e-05	1.2086369902e-04	-1.2858774083e-05
35.000	0.000	-346.000	-3.1585139335e-05	1.2134178291e-04	-1.4544328232e-05
40.000	0.000	-346.000	-3.1576935613e-05	1.2080059789e-04	-1.3051408843e-05
45.000	0.000	-346.000	-2.6902305563e-05	1.1907236917e-04	-9.4758113343e-06
50.000	0.000	-346.000	-3.4360980594e-05	1.2039823536e-04	-1.2415714135e-05
55.000	0.000	-346.000	-2.8815264415e-05	1.1929582142e-04	-1.0414535339e-05
60.000	0.000	-346.000	-3.1137663581e-05	1.1892463828e-04	-1.0635324410e-05
65.000	0.000	-346.000	-3.0842329583e-05	1.1857721085e-04	-1.0910199395e-05
70.000	0.000	-346.000	-3.4038052259e-05	1.1798331782e-04	-9.8447809904e-06
75.000	0.000	-346.000	-3.5299188090e-05	1.1678068444e-04	-1.1184333476e-05
80.000	0.000	-346.000	-3.5730256399e-05	1.1622762155e-04	-1.1948204390e-05
85.000	0.000	-346.000	-3.6619241561e-05	1.1555355296e-04	-1.3006213765e-05
90.000	0.000	-346.000	-3.7667080615e-05	1.1453725351e-04	-1.2023776489e-05
95.000	0.000	-346.000	-3.4368438523e-05	1.1297531484e-04	-7.8591611534e-06
100.000	0.000	-346.000	-3.8766379380e-05	1.1201914705e-04	-1.1220637720e-05
105.000	0.000	-346.000	-4.0987350696e-05	1.1152695820e-04	-1.2617980633e-05
110.000	0.000	-346.000	-3.3292259336e-05	1.0934217421e-04	-8.4933740568e-06
115.000	0.000	-346.000	-3.4542954067e-05	1.0838155223e-04	-6.6411167451e-06
120.000	0.000	-346.000	-3.5948773725e-05	1.0698441887e-04	-8.6548908943e-06
125.000	0.000	-346.000	-3.4886764604e-05	1.0585750685e-04	-8.8801253832e-06
130.000	0.000	-346.000	-3.3574914854e-05	1.0454203378e-04	-7.2634752020e-06
-130.000	0.000	-345.000	-2.9557328375e-05	8.9754097238e-05	-2.3279573670e-05
-125.000	0.000	-345.000	-2.8735464572e-05	9.1128217247e-05	-2.4931046277e-05
-120.000	0.000	-345.000	-3.3030486020e-05	9.3534226402e-05	-2.7296749296e-05
-115.000	0.000	-345.000	-2.8568406957e-05	9.5064985698e-05	-2.3858959753e-05
-110.000	0.000	-345.000	-2.7693591856e-05	9.7462828822e-05	-2.2849849977e-05
-105.000	0.000	-345.000	-3.2157908300e-05	9.9479095671e-05	-2.5308906766e-05
-100.000	0.000	-345.000	-2.9483494876e-05	1.0097941795e-04	-2.4624312468e-05
-95.000	0.000	-345.000	-3.0036127432e-05	1.0248716388e-04	-2.5257043561e-05
-90.000	0.000	-345.000	-3.1016099334e-05	9.2540197936e-05	-2.7310826451e-05
-85.000	0.000	-345.000	-2.7302050571e-05	1.0665406588e-04	-2.3358850282e-05
-80.000	0.000	-345.000	-3.0535062899e-05	1.0718114594e-04	-2.2851331782e-05
-75.000	0.000	-345.000	-2.9047206015e-05	1.0978610925e-04	-2.3736710771e-05
-70.000	0.000	-345.000	-3.0241220486e-05	1.1033174848e-04	-2.2391971972e-05
-65.000	0.000	-345.000	-3.7503006173e-05	1.1188923295e-04	-2.6306162094e-05
-60.000	0.000	-345.000	-3.0009278887e-05	1.1298867743e-04	-2.1859262773e-05
-55.000	0.000	-345.000	-3.0711070029e-05	1.1424401882e-04	-2.1951134735e-05
-50.000	0.000	-345.000	-2.8643732043e-05	1.1526922667e-04	-2.1719232121e-05
-45.000	0.000	-345.000	-2.8857774612e-05	1.1687422259e-04	-2.1474734157e-05
-40.000	0.000	-345.000	-2.7805460795e-05	1.1754309461e-04	-1.8863051362e-05
-35.000	0.000	-345.000	-3.2887293779e-05	1.1745326829e-04	-2.1092428250e-05
-30.000	0.000	-345.000	-2.8487115528e-05	1.1903599322e-04	-1.7900618468e-05
-25.000	0.000	-345.000	-3.1805148247e-05	1.2001443199e-04	-2.1170963960e-05
-20.000	0.000	-345.000	-3.0458246227e-05	1.2006936710e-04	-1.8132521082e-05
-15.000	0.000	-345.000	-2.6163224773e-05	1.1993945299e-04	-1.4818462313e-05
-10.000	0.000	-345.000	-3.2165366229e-05	1.2139820275e-04	-1.9623217759e-05
-5.000	0.000	-345.000	-3.2374188248e-05	1.2210642019e-04	-1.7891727633e-05
0.000	0.000	-345.000	-2.9446205229e-05	1.2193493358e-04	-1.6441780615e-05
5.000	0.000	-345.000	-3.2233979178e-05	1.2193716068e-04	-1.5963898231e-05
10.000	0.000	-345.000	-3.0753580225e-05	1.2250061669e-04	-1.5476384108e-05
15.000	0.000	-345.000	-3.0393362243e-05	1.2210345073e-04	-1.4391702230e-05
