fieldmap_name:      	LDE05
timestamp:          	2026-01-19_12-14-28
filename:           	2026-01-19_LDE05_Fieldmap_X=-130_130mm_Z=-350_350mm_Imc=12.5A_ID=5479.dat
nr_magnets:         	1
magnet_name:        	LDE05
gap[mm]:            	--
control_gap[mm]:    	--
magnet_length[mm]:  	--
current_main[A]:    	12.5
nr_turns_main:      	 
center_pos_z[mm]:   	0
center_pos_x[mm]:   	0
rotation[deg]:      	0

X[mm]	Y[mm]	Z[mm]	Bx[T]	By[T]	Bz[T]
110.000	0.000	-282.000	-1.6329945020e-05	1.8569619279e-03	-2.3854514335e-05
115.000	0.000	-282.000	-1.7199539576e-05	1.7505437580e-03	-2.0834594034e-05
120.000	0.000	-282.000	-1.5523742863e-05	1.6438442290e-03	-1.6390658314e-05
125.000	0.000	-282.000	-1.6787116086e-05	1.5383740558e-03	-1.4716958613e-05
130.000	0.000	-282.000	-1.1570294536e-05	1.4349424175e-03	-8.7030495843e-06
-130.000	0.000	-281.000	-6.8173561746e-06	1.4890809486e-03	-9.8920574158e-05
-125.000	0.000	-281.000	-3.8498460883e-06	1.5967685703e-03	-9.8493814091e-05
-120.000	0.000	-281.000	-2.4537217133e-06	1.7060849407e-03	-9.6437067654e-05
-115.000	0.000	-281.000	-6.5600576124e-06	1.8165349015e-03	-9.8272284125e-05
-110.000	0.000	-281.000	-9.6647935938e-06	1.9279714641e-03	-9.7921837056e-05
-105.000	0.000	-281.000	-5.8172478500e-06	2.0385216392e-03	-9.5190128081e-05
-100.000	0.000	-281.000	-9.0539891818e-06	2.1479508390e-03	-9.5188646275e-05
-95.000	0.000	-281.000	-5.6360201670e-06	2.2547327594e-03	-9.2779230057e-05
-90.000	0.000	-281.000	-1.2287001543e-05	2.3621033735e-03	-9.4480343107e-05
-85.000	0.000	-281.000	-1.0999017150e-05	2.4634400349e-03	-9.0874368709e-05
-80.000	0.000	-281.000	-1.5068063383e-05	2.5641612729e-03	-9.2019063685e-05
-75.000	0.000	-281.000	-1.7024278238e-05	2.6581410841e-03	-9.1968682288e-05
-70.000	0.000	-281.000	-1.8318974763e-05	2.7490074109e-03	-9.2191694060e-05
-65.000	0.000	-281.000	-2.2121772904e-05	2.8328064129e-03	-9.3343057161e-05
-60.000	0.000	-281.000	-2.1655652325e-05	2.9129930613e-03	-9.1759747671e-05
-55.000	0.000	-281.000	-2.6134884642e-05	2.9881858132e-03	-9.2768857416e-05
-50.000	0.000	-281.000	-2.5363734757e-05	3.0568591072e-03	-9.0829914535e-05
-45.000	0.000	-281.000	-2.7875565330e-05	3.1193588861e-03	-9.2025731811e-05
-40.000	0.000	-281.000	-2.6450355050e-05	3.1754609556e-03	-8.8938389438e-05
-35.000	0.000	-281.000	-2.8007570678e-05	3.2256849720e-03	-8.8660550851e-05
-30.000	0.000	-281.000	-3.2233233385e-05	3.2703315936e-03	-8.9504439251e-05
-25.000	0.000	-281.000	-3.0720019544e-05	3.3075909328e-03	-8.7201713044e-05
-20.000	0.000	-281.000	-3.0693170998e-05	3.3378438235e-03	-8.5977000553e-05
-15.000	0.000	-281.000	-3.0349360460e-05	3.3615661221e-03	-8.3918031396e-05
-10.000	0.000	-281.000	-3.5901788771e-05	3.3791431167e-03	-8.6295588799e-05
-5.000	0.000	-281.000	-3.6568527642e-05	3.3887797669e-03	-8.4695979440e-05
0.000	0.000	-281.000	-3.4198397737e-05	3.3919496688e-03	-8.3351981581e-05
5.000	0.000	-281.000	-3.6285872125e-05	3.3876535980e-03	-8.2723695922e-05
10.000	0.000	-281.000	-3.4776387252e-05	3.3756666178e-03	-7.8542039951e-05
15.000	0.000	-281.000	-3.2671013831e-05	3.3571972995e-03	-7.5325780454e-05
20.000	0.000	-281.000	-3.1538154381e-05	3.3315975577e-03	-7.3163825784e-05
25.000	0.000	-281.000	-3.2157162507e-05	3.2990745125e-03	-7.1386399719e-05
30.000	0.000	-281.000	-3.6113593960e-05	3.2614380513e-03	-7.2921550534e-05
35.000	0.000	-281.000	-3.2852241511e-05	3.2158449132e-03	-6.8905115893e-05
40.000	0.000	-281.000	-3.6084508036e-05	3.1650730308e-03	-6.9260749287e-05
45.000	0.000	-281.000	-3.4060426046e-05	3.1080905153e-03	-6.5954099622e-05
50.000	0.000	-281.000	-3.3445892678e-05	3.0444044357e-03	-6.3501711004e-05
55.000	0.000	-281.000	-3.0430651889e-05	2.9745144038e-03	-5.9528989617e-05
60.000	0.000	-281.000	-2.9596109607e-05	2.8997930540e-03	-5.7464093213e-05
65.000	0.000	-281.000	-2.5948436411e-05	2.8189449575e-03	-5.3303182477e-05
70.000	0.000	-281.000	-2.4409119811e-05	2.7326894665e-03	-4.9255629878e-05
75.000	0.000	-281.000	-2.9751980328e-05	2.6433954703e-03	-5.0853757456e-05
80.000	0.000	-281.000	-2.9308233538e-05	2.5471232329e-03	-4.7478944697e-05
85.000	0.000	-281.000	-2.8625833012e-05	2.4485229341e-03	-4.5324399029e-05
90.000	0.000	-281.000	-2.7757730048e-05	2.3452613174e-03	-4.0936031075e-05
95.000	0.000	-281.000	-2.7683896548e-05	2.2392900627e-03	-3.8985233703e-05
100.000	0.000	-281.000	-2.1969631147e-05	2.1319209305e-03	-3.2506037708e-05
105.000	0.000	-281.000	-2.2528230050e-05	2.0218399330e-03	-2.9958813479e-05
110.000	0.000	-281.000	-1.7916992374e-05	1.9101487410e-03	-2.4467241050e-05
115.000	0.000	-281.000	-1.9518955586e-05	1.8002206657e-03	-2.2143769494e-05
120.000	0.000	-281.000	-1.6572327723e-05	1.6898976491e-03	-1.7810228311e-05
125.000	0.000	-281.000	-1.7484432475e-05	1.5814305452e-03	-1.6026874979e-05
130.000	0.000	-281.000	-1.2473449776e-05	1.4744919705e-03	-1.0637547119e-05
-130.000	0.000	-280.000	-7.3826672184e-06	1.5301597752e-03	-1.0047424753e-04
-125.000	0.000	-280.000	-4.2570490308e-06	1.6414552950e-03	-9.8876119985e-05
-120.000	0.000	-280.000	-3.1062905319e-06	1.7543743667e-03	-9.7120180124e-05
-115.000	0.000	-280.000	-6.7330815731e-06	1.8685309599e-03	-9.9122099746e-05
-110.000	0.000	-280.000	-1.0362109986e-05	1.9831344547e-03	-9.8638290155e-05
-105.000	0.000	-280.000	-6.7509806035e-06	2.0971811722e-03	-9.6131815661e-05
-100.000	0.000	-280.000	-1.0362855779e-05	2.2105924218e-03	-9.6056984469e-05
-95.000	0.000	-280.000	-6.7517263964e-06	2.3205345925e-03	-9.3384547723e-05
-90.000	0.000	-280.000	-1.3128255970e-05	2.4310483825e-03	-9.5236064061e-05
-85.000	0.000	-280.000	-1.2002108643e-05	2.5359795782e-03	-9.2328020193e-05
-80.000	0.000	-280.000	-1.6435847616e-05	2.6394572193e-03	-9.3886138984e-05
-75.000	0.000	-280.000	-1.8432335288e-05	2.7366551850e-03	-9.2984460159e-05
-70.000	0.000	-280.000	-2.0004466782e-05	2.8302704911e-03	-9.3133381641e-05
-65.000	0.000	-280.000	-2.4361389064e-05	2.9168110488e-03	-9.4882653379e-05
-60.000	0.000	-280.000	-2.4016086939e-05	2.9997333138e-03	-9.2796270823e-05
-55.000	0.000	-280.000	-2.7847970992e-05	3.0773350415e-03	-9.4245476889e-05
-50.000	0.000	-280.000	-2.7266998303e-05	3.1475309266e-03	-9.1801238233e-05
-45.000	0.000	-280.000	-3.0961656451e-05	3.2121056167e-03	-9.3727585764e-05
-40.000	0.000	-280.000	-2.8700412305e-05	3.2698149070e-03	-9.0746192508e-05
-35.000	0.000	-280.000	-3.0313562400e-05	3.3218161461e-03	-8.9439980699e-05
-30.000	0.000	-280.000	-3.4375150659e-05	3.3677945710e-03	-9.1189993343e-05
-25.000	0.000	-280.000	-3.3210967907e-05	3.4061073265e-03	-8.8931721311e-05
-20.000	0.000	-280.000	-3.3636815666e-05	3.4373356851e-03	-8.7738867646e-05
-15.000	0.000	-280.000	-3.2558399100e-05	3.4617090381e-03	-8.5476891096e-05
-10.000	0.000	-280.000	-3.8735056078e-05	3.4798272170e-03	-8.7966324835e-05
-5.000	0.000	-280.000	-3.9222804648e-05	3.4897689793e-03	-8.7117991017e-05
0.000	0.000	-280.000	-3.7043597733e-05	3.4928772647e-03	-8.4667825130e-05
5.000	0.000	-280.000	-3.9025169524e-05	3.4887645584e-03	-8.4370723068e-05
10.000	0.000	-280.000	-3.7481378178e-05	3.4763507181e-03	-8.0592859181e-05
15.000	0.000	-280.000	-3.5428210265e-05	3.4573134904e-03	-7.7466248938e-05
20.000	0.000	-280.000	-3.3437688956e-05	3.4309906849e-03	-7.5491001801e-05
25.000	0.000	-280.000	-3.4752521878e-05	3.3977683317e-03	-7.3380910334e-05
30.000	0.000	-280.000	-3.9096019851e-05	3.3586092792e-03	-7.5013860332e-05
35.000	0.000	-280.000	-3.5247728378e-05	3.3118135094e-03	-7.0554365758e-05
40.000	0.000	-280.000	-3.9125851568e-05	3.2596808715e-03	-7.1046325286e-05
45.000	0.000	-280.000	-3.6408182164e-05	3.2005766757e-03	-6.7349219793e-05
50.000	0.000	-280.000	-3.6413402715e-05	3.1350977838e-03	-6.5739237780e-05
55.000	0.000	-280.000	-3.3405619860e-05	3.0633674285e-03	-6.1205652897e-05
60.000	0.000	-280.000	-3.2806002350e-05	2.9863662745e-03	-5.9427485919e-05
65.000	0.000	-280.000	-2.7894955946e-05	2.9030453588e-03	-5.5414014865e-05
70.000	0.000	-280.000	-2.6627107973e-05	2.8139599707e-03	-5.1204945436e-05
75.000	0.000	-280.000	-3.2063938392e-05	2.7218323655e-03	-5.2340008694e-05
80.000	0.000	-280.000	-3.1166749505e-05	2.6226003168e-03	-4.9734253158e-05
85.000	0.000	-280.000	-3.0398582793e-05	2.5209407296e-03	-4.7243337571e-05
90.000	0.000	-280.000	-2.9326878361e-05	2.4135092450e-03	-4.2657889446e-05
95.000	0.000	-280.000	-2.9658010420e-05	2.3049582702e-03	-4.0355904094e-05
100.000	0.000	-280.000	-2.3716278182e-05	2.1936850369e-03	-3.3935239433e-05
105.000	0.000	-280.000	-2.4463562695e-05	2.0804913002e-03	-3.1406537779e-05
110.000	0.000	-280.000	-1.9419019333e-05	1.9649865755e-03	-2.6056477811e-05
115.000	0.000	-280.000	-2.0970268624e-05	1.8514261045e-03	-2.3577416644e-05
120.000	0.000	-280.000	-1.7390462566e-05	1.7378997797e-03	-1.9061613345e-05
125.000	0.000	-280.000	-1.8924558622e-05	1.6255820241e-03	-1.6495866529e-05
130.000	0.000	-280.000	-1.3877777865e-05	1.5159590547e-03	-1.1679997532e-05
-130.000	0.000	-279.000	-6.7450142600e-06	1.5726914119e-03	-1.0106474713e-04
-125.000	0.000	-279.000	-4.5285176591e-06	1.6871813318e-03	-1.0018677720e-04
-120.000	0.000	-279.000	-3.2793144929e-06	1.8042012323e-03	-9.7553608317e-05
-115.000	0.000	-279.000	-7.4751455422e-06	1.9215544524e-03	-9.9083572795e-05
-110.000	0.000	-279.000	-1.0885656624e-05	2.0401303463e-03	-1.0010379608e-04
-105.000	0.000	-279.000	-7.1119443835e-06	2.1578235641e-03	-9.6945327040e-05
-100.000	0.000	-279.000	-1.1084783337e-05	2.2752725406e-03	-9.7534344842e-05
-95.000	0.000	-279.000	-7.8629578676e-06	2.3887617343e-03	-9.4321048984e-05
-90.000	0.000	-279.000	-1.4471429038e-05	2.5029880946e-03	-9.5845827144e-05
-85.000	0.000	-279.000	-1.3639124127e-05	2.6115442615e-03	-9.3892807110e-05
-80.000	0.000	-279.000	-1.7908042859e-05	2.7177723664e-03	-9.4901175952e-05
-75.000	0.000	-279.000	-1.9656181484e-05	2.8180392711e-03	-9.4023946923e-05
-70.000	0.000	-279.000	-2.2247066116e-05	2.9150650043e-03	-9.4227695219e-05
-65.000	0.000	-279.000	-2.6428727055e-05	3.0037250150e-03	-9.6300741522e-05
-60.000	0.000	-279.000	-2.6286280606e-05	3.0889664293e-03	-9.3779448967e-05
-55.000	0.000	-279.000	-2.9458883709e-05	3.1684188735e-03	-9.6099215934e-05
-50.000	0.000	-279.000	-2.9468579017e-05	3.2412412474e-03	-9.3299343890e-05
-45.000	0.000	-279.000	-3.3715869716e-05	3.3075738584e-03	-9.5332381437e-05
-40.000	0.000	-279.000	-3.1134680409e-05	3.3672533864e-03	-9.2365065338e-05
-35.000	0.000	-279.000	-3.3744955640e-05	3.4211075694e-03	-9.1141093752e-05
-30.000	0.000	-279.000	-3.7690200196e-05	3.4683413338e-03	-9.2917037996e-05
-25.000	0.000	-279.000	-3.6615512596e-05	3.5076028320e-03	-9.0477985659e-05
-20.000	0.000	-279.000	-3.6788536554e-05	3.5404265339e-03	-8.8930239506e-05
-15.000	0.000	-279.000	-3.6319432807e-05	3.5653856129e-03	-8.6960178699e-05
-10.000	0.000	-279.000	-4.1992679551e-05	3.5843293021e-03	-8.9813395760e-05
-5.000	0.000	-279.000	-4.2390187177e-05	3.5944811537e-03	-8.8461988874e-05
0.000	0.000	-279.000	-3.9909679927e-05	3.5971603517e-03	-8.6413392360e-05
5.000	0.000	-279.000	-4.2255198659e-05	3.5929006570e-03	-8.6177044335e-05
10.000	0.000	-279.000	-4.0777037093e-05	3.5807035878e-03	-8.2727400436e-05
15.000	0.000	-279.000	-3.8482232278e-05	3.5599203162e-03	-7.9803056688e-05
20.000	0.000	-279.000	-3.6552120198e-05	3.5341520586e-03	-7.8045635007e-05
25.000	0.000	-279.000	-3.6854912124e-05	3.4995741463e-03	-7.5390979909e-05
30.000	0.000	-279.000	-4.2399882485e-05	3.4588620654e-03	-7.7309918425e-05
35.000	0.000	-279.000	-3.7515684652e-05	3.4107820038e-03	-7.2482195113e-05
40.000	0.000	-279.000	-4.1683175490e-05	3.3571809674e-03	-7.3086771882e-05
45.000	0.000	-279.000	-3.9743368106e-05	3.2966833522e-03	-6.9551924128e-05
50.000	0.000	-279.000	-3.8588134872e-05	3.2295950127e-03	-6.8656913420e-05
55.000	0.000	-279.000	-3.5593776294e-05	3.1556546357e-03	-6.3876607875e-05
60.000	0.000	-279.000	-3.5176132258e-05	3.0760804433e-03	-6.1870242804e-05
65.000	0.000	-279.000	-3.0441838783e-05	2.9897373578e-03	-5.6561673471e-05
70.000	0.000	-279.000	-2.8785432698e-05	2.8987982838e-03	-5.3142406545e-05
75.000	0.000	-279.000	-3.4378133831e-05	2.8026388912e-03	-5.3635847883e-05
80.000	0.000	-279.000	-3.3011095404e-05	2.7009934127e-03	-5.2024384054e-05
85.000	0.000	-279.000	-3.2102719624e-05	2.5953577154e-03	-4.9686094469e-05
90.000	0.000	-279.000	-3.1777553909e-05	2.4848914406e-03	-4.4493846864e-05
95.000	0.000	-279.000	-3.1769350187e-05	2.3730265459e-03	-4.1764360533e-05
100.000	0.000	-279.000	-2.5412211297e-05	2.2578143204e-03	-3.5899373062e-05
105.000	0.000	-279.000	-2.5691137851e-05	2.1403193168e-03	-3.3106169070e-05
110.000	0.000	-279.000	-2.1073188048e-05	2.0219765283e-03	-2.7604224007e-05
115.000	0.000	-279.000	-2.2273168869e-05	1.9041756641e-03	-2.4715443527e-05
120.000	0.000	-279.000	-1.8868624152e-05	1.7871594778e-03	-2.0052941453e-05
125.000	0.000	-279.000	-2.0204339287e-05	1.6712939560e-03	-1.7888023118e-05
130.000	0.000	-279.000	-1.4897276802e-05	1.5577305086e-03	-1.2294206056e-05
-130.000	0.000	-278.000	-7.2998842028e-06	1.6163714884e-03	-1.0134703114e-04
-125.000	0.000	-278.000	-4.7798498781e-06	1.7345316650e-03	-1.0083210363e-04
-120.000	0.000	-278.000	-2.9593693236e-06	1.8553792036e-03	-9.8415278384e-05
-115.000	0.000	-278.000	-8.0456771363e-06	1.9766602808e-03	-9.9910420425e-05
-110.000	0.000	-278.000	-1.1776133385e-05	2.0990563887e-03	-1.0140852608e-04
-105.000	0.000	-278.000	-7.7503431346e-06	2.2208808716e-03	-9.7664002849e-05
-100.000	0.000	-278.000	-1.2161708331e-05	2.3414559496e-03	-9.8247834330e-05
-95.000	0.000	-278.000	-9.5163808002e-06	2.4597081614e-03	-9.4492938456e-05
-90.000	0.000	-278.000	-1.5456621499e-05	2.5767206193e-03	-9.7617325966e-05
-85.000	0.000	-278.000	-1.5176203358e-05	2.6888854251e-03	-9.4646305355e-05
-80.000	0.000	-278.000	-1.9792661590e-05	2.7986620372e-03	-9.5666528643e-05
-75.000	0.000	-278.000	-2.1703383072e-05	2.9025071436e-03	-9.5886576803e-05
-70.000	0.000	-278.000	-2.3755805207e-05	3.0018549954e-03	-9.4698168558e-05
-65.000	0.000	-278.000	-2.8457283811e-05	3.0936529848e-03	-9.7444695592e-05
-60.000	0.000	-278.000	-2.7519822105e-05	3.1811326304e-03	-9.4650009870e-05
-55.000	0.000	-278.000	-3.1581410370e-05	3.2629012543e-03	-9.7212052083e-05
-50.000	0.000	-278.000	-3.2388358313e-05	3.3383671913e-03	-9.5137523975e-05
-45.000	0.000	-278.000	-3.6343298180e-05	3.4065520036e-03	-9.6832709800e-05
-40.000	0.000	-278.000	-3.4161108091e-05	3.4681832099e-03	-9.3886879887e-05
-35.000	0.000	-278.000	-3.5469228876e-05	3.5232749155e-03	-9.3152645117e-05
-30.000	0.000	-278.000	-4.0844904248e-05	3.5719295670e-03	-9.4366984964e-05
-25.000	0.000	-278.000	-3.9433864044e-05	3.6128829158e-03	-9.1913114570e-05
-20.000	0.000	-278.000	-3.9791844646e-05	3.6462062292e-03	-9.0660247772e-05
-15.000	0.000	-278.000	-3.9357047373e-05	3.6726982928e-03	-8.9596311211e-05
-10.000	0.000	-278.000	-4.4729739562e-05	3.6923323817e-03	-9.1305574195e-05
-5.000	0.000	-278.000	-4.5626182649e-05	3.7021278975e-03	-9.1212220430e-05
0.000	0.000	-278.000	-4.3297071366e-05	3.7055895489e-03	-8.7898902672e-05
5.000	0.000	-278.000	-4.5369629885e-05	3.7007122061e-03	-8.7844816760e-05
10.000	0.000	-278.000	-4.3643119280e-05	3.6877208058e-03	-8.5001231435e-05
15.000	0.000	-278.000	-4.1448996513e-05	3.6670770995e-03	-8.1792380976e-05
20.000	0.000	-278.000	-3.9851508079e-05	3.6403259501e-03	-7.9981614287e-05
25.000	0.000	-278.000	-4.0636082231e-05	3.6044229158e-03	-7.8862110004e-05
30.000	0.000	-278.000	-4.5710457249e-05	3.5630286016e-03	-7.9525959003e-05
35.000	0.000	-278.000	-4.1017928206e-05	3.5129916650e-03	-7.4742689870e-05
40.000	0.000	-278.000	-4.4192022868e-05	3.4578747189e-03	-7.4819743772e-05
45.000	0.000	-278.000	-4.2320828435e-05	3.3958663906e-03	-7.1819087014e-05
50.000	0.000	-278.000	-4.1154408310e-05	3.3267848003e-03	-7.0749964124e-05
55.000	0.000	-278.000	-3.8058621899e-05	3.2504940947e-03	-6.6366041638e-05
60.000	0.000	-278.000	-3.7289709397e-05	3.1681189577e-03	-6.4194455221e-05
65.000	0.000	-278.000	-3.4093986728e-05	3.0794537536e-03	-5.8482093809e-05
70.000	0.000	-278.000	-3.1054134773e-05	2.9854331207e-03	-5.5128767245e-05
75.000	0.000	-278.000	-3.7250928165e-05	2.8866175448e-03	-5.5220639206e-05
80.000	0.000	-278.000	-3.5669101379e-05	2.7814807214e-03	-5.3891459387e-05
85.000	0.000	-278.000	-3.4687637894e-05	2.6729008028e-03	-5.1366462270e-05
90.000	0.000	-278.000	-3.3826992861e-05	2.5594227513e-03	-4.6427603465e-05
95.000	0.000	-278.000	-3.3270631341e-05	2.4426530467e-03	-4.3713676097e-05
100.000	0.000	-278.000	-2.7776374871e-05	2.3233592949e-03	-3.6783270240e-05
105.000	0.000	-278.000	-2.7614537806e-05	2.2025926861e-03	-3.5308132536e-05
110.000	0.000	-278.000	-2.2734068898e-05	2.0805447506e-03	-2.9434995117e-05
115.000	0.000	-278.000	-2.4514276614e-05	1.9592376931e-03	-2.5785307342e-05
120.000	0.000	-278.000	-2.0192406600e-05	1.8371927208e-03	-2.1582905984e-05
125.000	0.000	-278.000	-2.1452050855e-05	1.7175233167e-03	-1.9226834697e-05
130.000	0.000	-278.000	-1.5826534793e-05	1.6006993986e-03	-1.2893596520e-05
-130.000	0.000	-277.000	-7.8219392562e-06	1.6615452051e-03	-1.0265842926e-04
-125.000	0.000	-277.000	-5.1012866330e-06	1.7834246343e-03	-1.0128775891e-04
-120.000	0.000	-277.000	-3.9579860639e-06	1.9079112498e-03	-9.8816847753e-05
-115.000	0.000	-277.000	-8.2753813597e-06	2.0331201842e-03	-1.0100547490e-04
-110.000	0.000	-277.000	-1.2363818215e-05	2.1598116201e-03	-1.0192197178e-04
-105.000	0.000	-277.000	-8.5871228058e-06	2.2861378087e-03	-9.8244870718e-05
-100.000	0.000	-277.000	-1.3175986717e-05	2.4102027472e-03	-9.8969473749e-05
-95.000	0.000	-277.000	-1.1149667322e-05	2.5321408041e-03	-9.4964893601e-05
-90.000	0.000	-277.000	-1.7076483743e-05	2.6531375380e-03	-9.8701266901e-05
-85.000	0.000	-277.000	-1.7095128566e-05	2.7690416388e-03	-9.5522793481e-05
-80.000	0.000	-277.000	-2.1796607188e-05	2.8820980214e-03	-9.7095730328e-05
-75.000	0.000	-277.000	-2.3418706805e-05	2.9889801446e-03	-9.7319483003e-05
-70.000	0.000	-277.000	-2.5571065190e-05	3.0912603397e-03	-9.6384463549e-05
-65.000	0.000	-277.000	-3.1016099334e-05	3.1866298492e-03	-9.8424910122e-05
-60.000	0.000	-277.000	-2.9793744732e-05	3.2772051585e-03	-9.6302964230e-05
-55.000	0.000	-277.000	-3.4737606020e-05	3.3611073401e-03	-9.8381196851e-05
-50.000	0.000	-277.000	-3.5263390030e-05	3.4388968804e-03	-9.6628220601e-05
-45.000	0.000	-277.000	-3.8729835527e-05	3.5088908365e-03	-9.7835892320e-05
-40.000	0.000	-277.000	-3.7852037260e-05	3.5729094898e-03	-9.5716169137e-05
-35.000	0.000	-277.000	-3.8587389079e-05	3.6286062222e-03	-9.5036020279e-05
-30.000	0.000	-277.000	-4.3449958914e-05	3.6796572292e-03	-9.5681346701e-05
-25.000	0.000	-277.000	-4.2096344767e-05	3.7220492818e-03	-9.4063955679e-05
-20.000	0.000	-277.000	-4.2680300622e-05	3.7556799339e-03	-9.2914815287e-05
-15.000	0.000	-277.000	-4.2628095118e-05	3.7830873338e-03	-9.1718257109e-05
-10.000	0.000	-277.000	-4.7794948452e-05	3.8028595023e-03	-9.3321570977e-05
-5.000	0.000	-277.000	-4.9094119712e-05	3.8134857251e-03	-9.2534732101e-05
0.000	0.000	-277.000	-4.6498760362e-05	3.8170572466e-03	-8.9662992472e-05
5.000	0.000	-277.000	-4.8842787499e-05	3.8118599442e-03	-8.9625206424e-05
10.000	0.000	-277.000	-4.7023052783e-05	3.7990712101e-03	-8.7332852857e-05
15.000	0.000	-277.000	-4.5057142653e-05	3.7777126061e-03	-8.3697983235e-05
20.000	0.000	-277.000	-4.3928012175e-05	3.7492978158e-03	-8.2252481677e-05
25.000	0.000	-277.000	-4.3473824288e-05	3.7132656106e-03	-8.0626940714e-05
30.000	0.000	-277.000	-4.8788344617e-05	3.6710042142e-03	-8.1507133360e-05
35.000	0.000	-277.000	-4.4702891017e-05	3.6191128491e-03	-7.6609024280e-05
40.000	0.000	-277.000	-4.7451137917e-05	3.5615319923e-03	-7.7366227046e-05
45.000	0.000	-277.000	-4.4700653638e-05	3.4982668401e-03	-7.3969928142e-05
50.000	0.000	-277.000	-4.4676042472e-05	3.4268772362e-03	-7.2623707567e-05
55.000	0.000	-277.000	-4.1218546501e-05	3.3487224517e-03	-6.7851551963e-05
60.000	0.000	-277.000	-3.9877610831e-05	3.2636599522e-03	-6.5880750235e-05
65.000	0.000	-277.000	-3.6722160984e-05	3.1721143705e-03	-6.0841128666e-05
70.000	0.000	-277.000	-3.3795669559e-05	3.0751161101e-03	-5.6951388400e-05
75.000	0.000	-277.000	-3.9342131515e-05	2.9735226031e-03	-5.7375184864e-05
80.000	0.000	-277.000	-3.8244324336e-05	2.8650176677e-03	-5.5598499689e-05
85.000	0.000	-277.000	-3.7170382530e-05	2.7526450037e-03	-5.2597842906e-05
90.000	0.000	-277.000	-3.5633303319e-05	2.6358864393e-03	-4.8195397812e-05
95.000	0.000	-277.000	-3.5381225311e-05	2.5147805772e-03	-4.5440720786e-05
100.000	0.000	-277.000	-3.0506722767e-05	2.3916873984e-03	-3.8861502916e-05
105.000	0.000	-277.000	-2.9708724339e-05	2.2670270819e-03	-3.6180175267e-05
110.000	0.000	-277.000	-2.4535904609e-05	2.1409265722e-03	-3.1198344060e-05
115.000	0.000	-277.000	-2.5713511639e-05	2.0157606979e-03	-2.7256740538e-05
120.000	0.000	-277.000	-2.1404320108e-05	1.8899860801e-03	-2.3275128252e-05
125.000	0.000	-277.000	-2.2953332018e-05	1.7661275058e-03	-1.9975887549e-05
130.000	0.000	-277.000	-1.7137638763e-05	1.6449265987e-03	-1.3939751447e-05
-130.000	0.000	-276.000	-7.9830305299e-06	1.7081167966e-03	-1.0359122600e-04
-125.000	0.000	-276.000	-4.9864345211e-06	1.8335833372e-03	-1.0171007355e-04
-120.000	0.000	-276.000	-5.1848154417e-06	1.9617491173e-03	-9.9751867206e-05
-115.000	0.000	-276.000	-9.6424198058e-06	2.0915956106e-03	-1.0232205934e-04
-110.000	0.000	-276.000	-1.2426464821e-05	2.2219461668e-03	-1.0359196690e-04
-105.000	0.000	-276.000	-9.9936882771e-06	2.3519641395e-03	-9.9009482506e-05
-100.000	0.000	-276.000	-1.4624316589e-05	2.4809004814e-03	-9.9423647224e-05
-95.000	0.000	-276.000	-1.1946919966e-05	2.6067530320e-03	-9.6407431538e-05
-90.000	0.000	-276.000	-1.8252599193e-05	2.7313903262e-03	-9.8509373052e-05
-85.000	0.000	-276.000	-1.9300438258e-05	2.8513722408e-03	-9.5553170500e-05
-80.000	0.000	-276.000	-2.4062326100e-05	2.9680023707e-03	-9.7337264672e-05
-75.000	0.000	-276.000	-2.4823034885e-05	3.0784367124e-03	-9.8440469083e-05
-70.000	0.000	-276.000	-2.8561694821e-05	3.1841778150e-03	-9.7772915574e-05
-65.000	0.000	-276.000	-3.2806002350e-05	3.2820320209e-03	-9.9634804549e-05
-60.000	0.000	-276.000	-3.2116143896e-05	3.3760199839e-03	-9.8156703274e-05
-55.000	0.000	-276.000	-3.7449309082e-05	3.4621633659e-03	-9.9439947087e-05
-50.000	0.000	-276.000	-3.6687108717e-05	3.5421941068e-03	-9.8993182642e-05
-45.000	0.000	-276.000	-4.1796536013e-05	3.6154938161e-03	-9.9493292096e-05
-40.000	0.000	-276.000	-4.0539129151e-05	3.6806802092e-03	-9.6861605013e-05
-35.000	0.000	-276.000	-4.1766704297e-05	3.7386418982e-03	-9.7542494774e-05
-30.000	0.000	-276.000	-4.6449538030e-05	3.7904560559e-03	-9.7591394365e-05
-25.000	0.000	-276.000	-4.4646210755e-05	3.8339906084e-03	-9.5217541488e-05
-20.000	0.000	-276.000	-4.6022944481e-05	3.8693093992e-03	-9.4317344470e-05
-15.000	0.000	-276.000	-4.5512822126e-05	3.8972052752e-03	-9.3415665645e-05
-10.000	0.000	-276.000	-5.1856536671e-05	3.9174295439e-03	-9.5282740943e-05
-5.000	0.000	-276.000	-5.2306995592e-05	3.9291418475e-03	-9.4647787161e-05
0.000	0.000	-276.000	-5.0158366203e-05	3.9318967665e-03	-9.2474718966e-05
5.000	0.000	-276.000	-5.2254044295e-05	3.9279637131e-03	-9.1893110192e-05
10.000	0.000	-276.000	-5.0482786121e-05	3.9135091107e-03	-8.8193782025e-05
15.000	0.000	-276.000	-4.8215575657e-05	3.8918060495e-03	-8.6188157879e-05
20.000	0.000	-276.000	-4.6831384003e-05	3.8625560984e-03	-8.4422586271e-05
