fieldmap_name:      	LDE05
timestamp:          	2026-01-15_10-46-50
filename:           	2026-01-15_LDE05_Fieldmap_X=-130_130mm_Z=-350_350mm_Imc=9.95A_ID=5475.dat
nr_magnets:         	1
magnet_name:        	LDE05
gap[mm]:            	--
control_gap[mm]:    	--
magnet_length[mm]:  	--
current_main[A]:    	9.95
nr_turns_main:      	 
center_pos_z[mm]:   	0
center_pos_x[mm]:   	0
rotation[deg]:      	0

X[mm]	Y[mm]	Z[mm]	Bx[T]	By[T]	Bz[T]
60.000	0.000	-350.000	7.7315724387e-06	3.3669258756e-04	-4.5614022336e-06
65.000	0.000	-350.000	7.8218133845e-06	3.2721776704e-04	-2.8069441050e-06
70.000	0.000	-350.000	9.3954364886e-06	3.1724481874e-04	-5.8719893682e-07
75.000	0.000	-350.000	9.6713798767e-06	3.0729562614e-04	-3.8122792311e-07
80.000	0.000	-350.000	9.1500706111e-06	2.9672952716e-04	1.3524849269e-06
85.000	0.000	-350.000	7.5510905473e-06	2.8655168571e-04	1.8800078114e-06
90.000	0.000	-350.000	7.7248603023e-06	2.7536496848e-04	2.8891175993e-06
95.000	0.000	-350.000	6.9768299836e-06	2.6196080319e-04	4.4687226426e-06
100.000	0.000	-350.000	6.2086632560e-06	2.5065679204e-04	5.5408091806e-06
105.000	0.000	-350.000	5.4293096345e-06	2.3902985153e-04	6.2587441189e-06
110.000	0.000	-350.000	5.6619970315e-06	2.2591817845e-04	7.3767666394e-06
115.000	0.000	-350.000	7.2885714325e-06	2.1432241726e-04	8.8156001292e-06
120.000	0.000	-350.000	5.1951306517e-06	2.0202363519e-04	1.0308519534e-05
125.000	0.000	-350.000	7.1856520068e-06	1.8982655726e-04	1.1344301831e-05
130.000	0.000	-350.000	5.8685816757e-06	1.7793978841e-04	1.1512486796e-05
-130.000	0.000	-349.000	-7.9591651560e-06	1.8041186812e-04	-4.3787025485e-05
-125.000	0.000	-349.000	-5.9000308657e-06	1.9385389431e-04	-4.2417095999e-05
-120.000	0.000	-349.000	-5.5040148176e-06	2.0728701208e-04	-4.2448954825e-05
-115.000	0.000	-349.000	-4.6209959830e-06	2.1887683435e-04	-4.3014263747e-05
-110.000	0.000	-349.000	-2.2023894939e-06	2.3157500944e-04	-4.0914544891e-05
-105.000	0.000	-349.000	-2.1046906193e-06	2.4539489992e-04	-4.1918468339e-05
-100.000	0.000	-349.000	1.0790994266e-06	2.5843530579e-04	-3.9096369140e-05
-95.000	0.000	-349.000	2.1418543624e-06	2.7115278230e-04	-3.7976123933e-05
-90.000	0.000	-349.000	1.3863661168e-06	2.8243378005e-04	-3.9466820597e-05
-85.000	0.000	-349.000	1.0365892292e-06	2.9554990717e-04	-3.8053918739e-05
-80.000	0.000	-349.000	5.7805781088e-06	3.0676186480e-04	-3.5428158808e-05
-75.000	0.000	-349.000	5.2488277433e-06	3.1738586833e-04	-3.6116457617e-05
-70.000	0.000	-349.000	5.6194868340e-06	3.2772925739e-04	-3.4652433456e-05
-65.000	0.000	-349.000	4.2539399630e-06	3.3798430485e-04	-3.4998435117e-05
-60.000	0.000	-349.000	2.7026906516e-06	3.4791865006e-04	-3.5440754158e-05
-55.000	0.000	-349.000	4.1577326740e-06	3.5697254887e-04	-3.3403271139e-05
-50.000	0.000	-349.000	4.8483369351e-06	3.6512076084e-04	-3.2729790388e-05
-45.000	0.000	-349.000	7.8419497939e-06	3.7160681477e-04	-2.9546130554e-05
-40.000	0.000	-349.000	6.9723552260e-06	3.7923165851e-04	-2.9722465449e-05
-35.000	0.000	-349.000	7.8822226126e-06	3.8496940724e-04	-2.7918366844e-05
-30.000	0.000	-349.000	6.7337014853e-06	3.9095510629e-04	-2.7424184598e-05
-25.000	0.000	-349.000	5.7104735726e-06	3.9510270651e-04	-2.6864802895e-05
-20.000	0.000	-349.000	8.8256506820e-06	3.9901720372e-04	-2.4732484295e-05
-15.000	0.000	-349.000	4.5254085927e-06	4.0181443973e-04	-2.5806793527e-05
-10.000	0.000	-349.000	6.3421601921e-06	4.0423381133e-04	-2.2567565964e-05
-5.000	0.000	-349.000	6.5077262247e-06	4.0554334538e-04	-2.2413458157e-05
0.000	0.000	-349.000	8.2305079157e-06	4.0487818523e-04	-2.0662704557e-05
5.000	0.000	-349.000	1.1826721477e-05	4.0512316609e-04	-1.6565511403e-05
10.000	0.000	-349.000	9.5460866626e-06	4.0264069337e-04	-1.7796151156e-05
15.000	0.000	-349.000	9.7258227614e-06	4.0117080820e-04	-1.5899439677e-05
20.000	0.000	-349.000	7.1908725573e-06	3.9731866975e-04	-1.5817940355e-05
25.000	0.000	-349.000	7.4832233897e-06	3.9493790120e-04	-1.4734740283e-05
30.000	0.000	-349.000	9.5796473450e-06	3.8941618106e-04	-1.1342145799e-05
35.000	0.000	-349.000	7.6279072201e-06	3.8401546662e-04	-1.1098388737e-05
40.000	0.000	-349.000	7.8717815115e-06	3.7660368199e-04	-8.8830889949e-06
45.000	0.000	-349.000	9.6654135332e-06	3.7055488180e-04	-6.6514893860e-06
50.000	0.000	-349.000	9.7064321449e-06	3.6313270403e-04	-7.1612305983e-06
55.000	0.000	-349.000	8.5086886824e-06	3.5527846909e-04	-6.1817569315e-06
60.000	0.000	-349.000	7.7091986505e-06	3.4576801502e-04	-5.0081666978e-06
65.000	0.000	-349.000	7.8658151679e-06	3.3619000561e-04	-2.7706398616e-06
70.000	0.000	-349.000	9.1366463382e-06	3.2538412239e-04	-1.3636652042e-06
75.000	0.000	-349.000	8.9792840278e-06	3.1555296604e-04	3.4707965430e-07
80.000	0.000	-349.000	8.8114806162e-06	3.0473817438e-04	1.4095344523e-06
85.000	0.000	-349.000	6.9686262613e-06	2.9360193810e-04	1.6962638853e-06
90.000	0.000	-349.000	7.6226866695e-06	2.8215910453e-04	2.8216954328e-06
95.000	0.000	-349.000	6.5547111799e-06	2.6912760712e-04	3.8752593968e-06
100.000	0.000	-349.000	5.8775311909e-06	2.5844421419e-04	5.4370827705e-06
105.000	0.000	-349.000	5.2891005620e-06	2.4516773585e-04	5.8934789748e-06
110.000	0.000	-349.000	5.3957489523e-06	2.3255790238e-04	6.5573279994e-06
115.000	0.000	-349.000	7.0111364589e-06	2.1993099446e-04	8.5599886183e-06
120.000	0.000	-349.000	4.6089374018e-06	2.0687425643e-04	9.4690765136e-06
125.000	0.000	-349.000	7.0670709293e-06	1.9530596275e-04	1.1443582824e-05
130.000	0.000	-349.000	5.3681546135e-06	1.8254914063e-04	1.0939768831e-05
-130.000	0.000	-348.000	-8.0083874896e-06	1.8495069554e-04	-4.4044859699e-05
-125.000	0.000	-348.000	-5.7851787539e-06	1.9983513941e-04	-4.3090576747e-05
-120.000	0.000	-348.000	-5.3585851954e-06	2.1290746715e-04	-4.2889792058e-05
-115.000	0.000	-348.000	-4.8342927624e-06	2.2484991338e-04	-4.2895719281e-05
-110.000	0.000	-348.000	-2.3127668484e-06	2.3820953680e-04	-4.1418358872e-05
-105.000	0.000	-348.000	-2.5111477693e-06	2.5275471911e-04	-4.2086653300e-05
-100.000	0.000	-348.000	1.1976805037e-06	2.6593691691e-04	-3.9443111704e-05
-95.000	0.000	-348.000	1.6638010895e-06	2.7842425986e-04	-3.7847947729e-05
-90.000	0.000	-348.000	1.1999178825e-06	2.9031845212e-04	-3.9681682442e-05
-85.000	0.000	-348.000	1.0776078408e-06	3.0383322991e-04	-3.8574032585e-05
-80.000	0.000	-348.000	5.5486365048e-06	3.1490562266e-04	-3.5929750082e-05
-75.000	0.000	-348.000	4.9974955229e-06	3.2617622718e-04	-3.5799351169e-05
-70.000	0.000	-348.000	5.0847532967e-06	3.3667922497e-04	-3.5136983962e-05
-65.000	0.000	-348.000	4.1696653610e-06	3.4761502226e-04	-3.5183660846e-05
-60.000	0.000	-348.000	2.2895213641e-06	3.5711656792e-04	-3.5497803682e-05
-55.000	0.000	-348.000	3.9436901007e-06	3.6681781009e-04	-3.3195818323e-05
-50.000	0.000	-348.000	4.8789144456e-06	3.7549384445e-04	-3.2474178882e-05
-45.000	0.000	-348.000	7.8710357185e-06	3.8173640224e-04	-3.0235170267e-05
-40.000	0.000	-348.000	7.6920454129e-06	3.8947631273e-04	-3.0238133879e-05
-35.000	0.000	-348.000	7.2371117196e-06	3.9559266823e-04	-2.8281409274e-05
-30.000	0.000	-348.000	6.8261798098e-06	4.0112700859e-04	-2.8277704759e-05
-25.000	0.000	-348.000	6.0035701977e-06	4.0547653242e-04	-2.7390103064e-05
-20.000	0.000	-348.000	8.5914716987e-06	4.0977706007e-04	-2.5134053677e-05
-15.000	0.000	-348.000	4.4575414353e-06	4.1269678651e-04	-2.6640309310e-05
-10.000	0.000	-348.000	6.1818147102e-06	4.1469003987e-04	-2.2629801809e-05
-5.000	0.000	-348.000	6.5427784928e-06	4.1653704708e-04	-2.2549784294e-05
0.000	0.000	-348.000	8.2372200521e-06	4.1588821898e-04	-2.0530823837e-05
5.000	0.000	-348.000	1.1919945595e-05	4.1578725717e-04	-1.6828531941e-05
10.000	0.000	-348.000	9.3753000792e-06	4.1339758024e-04	-1.7846532555e-05
15.000	0.000	-348.000	9.2074966676e-06	4.1210734771e-04	-1.6370653935e-05
20.000	0.000	-348.000	6.7791948546e-06	4.0816983715e-04	-1.6046879358e-05
25.000	0.000	-348.000	7.2758929525e-06	4.0546613929e-04	-1.5221513503e-05
30.000	0.000	-348.000	9.3454683616e-06	4.0009289241e-04	-1.2177884297e-05
35.000	0.000	-348.000	7.5727185425e-06	3.9458750434e-04	-1.1754828728e-05
40.000	0.000	-348.000	8.3207488614e-06	3.8703244305e-04	-9.6736324150e-06
45.000	0.000	-348.000	9.8764729354e-06	3.8083813908e-04	-6.6648256387e-06
50.000	0.000	-348.000	9.3544178769e-06	3.7287403396e-04	-7.5768771391e-06
55.000	0.000	-348.000	8.6130996940e-06	3.6479560443e-04	-6.4625591401e-06
60.000	0.000	-348.000	7.6286530130e-06	3.5490877069e-04	-4.3154224623e-06
65.000	0.000	-348.000	8.0813493276e-06	3.4558910475e-04	-2.6750633841e-06
70.000	0.000	-348.000	8.6526267199e-06	3.3500296197e-04	-1.3866331949e-06
75.000	0.000	-348.000	9.1858686723e-06	3.2402188031e-04	-4.1901397239e-07
80.000	0.000	-348.000	8.8263964750e-06	3.1295542650e-04	1.5977237959e-06
85.000	0.000	-348.000	7.0700541011e-06	3.0159425327e-04	1.3687847913e-06
90.000	0.000	-348.000	7.5495989614e-06	2.8991608961e-04	2.9143082988e-06
95.000	0.000	-348.000	6.4890814012e-06	2.7668415333e-04	3.9404588545e-06
100.000	0.000	-348.000	5.9200413885e-06	2.6480035416e-04	4.6391303162e-06
105.000	0.000	-348.000	5.7790865230e-06	2.5259436800e-04	6.2654122453e-06
110.000	0.000	-348.000	5.4762945897e-06	2.3850499858e-04	7.2396995974e-06
115.000	0.000	-348.000	6.8597404921e-06	2.2637844554e-04	8.2858545342e-06
120.000	0.000	-348.000	5.0198693111e-06	2.1284510838e-04	9.5853982737e-06
125.000	0.000	-348.000	6.4659618201e-06	2.0081432052e-04	1.1409501289e-05
130.000	0.000	-348.000	5.6694549609e-06	1.8779321602e-04	1.1625844945e-05
-130.000	0.000	-347.000	-7.7637674074e-06	1.9065429566e-04	-4.4125618116e-05
-125.000	0.000	-347.000	-6.3228954594e-06	2.0449942672e-04	-4.3514373213e-05
-120.000	0.000	-347.000	-5.5808314899e-06	2.1908246981e-04	-4.2814960864e-05
-115.000	0.000	-347.000	-4.5210597298e-06	2.3140500756e-04	-4.3354338184e-05
-110.000	0.000	-347.000	-2.0345860833e-06	2.4529690758e-04	-4.1682861212e-05
-105.000	0.000	-347.000	-2.4022620007e-06	2.5970326737e-04	-4.2191861514e-05
-100.000	0.000	-347.000	1.0254023352e-06	2.7275480870e-04	-3.9670568898e-05
-95.000	0.000	-347.000	1.8383166368e-06	2.8603648352e-04	-3.8244330788e-05
-90.000	0.000	-347.000	1.7876027171e-06	2.9840727491e-04	-3.9855794627e-05
-85.000	0.000	-347.000	4.6009128889e-07	3.1197698777e-04	-3.8816307838e-05
-80.000	0.000	-347.000	5.7611874924e-06	3.2368781549e-04	-3.5642279751e-05
-75.000	0.000	-347.000	4.8915929256e-06	3.3512025583e-04	-3.5909745703e-05
-70.000	0.000	-347.000	5.1272634943e-06	3.4640793473e-04	-3.5545221469e-05
-65.000	0.000	-347.000	4.6850082816e-06	3.5725687515e-04	-3.5262196555e-05
-60.000	0.000	-347.000	2.4282388505e-06	3.6680518987e-04	-3.5788978528e-05
-55.000	0.000	-347.000	3.7177148403e-06	3.7670315907e-04	-3.3722600296e-05
-50.000	0.000	-347.000	5.3353397242e-06	3.8533019724e-04	-3.2755721990e-05
-45.000	0.000	-347.000	7.8717815115e-06	3.9217852587e-04	-2.9813596508e-05
-40.000	0.000	-347.000	7.3064704630e-06	4.0029555840e-04	-2.9817301022e-05
-35.000	0.000	-347.000	7.2870798466e-06	4.0622557996e-04	-2.8726691928e-05
-30.000	0.000	-347.000	6.8023144358e-06	4.1179852335e-04	-2.8471080421e-05
-25.000	0.000	-347.000	5.6537933092e-06	4.1609236970e-04	-2.7224140810e-05
-20.000	0.000	-347.000	8.6608304422e-06	4.2108849451e-04	-2.4899187451e-05
-15.000	0.000	-347.000	4.0130488439e-06	4.2404756635e-04	-2.6998165420e-05
-10.000	0.000	-347.000	6.2280538724e-06	4.2591907164e-04	-2.3764124179e-05
-5.000	0.000	-347.000	6.9529646096e-06	4.2819145471e-04	-2.2549784294e-05
0.000	0.000	-347.000	7.5607858555e-06	4.2712393205e-04	-2.0478219730e-05
5.000	0.000	-347.000	1.2379354047e-05	4.2668222414e-04	-1.6809268465e-05
10.000	0.000	-347.000	9.2656685169e-06	4.2482853564e-04	-1.8436291280e-05
15.000	0.000	-347.000	9.3879785592e-06	4.2316415052e-04	-1.6292859128e-05
20.000	0.000	-347.000	7.1065979552e-06	4.1996603675e-04	-1.5937225726e-05
25.000	0.000	-347.000	7.2937919830e-06	4.1636927231e-04	-1.4765117303e-05
30.000	0.000	-347.000	9.8100973637e-06	4.1080523732e-04	-1.1873373195e-05
35.000	0.000	-347.000	7.3221321147e-06	4.0466141428e-04	-1.2280128900e-05
40.000	0.000	-347.000	8.2573564615e-06	3.9756290825e-04	-9.4735886255e-06
45.000	0.000	-347.000	9.1582743335e-06	3.9078287732e-04	-6.8974691571e-06
50.000	0.000	-347.000	9.5721894156e-06	3.8307785805e-04	-7.1908667153e-06
55.000	0.000	-347.000	8.4617037271e-06	3.7473514615e-04	-6.5136814419e-06
60.000	0.000	-347.000	7.6197034977e-06	3.6472062544e-04	-4.7458870621e-06
65.000	0.000	-347.000	8.0567381606e-06	3.5515969048e-04	-2.7824943084e-06
70.000	0.000	-347.000	8.9516896890e-06	3.4405983027e-04	-1.5592635768e-06
75.000	0.000	-347.000	8.6817126445e-06	3.3300748147e-04	-3.2417839773e-07
80.000	0.000	-347.000	9.3462141545e-06	3.2123058318e-04	1.2739492165e-06
85.000	0.000	-347.000	6.5666438669e-06	3.1002233741e-04	1.5969828930e-06
90.000	0.000	-347.000	7.4310178840e-06	2.9752460142e-04	2.7216735375e-06
95.000	0.000	-347.000	6.7165482477e-06	2.8465716701e-04	3.9241589901e-06
100.000	0.000	-347.000	5.7582043207e-06	2.7178899018e-04	4.6472802484e-06
105.000	0.000	-347.000	5.1436709389e-06	2.5878644503e-04	5.8164250702e-06
110.000	0.000	-347.000	5.2421156069e-06	2.4519000683e-04	7.4560432529e-06
115.000	0.000	-347.000	7.0461887270e-06	2.3258611230e-04	8.4844165195e-06
120.000	0.000	-347.000	4.6738213875e-06	2.1941876173e-04	9.4083224733e-06
125.000	0.000	-347.000	6.7627874100e-06	2.0593293599e-04	1.1449510047e-05
130.000	0.000	-347.000	4.8073183235e-06	1.9270248422e-04	1.1037568018e-05
-130.000	0.000	-346.000	-7.1768283687e-06	1.9572836916e-04	-4.4534596524e-05
-125.000	0.000	-346.000	-6.0118998059e-06	2.1111242549e-04	-4.3910015369e-05
-120.000	0.000	-346.000	-5.5964931415e-06	2.2504515571e-04	-4.2967586864e-05
-115.000	0.000	-346.000	-4.3681721781e-06	2.3845377530e-04	-4.3477328068e-05
-110.000	0.000	-346.000	-1.5915850794e-06	2.5273764469e-04	-4.2237056591e-05
-105.000	0.000	-346.000	-2.5133851481e-06	2.6655456565e-04	-4.2034049193e-05
-100.000	0.000	-346.000	8.7102319718e-07	2.8085625174e-04	-3.9719468491e-05
-95.000	0.000	-346.000	1.9807630879e-06	2.9393600292e-04	-3.8911143411e-05
-90.000	0.000	-346.000	2.0187985277e-06	3.0754060701e-04	-3.9723913908e-05
-85.000	0.000	-346.000	1.1327965181e-06	3.2036424176e-04	-3.9225286247e-05
-80.000	0.000	-346.000	5.1429251460e-06	3.3275656168e-04	-3.5997913150e-05
-75.000	0.000	-346.000	5.2010969952e-06	3.4402716616e-04	-3.6136461995e-05
-70.000	0.000	-346.000	5.0661084733e-06	3.5524060841e-04	-3.6033476490e-05
-65.000	0.000	-346.000	3.9317574136e-06	3.6696108678e-04	-3.6028290170e-05
-60.000	0.000	-346.000	2.7698120160e-06	3.7670464380e-04	-3.5774160470e-05
-55.000	0.000	-346.000	3.7192064262e-06	3.8663676184e-04	-3.4291613736e-05
-50.000	0.000	-346.000	4.7991146012e-06	3.9528458624e-04	-3.2942429525e-05
-45.000	0.000	-346.000	8.0753829841e-06	4.0356865117e-04	-2.9226801397e-05
-40.000	0.000	-346.000	7.2550107502e-06	4.1133231735e-04	-3.0698234591e-05
-35.000	0.000	-346.000	7.1729735268e-06	4.1686814242e-04	-2.8587402179e-05
-30.000	0.000	-346.000	7.2221958608e-06	4.2291100363e-04	-2.8168051128e-05
-25.000	0.000	-346.000	6.3115826816e-06	4.2798433453e-04	-2.7400475704e-05
-20.000	0.000	-346.000	7.9568019066e-06	4.3217944615e-04	-2.5040699909e-05
-15.000	0.000	-346.000	4.3247902922e-06	4.3487794743e-04	-2.7010019867e-05
-10.000	0.000	-346.000	5.8245798923e-06	4.3792461848e-04	-2.3827100927e-05
-5.000	0.000	-346.000	7.1878893856e-06	4.3932991777e-04	-2.2787614131e-05
0.000	0.000	-346.000	7.5070887638e-06	4.3862392748e-04	-2.1203563689e-05
5.000	0.000	-346.000	1.1986321166e-05	4.3817108407e-04	-1.7535353328e-05
10.000	0.000	-346.000	9.1806481217e-06	4.3622905399e-04	-1.8566690194e-05
15.000	0.000	-346.000	9.4841858486e-06	4.3484751042e-04	-1.6470675829e-05
20.000	0.000	-346.000	6.7583126523e-06	4.3069397130e-04	-1.6312122604e-05
25.000	0.000	-346.000	6.9052338614e-06	4.2752629456e-04	-1.4795494323e-05
30.000	0.000	-346.000	9.6646677402e-06	4.2147378259e-04	-1.1968208769e-05
35.000	0.000	-346.000	7.3877618934e-06	4.1562913316e-04	-1.2116389354e-05
40.000	0.000	-346.000	8.1768108240e-06	4.0874442863e-04	-9.5684241998e-06
45.000	0.000	-346.000	9.4580830956e-06	4.0148260202e-04	-7.7576574527e-06
50.000	0.000	-346.000	9.4319803427e-06	3.9284368602e-04	-7.1804940744e-06
55.000	0.000	-346.000	8.6436772046e-06	3.8491966871e-04	-7.0234226543e-06
60.000	0.000	-346.000	8.1581660005e-06	3.7446715193e-04	-5.3156414119e-06
65.000	0.000	-346.000	7.9747009372e-06	3.6468424949e-04	-3.5671105072e-06
70.000	0.000	-346.000	9.3559094628e-06	3.5314119664e-04	-1.5711180236e-06
75.000	0.000	-346.000	8.9695887195e-06	3.4193592042e-04	-3.7011437921e-07
80.000	0.000	-346.000	9.2194293546e-06	3.2991329892e-04	1.1013188344e-06
85.000	0.000	-346.000	6.4935561588e-06	3.1865160280e-04	1.5717921934e-06
90.000	0.000	-346.000	7.6085166037e-06	3.0606404052e-04	2.8387362002e-06
95.000	0.000	-346.000	6.5263710482e-06	2.9188855677e-04	2.6935192262e-06
100.000	0.000	-346.000	5.8081724476e-06	2.7920300207e-04	4.5028041773e-06
105.000	0.000	-346.000	4.9176956784e-06	2.6583521274e-04	5.8986652953e-06
110.000	0.000	-346.000	5.4621245238e-06	2.5208139291e-04	7.1241187404e-06
115.000	0.000	-346.000	6.7620416170e-06	2.3870989167e-04	9.1186294276e-06
120.000	0.000	-346.000	4.3546220097e-06	2.2541708121e-04	9.8506415227e-06
125.000	0.000	-346.000	6.9447608872e-06	2.1167365440e-04	1.1277620567e-05
130.000	0.000	-346.000	4.9684095983e-06	1.9840905379e-04	1.1266507023e-05
-130.000	0.000	-345.000	-7.5459958708e-06	2.0132432616e-04	-4.4223417301e-05
-125.000	0.000	-345.000	-5.6024594849e-06	2.1722284229e-04	-4.3641808514e-05
-120.000	0.000	-345.000	-5.3011591394e-06	2.3115557250e-04	-4.3038713543e-05
-115.000	0.000	-345.000	-4.7805956711e-06	2.4473270921e-04	-4.3739607699e-05
-110.000	0.000	-345.000	-1.7161324997e-06	2.5942710712e-04	-4.2229647562e-05
-105.000	0.000	-345.000	-2.6043718863e-06	2.7382678558e-04	-4.2886087543e-05
-100.000	0.000	-345.000	1.4475211376e-06	2.8788052132e-04	-4.0098069880e-05
-95.000	0.000	-345.000	2.1172431955e-06	3.0201294784e-04	-3.9264554101e-05
-90.000	0.000	-345.000	1.8524867027e-06	3.1496723906e-04	-4.0284036511e-05
-85.000	0.000	-345.000	1.0768620478e-06	3.2873070947e-04	-3.9243808820e-05
-80.000	0.000	-345.000	5.3383228960e-06	3.4171543764e-04	-3.6664725774e-05
-75.000	0.000	-345.000	5.3785957147e-06	3.5355024045e-04	-3.7001095697e-05
-70.000	0.000	-345.000	4.9810880782e-06	3.6482084488e-04	-3.6302424248e-05
-65.000	0.000	-345.000	3.7154774615e-06	3.7620206185e-04	-3.6134239287e-05
-60.000	0.000	-345.000	2.5781432310e-06	3.8709628654e-04	-3.6423191424e-05
-55.000	0.000	-345.000	4.2039718362e-06	3.9715312208e-04	-3.4811727582e-05
-50.000	0.000	-345.000	5.5396869895e-06	4.0599693116e-04	-3.3718154879e-05
-45.000	0.000	-345.000	7.3631507264e-06	4.1361509355e-04	-2.9669861342e-05
-40.000	0.000	-345.000	6.9164207555e-06	4.2161705927e-04	-3.0796033776e-05
-35.000	0.000	-345.000	6.8686900074e-06	4.2844682869e-04	-2.8770405200e-05
-30.000	0.000	-345.000	6.8783853156e-06	4.3423580064e-04	-2.8058397496e-05
-25.000	0.000	-345.000	5.9700095154e-06	4.4000992524e-04	-2.7608669424e-05
-20.000	0.000	-345.000	8.7831404844e-06	4.4355843587e-04	-2.5400778727e-05
-15.000	0.000	-345.000	4.1577326740e-06	4.4660065271e-04	-2.7082628353e-05
-10.000	0.000	-345.000	6.2772762064e-06	4.4920487347e-04	-2.3955277132e-05
-5.000	0.000	-345.000	6.6285446809e-06	4.5104297227e-04	-2.3262532903e-05
0.000	0.000	-345.000	6.7202772124e-06	4.4982623401e-04	-2.1260613213e-05
5.000	0.000	-345.000	1.1960218413e-05	4.4995985993e-04	-1.7853200681e-05
10.000	0.000	-345.000	9.3320440887e-06	4.4767559902e-04	-1.8717093487e-05
15.000	0.000	-345.000	9.4006570392e-06	4.4586199830e-04	-1.6679610453e-05
20.000	0.000	-345.000	6.7523463088e-06	4.4208038468e-04	-1.6691464900e-05
25.000	0.000	-345.000	7.1356838798e-06	4.3871301143e-04	-1.5383030340e-05
30.000	0.000	-345.000	9.5826305167e-06	4.3339024549e-04	-1.2659471197e-05
35.000	0.000	-345.000	7.6995033423e-06	4.2637339978e-04	-1.1857814234e-05
40.000	0.000	-345.000	8.0776203629e-06	4.1973961505e-04	-9.9885161577e-06
45.000	0.000	-345.000	9.7123984884e-06	4.1232708812e-04	-7.9984509032e-06
50.000	0.000	-345.000	8.9554186537e-06	4.0351223134e-04	-7.2627342990e-06
