fieldmap_name:      	LDE05
timestamp:          	2026-01-19_14-05-36
filename:           	2026-01-19_LDE05_Fieldmap_X=-130_130mm_Z=-350_350mm_Imc=2.5A_ID=5481.dat
nr_magnets:         	1
magnet_name:        	LDE05
gap[mm]:            	--
control_gap[mm]:    	--
magnet_length[mm]:  	--
current_main[A]:    	2.5
nr_turns_main:      	 
center_pos_z[mm]:   	0
center_pos_x[mm]:   	0
rotation[deg]:      	0

X[mm]	Y[mm]	Z[mm]	Bx[T]	By[T]	Bz[T]
-45.000	0.000	-350.000	-1.7951298849e-05	1.1850891316e-04	-2.3449240438e-05
-40.000	0.000	-350.000	-1.7030244581e-05	1.2094758641e-04	-2.1076128386e-05
-35.000	0.000	-350.000	-2.1104511351e-05	1.2222297170e-04	-2.2686851334e-05
-30.000	0.000	-350.000	-1.9412307197e-05	1.2512785098e-04	-2.1691077810e-05
-25.000	0.000	-350.000	-1.9064021899e-05	1.2557995205e-04	-1.9708421595e-05
-20.000	0.000	-350.000	-2.1525138562e-05	1.2804831996e-04	-2.0651591013e-05
-15.000	0.000	-350.000	-1.8845504571e-05	1.2823242680e-04	-1.9363160834e-05
-10.000	0.000	-350.000	-2.2832513564e-05	1.2903195529e-04	-1.9146076278e-05
-5.000	0.000	-350.000	-2.0390787519e-05	1.2949741895e-04	-1.8942327975e-05
0.000	0.000	-350.000	-1.8527050990e-05	1.3053376229e-04	-1.5646050877e-05
5.000	0.000	-350.000	-2.3017470210e-05	1.3006904099e-04	-1.9375015281e-05
10.000	0.000	-350.000	-1.8926796000e-05	1.3021009059e-04	-1.5533433633e-05
15.000	0.000	-350.000	-1.9495836005e-05	1.2934597623e-04	-1.5049624025e-05
20.000	0.000	-350.000	-2.1686975628e-05	1.2906239231e-04	-1.6404735469e-05
25.000	0.000	-350.000	-1.9037919147e-05	1.2840836761e-04	-1.2429050388e-05
30.000	0.000	-350.000	-1.4504243927e-05	1.2655839082e-04	-1.0513816331e-05
35.000	0.000	-350.000	-1.9225113172e-05	1.2535798453e-04	-1.3478168926e-05
40.000	0.000	-350.000	-1.9086395687e-05	1.2411006680e-04	-1.2597235351e-05
45.000	0.000	-350.000	-2.1642228052e-05	1.2292376547e-04	-1.1554784938e-05
50.000	0.000	-350.000	-1.8744822526e-05	1.2018146440e-04	-8.6460000592e-06
55.000	0.000	-350.000	-1.7690271324e-05	1.1824982732e-04	-8.0384596611e-06
60.000	0.000	-350.000	-2.0636899185e-05	1.1698928936e-04	-9.4276526442e-06
65.000	0.000	-350.000	-2.4206264135e-05	1.1510887555e-04	-1.2378668989e-05
70.000	0.000	-350.000	-2.0467604190e-05	1.1016768553e-04	-7.3220065330e-06
75.000	0.000	-350.000	-2.2719898832e-05	1.0835334231e-04	-9.7025276290e-06
80.000	0.000	-350.000	-2.1411778037e-05	1.0549523210e-04	-6.6329668129e-06
85.000	0.000	-350.000	-2.3068184129e-05	1.0307586035e-04	-8.6904542346e-06
90.000	0.000	-350.000	-2.6013320395e-05	9.9954210097e-05	-7.4146193986e-06
95.000	0.000	-350.000	-2.3212867957e-05	9.5948401586e-05	-6.9033963805e-06
100.000	0.000	-350.000	-2.1830167870e-05	9.2913608182e-05	-4.1924325766e-06
105.000	0.000	-350.000	-2.2393241530e-05	8.9706585796e-05	-5.8653913825e-06
110.000	0.000	-350.000	-2.0280410165e-05	8.5417193351e-05	-1.9000789231e-06
115.000	0.000	-350.000	-2.1619854264e-05	8.2307420945e-05	-3.4945020204e-06
120.000	0.000	-350.000	-2.1117189831e-05	7.9906608348e-05	-2.8684390478e-06
125.000	0.000	-350.000	-1.9109515268e-05	7.7167276719e-05	8.1095503414e-08
130.000	0.000	-350.000	-1.7833463566e-05	7.3365618920e-05	-8.3836502906e-07
-130.000	0.000	-349.000	-2.0582456301e-05	6.1343739110e-05	-2.7507906628e-05
-125.000	0.000	-349.000	-1.8439793218e-05	6.5442343438e-05	-2.8383653877e-05
-120.000	0.000	-349.000	-2.1116444038e-05	6.9169022247e-05	-2.8398471935e-05
-115.000	0.000	-349.000	-2.3274022977e-05	7.3470292567e-05	-2.9746174342e-05
-110.000	0.000	-349.000	-1.8160120869e-05	7.6848801578e-05	-2.6889252691e-05
-105.000	0.000	-349.000	-2.3796823818e-05	8.0908060479e-05	-3.0276660831e-05
-100.000	0.000	-349.000	-2.0720427993e-05	8.5746803986e-05	-2.8644451704e-05
-95.000	0.000	-349.000	-2.0344548357e-05	8.9212912211e-05	-2.7870208154e-05
-90.000	0.000	-349.000	-1.7954282021e-05	9.3066535638e-05	-2.4754711382e-05
-85.000	0.000	-349.000	-2.3297142557e-05	9.6848891898e-05	-2.9292000854e-05
-80.000	0.000	-349.000	-2.1267840002e-05	1.0031648485e-04	-2.6081668510e-05
-75.000	0.000	-349.000	-2.0847212791e-05	1.0317830690e-04	-2.6436561008e-05
-70.000	0.000	-349.000	-1.9619637631e-05	1.0648257926e-04	-2.6359507104e-05
-65.000	0.000	-349.000	-1.9034190182e-05	1.0958863982e-04	-2.4764343120e-05
-60.000	0.000	-349.000	-2.0995625583e-05	1.1270286641e-04	-2.4808056392e-05
-55.000	0.000	-349.000	-2.2596842999e-05	1.1573394797e-04	-2.4548740371e-05
-50.000	0.000	-349.000	-2.0941928493e-05	1.1895804476e-04	-2.3680402149e-05
-45.000	0.000	-349.000	-1.7993809046e-05	1.2106116846e-04	-2.2706855713e-05
-40.000	0.000	-349.000	-1.6618566884e-05	1.2294677883e-04	-2.0302625737e-05
-35.000	0.000	-349.000	-2.0958335937e-05	1.2541737383e-04	-2.3313655204e-05
-30.000	0.000	-349.000	-1.9979855615e-05	1.2806242492e-04	-2.2297136398e-05
-25.000	0.000	-349.000	-1.9287759778e-05	1.2859470155e-04	-2.0346339010e-05
-20.000	0.000	-349.000	-2.1297671719e-05	1.3009205435e-04	-2.0654554625e-05
-15.000	0.000	-349.000	-1.8959610889e-05	1.3131844345e-04	-1.8767474886e-05
-10.000	0.000	-349.000	-2.3532067329e-05	1.3161464760e-04	-1.8531867757e-05
-5.000	0.000	-349.000	-2.0816635281e-05	1.3287889739e-04	-1.8750434118e-05
0.000	0.000	-349.000	-1.8873844702e-05	1.3403104986e-04	-1.5431929933e-05
5.000	0.000	-349.000	-2.3476878653e-05	1.3306151949e-04	-1.9981814773e-05
10.000	0.000	-349.000	-1.9495836005e-05	1.3223823528e-04	-1.4730294866e-05
15.000	0.000	-349.000	-1.9841883924e-05	1.3195019716e-04	-1.5272635805e-05
20.000	0.000	-349.000	-2.1799590360e-05	1.3229613985e-04	-1.7446444977e-05
25.000	0.000	-349.000	-1.8937982894e-05	1.3083739010e-04	-1.1952649808e-05
30.000	0.000	-349.000	-1.5490927974e-05	1.2995100475e-04	-1.0309327124e-05
35.000	0.000	-349.000	-2.0100674070e-05	1.2838164242e-04	-1.2789870111e-05
40.000	0.000	-349.000	-1.9869478262e-05	1.2715302622e-04	-1.4344284443e-05
45.000	0.000	-349.000	-2.1751859612e-05	1.2423107251e-04	-1.2157139015e-05
50.000	0.000	-349.000	-1.8579256495e-05	1.2318730551e-04	-1.0082610829e-05
55.000	0.000	-349.000	-1.8418165223e-05	1.2072710363e-04	-8.5081921152e-06
60.000	0.000	-349.000	-2.0648086079e-05	1.1912210771e-04	-1.0436762427e-05
65.000	0.000	-349.000	-2.5049010142e-05	1.1714518628e-04	-1.3189216787e-05
70.000	0.000	-349.000	-2.0423602408e-05	1.1284911257e-04	-6.4329230231e-06
75.000	0.000	-349.000	-2.3082354194e-05	1.1119437811e-04	-8.9845926956e-06
80.000	0.000	-349.000	-2.1750368026e-05	1.0803338244e-04	-7.1701214334e-06
85.000	0.000	-349.000	-2.3900489035e-05	1.0521090581e-04	-8.4370654345e-06
90.000	0.000	-349.000	-2.5889518770e-05	1.0231419254e-04	-8.4859650275e-06
95.000	0.000	-349.000	-2.3483590789e-05	9.7805802049e-05	-7.0004546636e-06
100.000	0.000	-349.000	-2.2592368241e-05	9.4417642291e-05	-3.5885966920e-06
105.000	0.000	-349.000	-2.2060617884e-05	9.1742896538e-05	-4.8622088215e-06
110.000	0.000	-349.000	-1.9768050424e-05	8.7742284583e-05	-2.8373211249e-06
115.000	0.000	-349.000	-2.2271677283e-05	8.4043073341e-05	-2.8914070386e-06
120.000	0.000	-349.000	-2.0579473130e-05	8.1562827551e-05	-3.0025424775e-06
125.000	0.000	-349.000	-1.9237045859e-05	7.8229602887e-05	9.2209047322e-08
130.000	0.000	-349.000	-1.8411453086e-05	7.4487334393e-05	-3.6122354408e-07
-130.000	0.000	-348.000	-2.0995625583e-05	6.2051956558e-05	-2.7602742201e-05
-125.000	0.000	-348.000	-1.8683667506e-05	6.6870656193e-05	-2.8432553469e-05
-120.000	0.000	-348.000	-2.1006066684e-05	7.0017546924e-05	-2.8387358391e-05
-115.000	0.000	-348.000	-2.4476241175e-05	7.4900090053e-05	-3.0512267959e-05
-110.000	0.000	-348.000	-1.8264531879e-05	7.8501308951e-05	-2.6937411381e-05
-105.000	0.000	-348.000	-2.3382908744e-05	8.3358611617e-05	-3.0762693144e-05
-100.000	0.000	-348.000	-2.0633170220e-05	8.7222628178e-05	-2.8502198343e-05
-95.000	0.000	-348.000	-1.9941074383e-05	9.1278917605e-05	-2.8299190944e-05
-90.000	0.000	-348.000	-1.8219038511e-05	9.5548266154e-05	-2.5607490642e-05
-85.000	0.000	-348.000	-2.2939161953e-05	9.8946076673e-05	-2.9586139312e-05
-80.000	0.000	-348.000	-2.1161191613e-05	1.0242554748e-04	-2.5630458632e-05
-75.000	0.000	-348.000	-2.0501164872e-05	1.0596440759e-04	-2.7035210566e-05
-70.000	0.000	-348.000	-1.9680046858e-05	1.0932435742e-04	-2.5697880798e-05
-65.000	0.000	-348.000	-1.9018528531e-05	1.1177862038e-04	-2.5117753812e-05
-60.000	0.000	-348.000	-2.0879281887e-05	1.1491734505e-04	-2.4868069529e-05
-55.000	0.000	-348.000	-2.2116552354e-05	1.1802340560e-04	-2.4672471158e-05
-50.000	0.000	-348.000	-2.0461637847e-05	1.2098990129e-04	-2.3611498178e-05
-45.000	0.000	-348.000	-1.8674717990e-05	1.2344564897e-04	-2.1785913384e-05
-40.000	0.000	-348.000	-1.6530563319e-05	1.2546711238e-04	-1.9982555676e-05
-35.000	0.000	-348.000	-2.1605684198e-05	1.2780259672e-04	-2.4030849230e-05
-30.000	0.000	-348.000	-2.0902401467e-05	1.3149364190e-04	-2.2298618204e-05
-25.000	0.000	-348.000	-1.9125176919e-05	1.3125311522e-04	-2.0452288127e-05
-20.000	0.000	-348.000	-2.1798844567e-05	1.3312090880e-04	-2.0301884834e-05
-15.000	0.000	-348.000	-1.9792661590e-05	1.3438293148e-04	-1.8295519725e-05
-10.000	0.000	-348.000	-2.3645427854e-05	1.3474594860e-04	-1.8611144369e-05
-5.000	0.000	-348.000	-2.1660872875e-05	1.3548534542e-04	-1.8604476243e-05
0.000	0.000	-348.000	-1.9272843919e-05	1.3678448642e-04	-1.6495866529e-05
5.000	0.000	-348.000	-2.3886318970e-05	1.3612378042e-04	-1.9971442132e-05
10.000	0.000	-348.000	-1.9747168222e-05	1.3533538743e-04	-1.4619159427e-05
15.000	0.000	-348.000	-1.9898564186e-05	1.3462642763e-04	-1.5577146906e-05
20.000	0.000	-348.000	-2.2179944753e-05	1.3532350957e-04	-1.7419031569e-05
25.000	0.000	-348.000	-1.8609834006e-05	1.3315357291e-04	-1.3351474527e-05
30.000	0.000	-348.000	-1.5525234449e-05	1.3203928112e-04	-1.0637547119e-05
35.000	0.000	-348.000	-2.0027586363e-05	1.3119595302e-04	-1.2342364746e-05
40.000	0.000	-348.000	-1.9865749297e-05	1.3008166122e-04	-1.3691548968e-05
45.000	0.000	-348.000	-2.2160554136e-05	1.2690210641e-04	-1.1847441593e-05
50.000	0.000	-348.000	-1.9330269975e-05	1.2591624398e-04	-1.1236196681e-05
55.000	0.000	-348.000	-1.8538983677e-05	1.2303883225e-04	-8.0540186226e-06
60.000	0.000	-348.000	-2.0973251796e-05	1.2134549474e-04	-1.0993180522e-05
65.000	0.000	-348.000	-2.4878969355e-05	1.1912953137e-04	-1.3862697543e-05
70.000	0.000	-348.000	-2.0428077165e-05	1.1481935270e-04	-6.6077761134e-06
75.000	0.000	-348.000	-2.3084591573e-05	1.1313715069e-04	-8.1362588472e-06
80.000	0.000	-348.000	-2.2089703808e-05	1.1031838588e-04	-7.1108491994e-06
85.000	0.000	-348.000	-2.4011612181e-05	1.0652934834e-04	-7.5242730315e-06
90.000	0.000	-348.000	-2.5951419582e-05	1.0419906055e-04	-9.5802786466e-06
95.000	0.000	-348.000	-2.3388129295e-05	9.9948271167e-05	-6.3136376522e-06
100.000	0.000	-348.000	-2.2491686196e-05	9.5963991278e-05	-3.8464309103e-06
105.000	0.000	-348.000	-2.2029294581e-05	9.3633703486e-05	-5.0600299026e-06
110.000	0.000	-348.000	-2.0029823742e-05	8.8974612630e-05	-3.1499821598e-06
115.000	0.000	-348.000	-2.2361172434e-05	8.5247191470e-05	-2.3705522814e-06
120.000	0.000	-348.000	-2.0486249014e-05	8.3107691810e-05	-2.6483908787e-06
125.000	0.000	-348.000	-1.9173653460e-05	7.9236993950e-05	-7.4278855149e-07
130.000	0.000	-348.000	-1.8174290935e-05	7.5424943024e-05	4.9377843390e-07
-130.000	0.000	-347.000	-2.1232787735e-05	6.4227832176e-05	-2.8311045391e-05
-125.000	0.000	-347.000	-1.8360739167e-05	6.7935209463e-05	-2.7747218270e-05
-120.000	0.000	-347.000	-2.1515443254e-05	7.1980363411e-05	-2.9763215109e-05
-115.000	0.000	-347.000	-2.4432985185e-05	7.7271950367e-05	-3.1346524643e-05
-110.000	0.000	-347.000	-1.8182494657e-05	8.0633384950e-05	-2.7173759411e-05
-105.000	0.000	-347.000	-2.3840079808e-05	8.4876750689e-05	-3.0223315821e-05
-100.000	0.000	-347.000	-2.0825584796e-05	8.8901860734e-05	-2.7599778589e-05
-95.000	0.000	-347.000	-2.0377363246e-05	9.2972255119e-05	-2.7575328793e-05
-90.000	0.000	-347.000	-1.8577019117e-05	9.7488069276e-05	-2.6147608870e-05
-85.000	0.000	-347.000	-2.3612612966e-05	1.0113086067e-04	-2.9108997833e-05
-80.000	0.000	-347.000	-2.1054543225e-05	1.0466452422e-04	-2.5824575197e-05
-75.000	0.000	-347.000	-2.0730123301e-05	1.0846692436e-04	-2.7330089927e-05
-70.000	0.000	-347.000	-1.9750897186e-05	1.1124485901e-04	-2.5074040540e-05
-65.000	0.000	-347.000	-1.9163212359e-05	1.1510590609e-04	-2.4616162536e-05
-60.000	0.000	-347.000	-2.0588422645e-05	1.1813550291e-04	-2.6066109548e-05
-55.000	0.000	-347.000	-2.1879390203e-05	1.2094164748e-04	-2.6192063045e-05
-50.000	0.000	-347.000	-2.0904638846e-05	1.2339516807e-04	-2.4146430086e-05
-45.000	0.000	-347.000	-1.8819401819e-05	1.2604764281e-04	-2.1945207512e-05
-40.000	0.000	-347.000	-1.6697620935e-05	1.2883374349e-04	-2.0541937381e-05
-35.000	0.000	-347.000	-2.1616871092e-05	1.3055974511e-04	-2.3980467832e-05
-30.000	0.000	-347.000	-2.0341565186e-05	1.3383283807e-04	-2.1405830186e-05
-25.000	0.000	-347.000	-1.8940966066e-05	1.3439332461e-04	-2.0127772648e-05
-20.000	0.000	-347.000	-2.1126139346e-05	1.3628264681e-04	-2.0642700178e-05
-15.000	0.000	-347.000	-1.9334744732e-05	1.3705099592e-04	-1.7944331740e-05
-10.000	0.000	-347.000	-2.3889302141e-05	1.3755283553e-04	-1.9238689143e-05
-5.000	0.000	-347.000	-2.1221600841e-05	1.3891062346e-04	-1.7979154178e-05
0.000	0.000	-347.000	-1.9368305414e-05	1.3922019020e-04	-1.7791705738e-05
5.000	0.000	-347.000	-2.4264435983e-05	1.3901603947e-04	-1.9237207337e-05
10.000	0.000	-347.000	-2.0019382641e-05	1.3782379922e-04	-1.5348948806e-05
15.000	0.000	-347.000	-2.0064130216e-05	1.3786388700e-04	-1.5500833905e-05
20.000	0.000	-347.000	-2.2158316758e-05	1.3814598619e-04	-1.7061916361e-05
25.000	0.000	-347.000	-1.8446505354e-05	1.3583796940e-04	-1.4204994694e-05
30.000	0.000	-347.000	-1.5583406298e-05	1.3535988552e-04	-1.0527893486e-05
35.000	0.000	-347.000	-2.0134980544e-05	1.3409118153e-04	-1.2964723201e-05
40.000	0.000	-347.000	-2.0053689115e-05	1.3227015703e-04	-1.2599458060e-05
45.000	0.000	-347.000	-2.2127739248e-05	1.2998069940e-04	-1.2631316886e-05
50.000	0.000	-347.000	-1.8835809263e-05	1.2832373785e-04	-1.0505666398e-05
55.000	0.000	-347.000	-1.9023749081e-05	1.2563785662e-04	-7.8035934341e-06
60.000	0.000	-347.000	-2.1415507002e-05	1.2366390466e-04	-1.0398976377e-05
65.000	0.000	-347.000	-2.5924571037e-05	1.2170331530e-04	-1.2878778462e-05
70.000	0.000	-347.000	-2.1111223487e-05	1.1731073397e-04	-7.0286089748e-06
75.000	0.000	-347.000	-2.3690921223e-05	1.1508363510e-04	-7.7228350153e-06
80.000	0.000	-347.000	-2.2084483258e-05	1.1237251341e-04	-6.1862023491e-06
85.000	0.000	-347.000	-2.4107073676e-05	1.0883439567e-04	-7.4738916326e-06
90.000	0.000	-347.000	-2.5709036882e-05	1.0681590173e-04	-9.9448028851e-06
95.000	0.000	-347.000	-2.3280735113e-05	1.0165051707e-04	-5.6112616791e-06
100.000	0.000	-347.000	-2.2913059200e-05	9.8195544352e-05	-4.6695740608e-06
105.000	0.000	-347.000	-2.1948748945e-05	9.4718300639e-05	-5.4356676858e-06
110.000	0.000	-347.000	-2.0102165656e-05	9.0768911961e-05	-3.2640812104e-06
115.000	0.000	-347.000	-2.2362664020e-05	8.6304321072e-05	-3.0929326345e-06
120.000	0.000	-347.000	-2.1183565401e-05	8.3890145884e-05	-2.2786803185e-06
125.000	0.000	-347.000	-1.9524176136e-05	8.1578417243e-05	-1.2806840764e-06
130.000	0.000	-347.000	-1.8302567319e-05	7.6899282487e-05	6.4795639016e-08
-130.000	0.000	-346.000	-2.0454179918e-05	6.6316108569e-05	-2.8671124209e-05
-125.000	0.000	-346.000	-1.9058055556e-05	6.9217276057e-05	-2.6909257070e-05
-120.000	0.000	-346.000	-2.1415507002e-05	7.3744968097e-05	-3.0433732249e-05
-115.000	0.000	-346.000	-2.4295759286e-05	7.8702490217e-05	-3.1708085266e-05
-110.000	0.000	-346.000	-1.8485286586e-05	8.2500436181e-05	-2.7048546818e-05
-105.000	0.000	-346.000	-2.3828147121e-05	8.6959088143e-05	-2.9909172984e-05
-100.000	0.000	-346.000	-2.1080645977e-05	9.0797864247e-05	-2.8339940604e-05
-95.000	0.000	-346.000	-2.0906130432e-05	9.5128086832e-05	-2.6718845020e-05
-90.000	0.000	-346.000	-1.8616546142e-05	9.9996524976e-05	-2.6507687688e-05
-85.000	0.000	-346.000	-2.3545491602e-05	1.0310926684e-04	-2.9446849563e-05
-80.000	0.000	-346.000	-2.0469841569e-05	1.0749071268e-04	-2.7593110463e-05
-75.000	0.000	-346.000	-2.1239499871e-05	1.1096647166e-04	-2.8388099294e-05
-70.000	0.000	-346.000	-2.0226713075e-05	1.1415270777e-04	-2.5048849841e-05
-65.000	0.000	-346.000	-1.9540583581e-05	1.1789868807e-04	-2.4878442170e-05
-60.000	0.000	-346.000	-2.1347639845e-05	1.2102924671e-04	-2.6043141558e-05
-55.000	0.000	-346.000	-2.2374596707e-05	1.2378565273e-04	-2.6972233818e-05
-50.000	0.000	-346.000	-2.0953115387e-05	1.2707285066e-04	-2.5289643290e-05
-45.000	0.000	-346.000	-1.8952152960e-05	1.2910025299e-04	-2.2061529270e-05
-40.000	0.000	-346.000	-1.6448526096e-05	1.3151888235e-04	-2.1281358495e-05
-35.000	0.000	-346.000	-2.1728740031e-05	1.3375637434e-04	-2.2739455442e-05
-30.000	0.000	-346.000	-2.0246103691e-05	1.3633461245e-04	-2.1722195733e-05
-25.000	0.000	-346.000	-1.9031207010e-05	1.3694706464e-04	-1.9702494372e-05
-20.000	0.000	-346.000	-2.1613142128e-05	1.3908656427e-04	-2.1398421157e-05
-15.000	0.000	-346.000	-1.9840392338e-05	1.4021124919e-04	-1.7945813546e-05
-10.000	0.000	-346.000	-2.3822180778e-05	1.4081033879e-04	-1.9773621052e-05
-5.000	0.000	-346.000	-2.0959827523e-05	1.4182812296e-04	-1.7570175765e-05
0.000	0.000	-346.000	-1.9614417080e-05	1.4199144355e-04	-1.7630188902e-05
5.000	0.000	-346.000	-2.3931066545e-05	1.4204192445e-04	-1.8720057099e-05
10.000	0.000	-346.000	-1.9823984893e-05	1.4055867662e-04	-1.5780895209e-05
15.000	0.000	-346.000	-2.0370651110e-05	1.4116444750e-04	-1.5614932955e-05
20.000	0.000	-346.000	-2.2209030677e-05	1.4109689217e-04	-1.6426962557e-05
25.000	0.000	-346.000	-1.9067750864e-05	1.3880223798e-04	-1.4373179657e-05
30.000	0.000	-346.000	-1.5844433823e-05	1.3826031060e-04	-1.1510330763e-05
35.000	0.000	-346.000	-1.9794153176e-05	1.3673549024e-04	-1.3778234610e-05
40.000	0.000	-346.000	-1.9870224055e-05	1.3474669096e-04	-1.2211224928e-05
45.000	0.000	-346.000	-2.1780945536e-05	1.3279129817e-04	-1.3419637596e-05
50.000	0.000	-346.000	-1.9478682767e-05	1.3096285000e-04	-9.7366091635e-06
55.000	0.000	-346.000	-1.9096836788e-05	1.2831037526e-04	-7.3664607085e-06
60.000	0.000	-346.000	-2.1748876440e-05	1.2636092139e-04	-9.8766398161e-06
65.000	0.000	-346.000	-2.6788199245e-05	1.2465867549e-04	-1.1525148821e-05
70.000	0.000	-346.000	-2.0454925711e-05	1.1988748735e-04	-8.4192837643e-06
75.000	0.000	-346.000	-2.4124972706e-05	1.1698928936e-04	-7.6346675672e-06
80.000	0.000	-346.000	-2.2456633929e-05	1.1441995964e-04	-5.9713405008e-06
85.000	0.000	-346.000	-2.4735777113e-05	1.1122110329e-04	-7.4738916326e-06
90.000	0.000	-346.000	-2.6448863464e-05	1.0853893389e-04	-9.3898665951e-06
95.000	0.000	-346.000	-2.3523863607e-05	1.0350791753e-04	-5.7127653798e-06
100.000	0.000	-346.000	-2.2725119382e-05	1.0046866994e-04	-6.0469125991e-06
105.000	0.000	-346.000	-2.2047939404e-05	9.6280981685e-05	-5.4364085887e-06
110.000	0.000	-346.000	-1.9955990242e-05	9.2658976543e-05	-2.4520516033e-06
115.000	0.000	-346.000	-2.2321645409e-05	8.9274528613e-05	-3.8931077946e-06
120.000	0.000	-346.000	-2.1703383072e-05	8.5721563532e-05	-2.0497413142e-06
125.000	0.000	-346.000	-1.9324303631e-05	8.2990397935e-05	-1.3406972134e-06
130.000	0.000	-346.000	-1.8126560188e-05	7.8496854754e-05	-9.2949608906e-07
-130.000	0.000	-345.000	-2.0643611321e-05	6.7140135159e-05	-2.8723728316e-05
-125.000	0.000	-345.000	-1.8852962500e-05	7.0965548685e-05	-2.6292825842e-05
-120.000	0.000	-345.000	-2.1337944537e-05	7.5570446818e-05	-3.0018826616e-05
-115.000	0.000	-345.000	-2.4418815119e-05	8.0266656001e-05	-3.1587318091e-05
-110.000	0.000	-345.000	-1.8645632066e-05	8.4129930197e-05	-2.6776635447e-05
-105.000	0.000	-345.000	-2.3640953097e-05	8.9236667932e-05	-3.0048462732e-05
-100.000	0.000	-345.000	-2.0962810695e-05	9.2937363903e-05	-2.8163605710e-05
-95.000	0.000	-345.000	-2.1076917013e-05	9.7560821172e-05	-2.6386920512e-05
-90.000	0.000	-345.000	-1.8694854399e-05	1.0171139111e-04	-2.6475087959e-05
-85.000	0.000	-345.000	-2.3879606833e-05	1.0621013083e-04	-2.9710611002e-05
-80.000	0.000	-345.000	-2.0923283669e-05	1.0963021233e-04	-2.7916144135e-05
-75.000	0.000	-345.000	-2.1279772689e-05	1.1324553617e-04	-2.7802785989e-05
-70.000	0.000	-345.000	-2.0278172787e-05	1.1654312722e-04	-2.5468941796e-05
-65.000	0.000	-345.000	-1.9548787303e-05	1.2037076781e-04	-2.5126644647e-05
-60.000	0.000	-345.000	-2.1039627366e-05	1.2427338739e-04	-2.6278007783e-05
-55.000	0.000	-345.000	-2.2444701242e-05	1.2667271523e-04	-2.7129305236e-05
-50.000	0.000	-345.000	-2.0478791084e-05	1.2999777383e-04	-2.5570445496e-05
-45.000	0.000	-345.000	-1.8575527531e-05	1.3180914757e-04	-2.2702410296e-05
-40.000	0.000	-345.000	-1.6873628066e-05	1.3473926730e-04	-2.1849631035e-05
-35.000	0.000	-345.000	-2.2275406247e-05	1.3640959145e-04	-2.2503107410e-05
-30.000	0.000	-345.000	-2.1059763775e-05	1.3893809101e-04	-2.1134659717e-05
-25.000	0.000	-345.000	-1.8911880142e-05	1.4048443999e-04	-1.9322411173e-05
-20.000	0.000	-345.000	-2.1628057986e-05	1.4191572219e-04	-2.1364339622e-05
-15.000	0.000	-345.000	-1.9800119520e-05	1.4331508263e-04	-1.8595585408e-05
-10.000	0.000	-345.000	-2.3761025758e-05	1.4421483057e-04	-2.0522673905e-05
-5.000	0.000	-345.000	-2.1029186265e-05	1.4461793546e-04	-1.7942109031e-05
0.000	0.000	-345.000	-1.9518209793e-05	1.4539667770e-04	-1.6661087880e-05
5.000	0.000	-345.000	-2.4250265918e-05	1.4469142973e-04	-1.9335006523e-05
10.000	0.000	-345.000	-1.9371288586e-05	1.4444199465e-04	-1.6646269822e-05
15.000	0.000	-345.000	-2.0413907100e-05	1.4423784393e-04	-1.5833499317e-05
