fieldmap_name:      	LDE05
timestamp:          	2026-01-19_11-16-16
filename:           	2026-01-19_LDE05_Fieldmap_X=-130_130mm_Z=-350_350mm_Imc=10.0A_ID=5478.dat
nr_magnets:         	1
magnet_name:        	LDE05
gap[mm]:            	--
control_gap[mm]:    	--
magnet_length[mm]:  	--
current_main[A]:    	10.0
nr_turns_main:      	 
center_pos_z[mm]:   	0
center_pos_x[mm]:   	0
rotation[deg]:      	0

X[mm]	Y[mm]	Z[mm]	Bx[T]	By[T]	Bz[T]
125.000	0.000	-349.000	8.4303804236e-06	2.0436728552e-04	1.0189234162e-05
130.000	0.000	-349.000	7.8113722833e-06	1.9073892541e-04	1.0758988516e-05
-130.000	0.000	-348.000	-5.7784666174e-06	1.8957786456e-04	-4.6828431940e-05
-125.000	0.000	-348.000	-1.7034540198e-06	2.0315425903e-04	-4.4917643330e-05
-120.000	0.000	-348.000	-3.5112560957e-06	2.1691921449e-04	-4.5949721087e-05
-115.000	0.000	-348.000	-4.1407053330e-06	2.3045626347e-04	-4.6210518912e-05
-110.000	0.000	-348.000	-4.7932741510e-06	2.4485891148e-04	-4.7838282609e-05
-105.000	0.000	-348.000	-1.8884106679e-06	2.5841229244e-04	-4.5208818174e-05
-100.000	0.000	-348.000	-3.7610967290e-06	2.7220545766e-04	-4.6091974446e-05
-95.000	0.000	-348.000	-1.3171332789e-06	2.8509219364e-04	-4.4893193534e-05
-90.000	0.000	-348.000	2.9825422159e-07	2.9822762227e-04	-4.3750721243e-05
-85.000	0.000	-348.000	1.7383803832e-06	3.1093841738e-04	-4.1320559687e-05
-80.000	0.000	-348.000	5.3920199876e-06	3.2205312499e-04	-3.9052655868e-05
-75.000	0.000	-348.000	5.0176319322e-06	3.3497549441e-04	-3.9320121820e-05
-70.000	0.000	-348.000	4.4553040565e-06	3.4531962580e-04	-4.0380353890e-05
-65.000	0.000	-348.000	7.1543287033e-06	3.5695250498e-04	-3.7445637446e-05
-60.000	0.000	-348.000	6.2079174630e-06	3.6689353145e-04	-3.7714585204e-05
-55.000	0.000	-348.000	6.4778945071e-06	3.7657844154e-04	-3.7223366572e-05
-50.000	0.000	-348.000	7.0178485953e-06	3.8551059224e-04	-3.5541516954e-05
-45.000	0.000	-348.000	7.3929824440e-06	3.9368478698e-04	-3.4903599544e-05
-40.000	0.000	-348.000	1.1563456568e-05	4.0038835418e-04	-2.9906209372e-05
-35.000	0.000	-348.000	7.5622774414e-06	4.0686401493e-04	-3.1855524947e-05
-30.000	0.000	-348.000	8.3050872097e-06	4.1322906310e-04	-3.0322596812e-05
-25.000	0.000	-348.000	1.0197909693e-05	4.1869213628e-04	-2.9692829332e-05
-20.000	0.000	-348.000	1.2186939468e-05	4.2139509177e-04	-2.6718845020e-05
-15.000	0.000	-348.000	9.1612575053e-06	4.2504382185e-04	-2.7696095969e-05
-10.000	0.000	-348.000	1.0056209034e-05	4.2773118764e-04	-2.5837170547e-05
-5.000	0.000	-348.000	1.1341210272e-05	4.2837630390e-04	-2.3176588164e-05
0.000	0.000	-348.000	1.4067083475e-05	4.2836368367e-04	-2.0457474448e-05
5.000	0.000	-348.000	1.1799872931e-05	4.2926343156e-04	-2.0400424923e-05
10.000	0.000	-348.000	1.2445729619e-05	4.2659165546e-04	-1.9254248105e-05
15.000	0.000	-348.000	9.7437217919e-06	4.2477657000e-04	-1.8793406488e-05
20.000	0.000	-348.000	1.3023719149e-05	4.2180858977e-04	-1.5388216660e-05
25.000	0.000	-348.000	1.1021265100e-05	4.1753552968e-04	-1.6061697417e-05
30.000	0.000	-348.000	1.0024139938e-05	4.1389199616e-04	-1.5737181937e-05
35.000	0.000	-348.000	1.2084020042e-05	4.0739777626e-04	-1.2744675033e-05
40.000	0.000	-348.000	9.6214117496e-06	4.0078848958e-04	-1.2116389354e-05
45.000	0.000	-348.000	1.3731476651e-05	3.9329430234e-04	-8.8430802370e-06
50.000	0.000	-348.000	9.8846766578e-06	3.8671693739e-04	-1.0476771184e-05
55.000	0.000	-348.000	1.2137717134e-05	3.7568611731e-04	-6.1587889408e-06
60.000	0.000	-348.000	8.5698437035e-06	3.6695885968e-04	-8.2940711701e-06
65.000	0.000	-348.000	1.0317236564e-05	3.5751967280e-04	-6.5070133156e-06
70.000	0.000	-348.000	1.2335352263e-05	3.4697807201e-04	-3.1981408500e-06
75.000	0.000	-348.000	1.3430176302e-05	3.3540309738e-04	-1.5481500329e-06
80.000	0.000	-348.000	9.4468962015e-06	3.2469817597e-04	-1.6681763070e-06
85.000	0.000	-348.000	9.3663505639e-06	3.1232218808e-04	-4.2642300166e-07
90.000	0.000	-348.000	7.7278434740e-06	3.0004938908e-04	1.3591530532e-06
95.000	0.000	-348.000	9.5736810014e-06	2.8775506142e-04	2.6475832447e-06
100.000	0.000	-348.000	8.1872519251e-06	2.7470797434e-04	3.7774602103e-06
105.000	0.000	-348.000	7.8479161374e-06	2.6299714650e-04	4.0160309532e-06
110.000	0.000	-348.000	7.4869523544e-06	2.4920101179e-04	6.0838910276e-06
115.000	0.000	-348.000	5.2115380964e-06	2.3528535606e-04	5.0584813739e-06
120.000	0.000	-348.000	3.0024994127e-06	2.2327609689e-04	6.0542549105e-06
125.000	0.000	-348.000	7.5481073755e-06	2.0981848108e-04	1.0059576149e-05
130.000	0.000	-348.000	7.6592305236e-06	1.9625841869e-04	1.0544126666e-05
-130.000	0.000	-347.000	-5.6024594849e-06	1.9509216126e-04	-4.7257414726e-05
-125.000	0.000	-347.000	-1.5416169527e-06	2.0905310145e-04	-4.5288094786e-05
-120.000	0.000	-347.000	-3.4448805245e-06	2.2311426104e-04	-4.6658024270e-05
-115.000	0.000	-347.000	-3.9602234427e-06	2.3736843582e-04	-4.7272232784e-05
-110.000	0.000	-347.000	-5.2758021797e-06	2.5217418869e-04	-4.8283565258e-05
-105.000	0.000	-347.000	-2.1979147363e-06	2.6548110403e-04	-4.6388335611e-05
-100.000	0.000	-347.000	-4.0236158422e-06	2.8005375381e-04	-4.6692105804e-05
-95.000	0.000	-347.000	-1.0777337464e-06	2.9337403166e-04	-4.5245863320e-05
-90.000	0.000	-347.000	1.6475728590e-07	3.0690365676e-04	-4.4360484340e-05
-85.000	0.000	-347.000	2.2440279949e-06	3.1960405871e-04	-4.2173338941e-05
-80.000	0.000	-347.000	5.2749304962e-06	3.3109143417e-04	-3.9895803384e-05
-75.000	0.000	-347.000	5.1175681861e-06	3.4393956694e-04	-3.9619446597e-05
-70.000	0.000	-347.000	4.2599063066e-06	3.5477588713e-04	-4.0111406132e-05
-65.000	0.000	-347.000	7.1222596069e-06	3.6695885968e-04	-3.7813866195e-05
-60.000	0.000	-347.000	6.2989042016e-06	3.7708696242e-04	-3.7461196407e-05
-55.000	0.000	-347.000	6.1862894678e-06	3.8710667967e-04	-3.7470828145e-05
-50.000	0.000	-347.000	7.7972022175e-06	3.9600393913e-04	-3.6103121364e-05
-45.000	0.000	-347.000	7.1267343645e-06	4.0399848123e-04	-3.4981394350e-05
-40.000	0.000	-347.000	1.1770041213e-05	4.1110886511e-04	-3.0504858929e-05
-35.000	0.000	-347.000	7.8591030315e-06	4.1844789779e-04	-3.1994073792e-05
-30.000	0.000	-347.000	7.9500897702e-06	4.2382634121e-04	-3.0615994367e-05
-25.000	0.000	-347.000	9.9637307095e-06	4.2947352120e-04	-3.0212202277e-05
-20.000	0.000	-347.000	1.1913979251e-05	4.3273399373e-04	-2.6452860872e-05
-15.000	0.000	-347.000	9.2820759616e-06	4.3644434020e-04	-2.7542729065e-05
-10.000	0.000	-347.000	9.7944357119e-06	4.3808645432e-04	-2.5677135516e-05
-5.000	0.000	-347.000	1.1523183750e-05	4.3941083569e-04	-2.2583865828e-05
0.000	0.000	-347.000	1.4296041909e-05	4.3971075165e-04	-2.0467106186e-05
5.000	0.000	-347.000	1.1388195227e-05	4.4050137170e-04	-2.1351003370e-05
10.000	0.000	-347.000	1.2571768626e-05	4.3813990469e-04	-1.9916615316e-05
15.000	0.000	-347.000	1.0055463241e-05	4.3639831349e-04	-1.9560981914e-05
20.000	0.000	-347.000	1.2627703096e-05	4.3322618255e-04	-1.6174314661e-05
25.000	0.000	-347.000	1.0758000192e-05	4.2920626936e-04	-1.6732214561e-05
30.000	0.000	-347.000	1.0300829119e-05	4.2469936391e-04	-1.5303012824e-05
35.000	0.000	-347.000	1.2263010348e-05	4.1749766900e-04	-1.3269975205e-05
40.000	0.000	-347.000	1.0031597867e-05	4.1121056929e-04	-1.1770387689e-05
45.000	0.000	-347.000	1.3248948617e-05	4.0319524095e-04	-9.2868810886e-06
50.000	0.000	-347.000	9.7288059331e-06	3.9663495044e-04	-9.8803443308e-06
55.000	0.000	-347.000	1.2595634000e-05	3.8635466266e-04	-6.6929799498e-06
60.000	0.000	-347.000	8.0224316854e-06	3.7629560000e-04	-8.2266490040e-06
65.000	0.000	-347.000	1.0492497905e-05	3.6723056573e-04	-6.4329230231e-06
70.000	0.000	-347.000	1.1999745439e-05	3.5614258340e-04	-3.2381496080e-06
75.000	0.000	-347.000	1.3194505732e-05	3.4491206673e-04	-1.1391716174e-06
80.000	0.000	-347.000	9.6206659567e-06	3.3372831911e-04	-2.1534677239e-06
85.000	0.000	-347.000	8.8122264091e-06	3.2071835046e-04	-1.2377117066e-06
90.000	0.000	-347.000	7.6368567354e-06	3.0854280146e-04	8.2199843074e-07
95.000	0.000	-347.000	9.2589563805e-06	2.9538213240e-04	2.3860445111e-06
100.000	0.000	-347.000	8.1238595252e-06	2.8219028391e-04	4.3524008828e-06
105.000	0.000	-347.000	7.1774482844e-06	2.6972446960e-04	4.1753250829e-06
110.000	0.000	-347.000	7.9053421938e-06	2.5573680441e-04	6.0883364452e-06
115.000	0.000	-347.000	5.3830704723e-06	2.4214110857e-04	5.5356228601e-06
120.000	0.000	-347.000	3.6051001067e-06	2.2950677701e-04	5.9312650242e-06
125.000	0.000	-347.000	7.4914271121e-06	2.1506404117e-04	9.2275421583e-06
130.000	0.000	-347.000	7.7904900810e-06	2.0170293296e-04	1.0938287025e-05
-130.000	0.000	-346.000	-5.3772300188e-06	2.0034959923e-04	-4.7727147172e-05
-125.000	0.000	-346.000	-2.1867278423e-06	2.1462604507e-04	-4.5709668543e-05
-120.000	0.000	-346.000	-3.4911196865e-06	2.2945406900e-04	-4.7435972328e-05
-115.000	0.000	-346.000	-3.7118743953e-06	2.4334003009e-04	-4.6821763814e-05
-110.000	0.000	-346.000	-4.8298180048e-06	2.5912422169e-04	-4.8014617502e-05
-105.000	0.000	-346.000	-2.1397428873e-06	2.7224480307e-04	-4.7155170124e-05
-100.000	0.000	-346.000	-4.1608417422e-06	2.8764741831e-04	-4.7351509396e-05
-95.000	0.000	-346.000	-1.0106123821e-06	3.0150219985e-04	-4.5863035446e-05
-90.000	0.000	-346.000	2.0503010448e-07	3.1531912067e-04	-4.4324921000e-05
-85.000	0.000	-346.000	2.2037551763e-06	3.2832611986e-04	-4.2702343621e-05
-80.000	0.000	-346.000	5.3882910229e-06	3.4020991888e-04	-3.9798004200e-05
-75.000	0.000	-346.000	4.4896105316e-06	3.5262525210e-04	-4.0347754162e-05
-70.000	0.000	-346.000	4.5261543856e-06	3.6484905480e-04	-4.0505566482e-05
-65.000	0.000	-346.000	6.7642789959e-06	3.7655617055e-04	-3.7629381369e-05
-60.000	0.000	-346.000	6.2862257217e-06	3.8737764335e-04	-3.7507873291e-05
-55.000	0.000	-346.000	5.7313557749e-06	3.9715163735e-04	-3.6825501706e-05
-50.000	0.000	-346.000	7.3377937665e-06	4.0648466578e-04	-3.6114234908e-05
-45.000	0.000	-346.000	7.6659426600e-06	4.1487340433e-04	-3.4487212105e-05
-40.000	0.000	-346.000	1.1995270682e-05	4.2274025940e-04	-3.1271693448e-05
-35.000	0.000	-346.000	7.6599763165e-06	4.3017728440e-04	-3.2501592290e-05
-30.000	0.000	-346.000	8.7078153974e-06	4.3560843581e-04	-3.1376901663e-05
-25.000	0.000	-346.000	9.5975463755e-06	4.4084657200e-04	-3.0807147319e-05
-20.000	0.000	-346.000	1.1338972893e-05	4.4467124286e-04	-2.6430633784e-05
-15.000	0.000	-346.000	9.0896613830e-06	4.4739721168e-04	-2.7664237143e-05
-10.000	0.000	-346.000	9.5953089967e-06	4.4990566720e-04	-2.5088858599e-05
-5.000	0.000	-346.000	1.1676817096e-05	4.5152773743e-04	-2.2889117831e-05
0.000	0.000	-346.000	1.4106610501e-05	4.5117511346e-04	-2.1224308970e-05
5.000	0.000	-346.000	1.0869869133e-05	4.5170961716e-04	-2.1282099398e-05
10.000	0.000	-346.000	1.2510613605e-05	4.4995837520e-04	-1.9014195558e-05
15.000	0.000	-346.000	9.9309158201e-06	4.4805123634e-04	-2.0083318473e-05
20.000	0.000	-346.000	1.2911104414e-05	4.4451386121e-04	-1.6781855056e-05
25.000	0.000	-346.000	1.0632706978e-05	4.4032246143e-04	-1.7005607739e-05
30.000	0.000	-346.000	1.0612570568e-05	4.3564332703e-04	-1.5670500674e-05
35.000	0.000	-346.000	1.2160090922e-05	4.2835700238e-04	-1.3793793572e-05
40.000	0.000	-346.000	1.0568568785e-05	4.2254798654e-04	-1.2423864067e-05
45.000	0.000	-346.000	1.3003582739e-05	4.1445174030e-04	-1.0015188663e-05
50.000	0.000	-346.000	9.2403115570e-06	4.0678680884e-04	-1.0152996607e-05
55.000	0.000	-346.000	1.2921545516e-05	3.9693783587e-04	-7.4842642735e-06
60.000	0.000	-346.000	8.5869969411e-06	3.8699977893e-04	-8.7519491774e-06
65.000	0.000	-346.000	1.0270997401e-05	3.7665342053e-04	-5.8468688093e-06
70.000	0.000	-346.000	1.2086257421e-05	3.6548006611e-04	-4.2620774517e-06
75.000	0.000	-346.000	1.2579972348e-05	3.5387613923e-04	1.0406349416e-07
80.000	0.000	-346.000	9.5580193497e-06	3.4255208441e-04	-2.7269265889e-06
85.000	0.000	-346.000	8.7175107057e-06	3.2928748416e-04	-3.7678250555e-07
90.000	0.000	-346.000	7.2296537902e-06	3.1699761078e-04	5.7379595006e-07
95.000	0.000	-346.000	9.5968005826e-06	3.0361645896e-04	1.8014721010e-06
100.000	0.000	-346.000	8.6153370728e-06	2.9014473842e-04	4.3020194837e-06
105.000	0.000	-346.000	7.1058521622e-06	2.7731367993e-04	3.7181879760e-06
110.000	0.000	-346.000	8.6295071387e-06	2.6320426669e-04	5.6445355907e-06
115.000	0.000	-346.000	4.7334848226e-06	2.4825004060e-04	6.1224179799e-06
120.000	0.000	-346.000	4.1801064621e-06	2.3589112694e-04	5.1184945111e-06
125.000	0.000	-346.000	7.9329365325e-06	2.2099109350e-04	8.7066873985e-06
130.000	0.000	-346.000	7.1774482844e-06	2.0679630797e-04	1.1150185263e-05
-130.000	0.000	-345.000	-5.6270706518e-06	2.0621206571e-04	-4.8030176463e-05
-125.000	0.000	-345.000	-2.2471370701e-06	2.2090423664e-04	-4.6780273251e-05
-120.000	0.000	-345.000	-3.0332028242e-06	2.3563426821e-04	-4.7395222668e-05
-115.000	0.000	-345.000	-3.9192048313e-06	2.5059888747e-04	-4.6572820436e-05
-110.000	0.000	-345.000	-4.5710278564e-06	2.6624499891e-04	-4.8074630637e-05
-105.000	0.000	-345.000	-1.2649277734e-06	2.8054000371e-04	-4.7355954813e-05
-100.000	0.000	-345.000	-3.4232525294e-06	2.9514012099e-04	-4.7847173444e-05
-95.000	0.000	-345.000	-8.8084441118e-07	3.0995107025e-04	-4.5934162125e-05
-90.000	0.000	-345.000	8.5237837375e-07	3.2415773333e-04	-4.4473101582e-05
-85.000	0.000	-345.000	2.3178614957e-06	3.3755744425e-04	-4.3549936553e-05
-80.000	0.000	-345.000	5.2264539551e-06	3.4999356373e-04	-3.9839494763e-05
-75.000	0.000	-345.000	4.0600337990e-06	3.6229976909e-04	-4.1270178289e-05
-70.000	0.000	-345.000	4.5716477549e-06	3.7478191522e-04	-4.0572988648e-05
-65.000	0.000	-345.000	6.2631061405e-06	3.8675405570e-04	-3.8779262693e-05
-60.000	0.000	-345.000	6.1825605031e-06	3.9785465818e-04	-3.7644199427e-05
-55.000	0.000	-345.000	6.2586313829e-06	4.0845564816e-04	-3.7413037718e-05
-50.000	0.000	-345.000	7.2721639878e-06	4.1732544003e-04	-3.6215738607e-05
-45.000	0.000	-345.000	7.1916183503e-06	4.2666960391e-04	-3.4773941534e-05
-40.000	0.000	-345.000	1.1611187317e-05	4.3418160790e-04	-3.2247462590e-05
-35.000	0.000	-345.000	7.7084528576e-06	4.4167727982e-04	-3.2671259058e-05
-30.000	0.000	-345.000	8.5198755765e-06	4.4738384909e-04	-3.2066682278e-05
-25.000	0.000	-345.000	9.7191106249e-06	4.5346828277e-04	-3.0482631842e-05
-20.000	0.000	-345.000	1.1428468046e-05	4.5647189656e-04	-2.6980383750e-05
-15.000	0.000	-345.000	8.7861236562e-06	4.5975315533e-04	-2.7842794747e-05
-10.000	0.000	-345.000	9.6736172555e-06	4.6233287800e-04	-2.5554145632e-05
-5.000	0.000	-345.000	1.1557490225e-05	4.6376267537e-04	-2.3513698992e-05
0.000	0.000	-345.000	1.3351122250e-05	4.6363424601e-04	-2.1450284361e-05
5.000	0.000	-345.000	1.0758745985e-05	4.6382280703e-04	-2.0713085955e-05
10.000	0.000	-345.000	1.2700790805e-05	4.6184291628e-04	-1.9034199937e-05
15.000	0.000	-345.000	9.7191106249e-06	4.5995285184e-04	-1.9857343082e-05
20.000	0.000	-345.000	1.3116943266e-05	4.5663224767e-04	-1.6975230719e-05
25.000	0.000	-345.000	1.0435071848e-05	4.5190411711e-04	-1.6807786659e-05
30.000	0.000	-345.000	1.0341847731e-05	4.4755236623e-04	-1.6592924811e-05
35.000	0.000	-345.000	1.1112251839e-05	4.3997726113e-04	-1.3467796286e-05
40.000	0.000	-345.000	1.0121838813e-05	4.3391732552e-04	-1.2663175711e-05
45.000	0.000	-345.000	1.3258643926e-05	4.2553229883e-04	-1.0167073762e-05
50.000	0.000	-345.000	9.5460866626e-06	4.1726233890e-04	-1.0335258726e-05
