fieldmap_name:      	LDE05
timestamp:          	2026-01-19_10-23-15
filename:           	2026-01-19_LDE05_Fieldmap_X=-130_130mm_Z=-350_350mm_Imc=5.0A_ID=5477.dat
nr_magnets:         	1
magnet_name:        	LDE05
gap[mm]:            	--
control_gap[mm]:    	--
magnet_length[mm]:  	--
current_main[A]:    	5.0
nr_turns_main:      	 
center_pos_z[mm]:   	0
center_pos_x[mm]:   	0
rotation[deg]:      	0

X[mm]	Y[mm]	Z[mm]	Bx[T]	By[T]	Bz[T]
-95.000	0.000	-349.000	-6.8494252708e-06	1.2373146000e-04	-3.0471518298e-05
-90.000	0.000	-349.000	-7.0142455091e-06	1.3013288449e-04	-2.9868423323e-05
-85.000	0.000	-349.000	-5.0498269205e-06	1.3618613919e-04	-2.8672606015e-05
-80.000	0.000	-349.000	-7.3304617130e-06	1.4292237087e-04	-2.8398471935e-05
-75.000	0.000	-349.000	-6.3594393132e-06	1.4889099580e-04	-2.9293482660e-05
-70.000	0.000	-349.000	-3.5090187169e-06	1.5385891097e-04	-2.6275044171e-05
-65.000	0.000	-349.000	-4.1735202221e-06	1.5977557024e-04	-2.5831243323e-05
-60.000	0.000	-349.000	-3.9371038617e-06	1.6489938232e-04	-2.6845539419e-05
-55.000	0.000	-349.000	-3.2748397353e-06	1.6945379946e-04	-2.3295873534e-05
-50.000	0.000	-349.000	-1.2239091619e-06	1.7364594184e-04	-2.2043006697e-05
-45.000	0.000	-349.000	-4.7112369282e-06	1.7798952695e-04	-2.2840959142e-05
-40.000	0.000	-349.000	-4.6239791548e-06	1.8216459490e-04	-2.1969657308e-05
-35.000	0.000	-349.000	-8.5474165841e-07	1.8424618995e-04	-1.9807702586e-05
-30.000	0.000	-349.000	2.4977768069e-07	1.8758312637e-04	-1.8843787886e-05
-25.000	0.000	-349.000	6.6816751830e-07	1.8983843512e-04	-1.7759846913e-05
-20.000	0.000	-349.000	-4.4546841586e-06	1.9228527437e-04	-2.1156145902e-05
-15.000	0.000	-349.000	-1.7265736008e-06	1.9426071103e-04	-1.8516308795e-05
-10.000	0.000	-349.000	-3.8759488410e-06	1.9614409428e-04	-1.7473117482e-05
-5.000	0.000	-349.000	-3.3240620690e-06	1.9592880806e-04	-1.7995454042e-05
0.000	0.000	-349.000	-3.7737752089e-06	1.9722720668e-04	-1.7263441956e-05
5.000	0.000	-349.000	-6.9381746299e-06	1.9685676590e-04	-1.8551131233e-05
10.000	0.000	-349.000	-2.1091653769e-06	1.9541583296e-04	-1.2656507585e-05
15.000	0.000	-349.000	-3.2994509021e-06	1.9431713087e-04	-1.3727853211e-05
20.000	0.000	-349.000	-3.5291551262e-06	1.9273069414e-04	-1.2020071974e-05
25.000	0.000	-349.000	-1.4856824825e-06	1.9095718110e-04	-1.0798323053e-05
30.000	0.000	-349.000	-1.4774787602e-06	1.8846134567e-04	-9.8595990489e-06
35.000	0.000	-349.000	-4.2913555058e-06	1.8699442991e-04	-1.0579756691e-05
40.000	0.000	-349.000	-2.1949315645e-06	1.8334866912e-04	-8.3600115304e-06
45.000	0.000	-349.000	-5.4523758979e-07	1.7959600757e-04	-6.6018488900e-06
50.000	0.000	-349.000	-1.3745593350e-06	1.7743497933e-04	-5.9172545872e-06
55.000	0.000	-349.000	-1.7370147019e-06	1.7276401070e-04	-5.8809503439e-06
60.000	0.000	-349.000	-1.1193189363e-07	1.6884357437e-04	-3.7249228304e-06
65.000	0.000	-349.000	-3.5142392675e-06	1.6406496262e-04	-4.7421825475e-06
70.000	0.000	-349.000	-1.6594522366e-06	1.5920172110e-04	-3.5900784979e-06
75.000	0.000	-349.000	-1.8078650308e-06	1.5348030416e-04	-8.3984683491e-07
80.000	0.000	-349.000	-9.8376383639e-07	1.4800164099e-04	8.0273495463e-07
85.000	0.000	-349.000	-1.6258915544e-06	1.4266328503e-04	1.4421341811e-06
90.000	0.000	-349.000	-1.3081837637e-06	1.3677632039e-04	6.9604493308e-07
95.000	0.000	-349.000	-2.4678917790e-06	1.3145058465e-04	-7.0789596657e-08
100.000	0.000	-349.000	-4.4845158760e-06	1.2519095212e-04	-1.8637045329e-07
105.000	0.000	-349.000	-1.4580881438e-06	1.1819637695e-04	4.6613574040e-06
110.000	0.000	-349.000	-3.2338211238e-06	1.1266871756e-04	2.8379952972e-06
115.000	0.000	-349.000	-3.2584322907e-06	1.0638532928e-04	3.8478459885e-06
120.000	0.000	-349.000	-4.3771216934e-06	1.0000097917e-04	4.8902964090e-06
125.000	0.000	-349.000	-4.3771216934e-06	9.4016022126e-05	6.7944169368e-06
130.000	0.000	-349.000	-5.7769750316e-06	8.8965704235e-05	4.7109979003e-06
-130.000	0.000	-348.000	-1.1225738201e-05	7.8238511283e-05	-3.3077273856e-05
-125.000	0.000	-348.000	-6.5854145722e-06	8.4248708804e-05	-2.8795595899e-05
-120.000	0.000	-348.000	-8.1508339399e-06	9.2781466981e-05	-3.2568273553e-05
-115.000	0.000	-348.000	-1.0040673232e-05	9.9915607050e-05	-3.2939465914e-05
-110.000	0.000	-348.000	-4.4539383656e-06	1.0561549543e-04	-2.9948440839e-05
-105.000	0.000	-348.000	-7.4803660927e-06	1.1283055341e-04	-3.0842710660e-05
-100.000	0.000	-348.000	-7.5101978100e-06	1.2043980787e-04	-3.1333188391e-05
-95.000	0.000	-348.000	-7.2491702833e-06	1.2770534673e-04	-3.0821965378e-05
-90.000	0.000	-348.000	-6.6786386889e-06	1.3407336474e-04	-2.9849900750e-05
-85.000	0.000	-348.000	-4.6523192863e-06	1.3996701069e-04	-2.9101588804e-05
-80.000	0.000	-348.000	-7.3677513597e-06	1.4710337778e-04	-2.8819304792e-05
-75.000	0.000	-348.000	-6.6443322140e-06	1.5333776984e-04	-2.9360904825e-05
-70.000	0.000	-348.000	-3.3964039837e-06	1.5853136435e-04	-2.6418038435e-05
-65.000	0.000	-348.000	-4.4159029260e-06	1.6439457325e-04	-2.5706771633e-05
-60.000	0.000	-348.000	-3.7678088655e-06	1.6997271349e-04	-2.6651422854e-05
-55.000	0.000	-348.000	-3.3896918473e-06	1.7393917652e-04	-2.4001213113e-05
-50.000	0.000	-348.000	-1.5953140441e-06	1.7916246567e-04	-2.2366781273e-05
-45.000	0.000	-348.000	-3.9527655134e-06	1.8289434095e-04	-2.3288464505e-05
-40.000	0.000	-348.000	-4.0333111503e-06	1.8711617798e-04	-2.3340327709e-05
-35.000	0.000	-348.000	-7.6450071311e-07	1.8957860692e-04	-1.9334265620e-05
-30.000	0.000	-348.000	-1.4847574753e-07	1.9298235630e-04	-1.8980854927e-05
-25.000	0.000	-348.000	4.1683529855e-07	1.9540915166e-04	-1.7607961814e-05
-20.000	0.000	-348.000	-3.7461808703e-06	1.9817595078e-04	-2.0870898277e-05
-15.000	0.000	-348.000	-2.0375692551e-06	1.9998064320e-04	-1.9038645355e-05
-10.000	0.000	-348.000	-3.6365493089e-06	2.0135550554e-04	-1.7759846913e-05
-5.000	0.000	-348.000	-3.6067175915e-06	2.0119292732e-04	-1.8009531197e-05
0.000	0.000	-348.000	-4.7485265749e-06	2.0288478007e-04	-1.7872464157e-05
5.000	0.000	-348.000	-6.8814943669e-06	2.0167769250e-04	-1.8681530147e-05
10.000	0.000	-348.000	-2.6177961591e-06	2.0097615637e-04	-1.2904710064e-05
15.000	0.000	-348.000	-3.1734118960e-06	1.9991308786e-04	-1.3709330638e-05
20.000	0.000	-348.000	-3.0272364807e-06	1.9833036296e-04	-1.2365332736e-05
25.000	0.000	-348.000	-1.8802069456e-06	1.9664667625e-04	-1.0736087208e-05
30.000	0.000	-348.000	-2.1882194281e-06	1.9366087908e-04	-9.4847021694e-06
35.000	0.000	-348.000	-4.1131109944e-06	1.9201356831e-04	-1.0320440668e-05
40.000	0.000	-348.000	-2.5581327242e-06	1.8842571209e-04	-7.7109805685e-06
45.000	0.000	-348.000	-4.7140408907e-07	1.8402273770e-04	-6.1269301151e-06
50.000	0.000	-348.000	-1.9316666582e-06	1.8230267503e-04	-6.7040934937e-06
55.000	0.000	-348.000	-1.5893477006e-06	1.7773118348e-04	-5.5482849304e-06
60.000	0.000	-348.000	-6.1012157526e-07	1.7364148764e-04	-2.7691580557e-06
65.000	0.000	-348.000	-3.4433889386e-06	1.6814723480e-04	-4.2887499570e-06
70.000	0.000	-348.000	-2.2173053526e-06	1.6322905819e-04	-2.9736472634e-06
75.000	0.000	-348.000	-1.6646727871e-06	1.5773257823e-04	-1.5555590622e-06
80.000	0.000	-348.000	-5.8625620130e-07	1.5179067850e-04	2.5372588546e-07
85.000	0.000	-348.000	-1.9435993452e-06	1.4665498855e-04	1.6177281750e-06
90.000	0.000	-348.000	-1.0300029984e-06	1.4088012122e-04	7.3012646774e-07
95.000	0.000	-348.000	-2.7841079837e-06	1.3452323871e-04	-4.1530945776e-07
100.000	0.000	-348.000	-4.5061438711e-06	1.2834378174e-04	1.3295870832e-07
105.000	0.000	-348.000	-1.3037090060e-06	1.2135811497e-04	4.5546673823e-06
110.000	0.000	-348.000	-3.4441347316e-06	1.1568198233e-04	3.0247028351e-06
115.000	0.000	-348.000	-3.9736477155e-06	1.0951143373e-04	3.9130454462e-06
120.000	0.000	-348.000	-4.4211234765e-06	1.0279227643e-04	3.9797267097e-06
125.000	0.000	-348.000	-4.6321828771e-06	9.6094647745e-05	6.0416595607e-06
130.000	0.000	-348.000	-5.8709449413e-06	9.0584062754e-05	4.1167937515e-06
-130.000	0.000	-347.000	-1.0497098506e-05	8.0909545212e-05	-3.4246418658e-05
-125.000	0.000	-347.000	-5.5353381209e-06	8.7241187335e-05	-2.9420917961e-05
-120.000	0.000	-347.000	-9.1203647529e-06	9.5756128716e-05	-3.2915757020e-05
-115.000	0.000	-347.000	-9.8549707916e-06	1.0252947876e-04	-3.2982438283e-05
-110.000	0.000	-347.000	-4.6605230086e-06	1.0886112086e-04	-3.0172934422e-05
-105.000	0.000	-347.000	-7.4967735372e-06	1.1681557565e-04	-3.0956809709e-05
-100.000	0.000	-347.000	-7.9793015652e-06	1.2361787795e-04	-3.0881237611e-05
-95.000	0.000	-347.000	-7.3483607434e-06	1.3138896825e-04	-3.0680452921e-05
-90.000	0.000	-347.000	-6.6361284917e-06	1.3752462561e-04	-2.9720242740e-05
-85.000	0.000	-347.000	-4.8499544140e-06	1.4391936879e-04	-2.9111220542e-05
-80.000	0.000	-347.000	-7.2200843589e-06	1.5183002391e-04	-2.9376463786e-05
-75.000	0.000	-347.000	-6.7800665279e-06	1.5793821369e-04	-2.8400694644e-05
-70.000	0.000	-347.000	-3.6313287583e-06	1.6331739977e-04	-2.6772190030e-05
-65.000	0.000	-347.000	-4.4442430575e-06	1.6902990831e-04	-2.6323943764e-05
-60.000	0.000	-347.000	-4.0004962612e-06	1.7421607915e-04	-2.6592891524e-05
-55.000	0.000	-347.000	-3.3151125538e-06	1.7876233024e-04	-2.4825097159e-05
-50.000	0.000	-347.000	-1.5289384728e-06	1.8400937510e-04	-2.1914089589e-05
-45.000	0.000	-347.000	-4.1019241004e-06	1.8856082276e-04	-2.4125684804e-05
-40.000	0.000	-347.000	-4.6224875689e-06	1.9253025524e-04	-2.4502804390e-05
-35.000	0.000	-347.000	-1.1083112568e-06	1.9415974922e-04	-1.9540236632e-05
-30.000	0.000	-347.000	-1.9844387429e-07	1.9823237061e-04	-1.8576321932e-05
-25.000	0.000	-347.000	1.9160583162e-07	2.0072969077e-04	-1.7116002274e-05
-20.000	0.000	-347.000	-4.3905459662e-06	2.0294491174e-04	-2.0240389892e-05
-15.000	0.000	-347.000	-2.9444534649e-06	2.0514380064e-04	-1.8826006216e-05
-10.000	0.000	-347.000	-3.9840888166e-06	2.0665822785e-04	-1.7924327361e-05
-5.000	0.000	-347.000	-3.7797415524e-06	2.0632490539e-04	-1.8519272407e-05
0.000	0.000	-347.000	-4.8104273885e-06	2.0861065115e-04	-1.8205870471e-05
5.000	0.000	-347.000	-7.0463146053e-06	2.0753644715e-04	-1.8322192230e-05
10.000	0.000	-347.000	-2.5148767340e-06	2.0620018785e-04	-1.3272938817e-05
15.000	0.000	-347.000	-4.1697912574e-06	2.0541699143e-04	-1.3955310409e-05
20.000	0.000	-347.000	-3.5463083637e-06	2.0389736767e-04	-1.2956573269e-05
25.000	0.000	-347.000	-2.4470095768e-06	2.0204664854e-04	-1.0744978043e-05
30.000	0.000	-347.000	-1.9607525827e-06	1.9890050026e-04	-9.3639349927e-06
35.000	0.000	-347.000	-4.3301367385e-06	1.9724650820e-04	-9.4832203635e-06
40.000	0.000	-347.000	-2.3090378837e-06	1.9353244972e-04	-7.7643255791e-06
45.000	0.000	-347.000	-9.6362742711e-07	1.8893868719e-04	-5.7105426711e-06
50.000	0.000	-347.000	-1.0948869839e-06	1.8750369318e-04	-6.9048781863e-06
55.000	0.000	-347.000	-1.9257003147e-06	1.8226481435e-04	-4.9844578042e-06
60.000	0.000	-347.000	-2.2230924826e-07	1.7840822153e-04	-2.8780707859e-06
65.000	0.000	-347.000	-3.7797415524e-06	1.7276326833e-04	-3.6063783623e-06
70.000	0.000	-347.000	-2.0353318763e-06	1.6728608991e-04	-2.2490442014e-06
75.000	0.000	-347.000	-2.3202247778e-06	1.6185790766e-04	-1.9978781094e-06
80.000	0.000	-347.000	-1.4439180780e-06	1.5619513766e-04	3.5522958650e-07
85.000	0.000	-347.000	-1.2947594908e-06	1.5131927591e-04	9.3387477279e-07
90.000	0.000	-347.000	-1.5259553010e-06	1.4401216457e-04	1.1880044769e-06
95.000	0.000	-347.000	-2.2575781712e-06	1.3793366943e-04	3.6641327782e-08
100.000	0.000	-347.000	-4.9804681776e-06	1.3179281551e-04	1.0005560363e-06
105.000	0.000	-347.000	-1.7325399443e-06	1.2520208761e-04	5.0747812383e-06
110.000	0.000	-347.000	-4.0273448069e-06	1.1831218609e-04	3.5633392640e-06
115.000	0.000	-347.000	-3.9035431796e-06	1.1219879970e-04	4.4005595732e-06
120.000	0.000	-347.000	-4.1735202221e-06	1.0495998600e-04	4.0923439549e-06
125.000	0.000	-347.000	-4.0355485291e-06	9.9938620405e-05	4.9451232258e-06
130.000	0.000	-347.000	-5.6218501012e-06	9.3093260824e-05	4.2301518996e-06
-130.000	0.000	-346.000	-1.0770804513e-05	8.3451407404e-05	-3.4218264347e-05
-125.000	0.000	-346.000	-5.6867340865e-06	9.0307160127e-05	-2.9880277770e-05
-120.000	0.000	-346.000	-8.8168270292e-06	9.8295763801e-05	-3.2549750980e-05
-115.000	0.000	-346.000	-9.7535429528e-06	1.0594659080e-04	-3.2533451115e-05
-110.000	0.000	-346.000	-4.8715824091e-06	1.1247867179e-04	-2.9464631233e-05
-105.000	0.000	-346.000	-7.0410940548e-06	1.2052814946e-04	-3.1582872673e-05
-100.000	0.000	-346.000	-7.7294609325e-06	1.2751827043e-04	-3.0249988326e-05
-95.000	0.000	-346.000	-7.1798115404e-06	1.3516538555e-04	-3.0350010220e-05
-90.000	0.000	-346.000	-6.9732268978e-06	1.4088457542e-04	-2.8582215859e-05
-85.000	0.000	-346.000	-5.5017774388e-06	1.4820430698e-04	-2.8154714875e-05
-80.000	0.000	-346.000	-7.3289701272e-06	1.5614762622e-04	-3.0424100511e-05
-75.000	0.000	-346.000	-6.8412215485e-06	1.6211625113e-04	-2.8094701739e-05
-70.000	0.000	-346.000	-3.6484819958e-06	1.6729054411e-04	-2.7164868576e-05
-65.000	0.000	-346.000	-4.2533200662e-06	1.7364297238e-04	-2.7227104422e-05
-60.000	0.000	-346.000	-4.0198868775e-06	1.7878311650e-04	-2.5877920207e-05
-55.000	0.000	-346.000	-3.6611604757e-06	1.8382155643e-04	-2.5501541524e-05
-50.000	0.000	-346.000	-1.5945682511e-06	1.8908344862e-04	-2.1563642508e-05
-45.000	0.000	-346.000	-3.9982588824e-06	1.9378262715e-04	-2.4226447601e-05
-40.000	0.000	-346.000	-4.3167124656e-06	1.9776987642e-04	-2.4443532156e-05
-35.000	0.000	-346.000	-1.6079925240e-06	2.0024269849e-04	-1.9479482593e-05
-30.000	0.000	-346.000	-5.5642448384e-07	2.0389885240e-04	-1.8098439548e-05
-25.000	0.000	-346.000	3.2510276731e-07	2.0597153904e-04	-1.7183424440e-05
-20.000	0.000	-346.000	-4.6635061803e-06	2.0898257665e-04	-1.9546904758e-05
-15.000	0.000	-346.000	-3.4068450848e-06	2.1091050187e-04	-1.8546685815e-05
-10.000	0.000	-346.000	-3.8744572552e-06	2.1243235273e-04	-1.8877869421e-05
-5.000	0.000	-346.000	-4.0959577569e-06	2.1184068681e-04	-1.8693384594e-05
0.000	0.000	-346.000	-4.5822147504e-06	2.1332987356e-04	-1.7233805839e-05
5.000	0.000	-346.000	-7.1380471361e-06	2.1306039460e-04	-1.8267365414e-05
10.000	0.000	-346.000	-2.3701929045e-06	2.1146876131e-04	-1.3633017637e-05
15.000	0.000	-346.000	-4.5232971086e-06	2.1083181104e-04	-1.3699698900e-05
20.000	0.000	-346.000	-3.7886910676e-06	2.0974201735e-04	-1.2869887627e-05
25.000	0.000	-346.000	-1.7452184242e-06	2.0703386518e-04	-1.0826477364e-05
30.000	0.000	-346.000	-1.3208622436e-06	2.0417278556e-04	-1.0095206179e-05
35.000	0.000	-346.000	-4.1615875352e-06	2.0253289845e-04	-9.5980603167e-06
40.000	0.000	-346.000	-3.1495465221e-06	1.9917666052e-04	-8.3622342391e-06
45.000	0.000	-346.000	-1.2179428184e-06	1.9421913852e-04	-5.2934143241e-06
50.000	0.000	-346.000	-2.1263186145e-06	1.9200688702e-04	-7.2464344347e-06
55.000	0.000	-346.000	-2.4216526170e-06	1.8701298907e-04	-4.3769174051e-06
60.000	0.000	-346.000	-4.2367334114e-07	1.8261224177e-04	-3.0299558858e-06
65.000	0.000	-346.000	-4.2287088993e-06	1.7712615496e-04	-4.0790744290e-06
70.000	0.000	-346.000	-2.9727935964e-06	1.7192959100e-04	-2.1845856468e-06
75.000	0.000	-346.000	-2.3687013186e-06	1.6641677900e-04	-1.6022359466e-06
80.000	0.000	-346.000	-1.9779058202e-06	1.6004504920e-04	7.6650085851e-08
85.000	0.000	-346.000	-9.1589667919e-07	1.5555670266e-04	8.1088488683e-07
90.000	0.000	-346.000	-1.6378242414e-06	1.4790216391e-04	2.2623137222e-06
95.000	0.000	-346.000	-2.7035623467e-06	1.4165292452e-04	1.0405647943e-06
100.000	0.000	-346.000	-5.0856249814e-06	1.3561600189e-04	1.7103410409e-06
105.000	0.000	-346.000	-1.6534858931e-06	1.2901413850e-04	5.2688978057e-06
110.000	0.000	-346.000	-3.6425156523e-06	1.2191637442e-04	3.6129797602e-06
115.000	0.000	-346.000	-4.2108098689e-06	1.1496856832e-04	3.9582405248e-06
120.000	0.000	-346.000	-4.0743297618e-06	1.0796656948e-04	5.9927599673e-06
125.000	0.000	-346.000	-4.1541296058e-06	1.0275812758e-04	4.8814055739e-06
130.000	0.000	-346.000	-6.3251328382e-06	9.6018184017e-05	5.0807084617e-06
-130.000	0.000	-345.000	-1.0751413896e-05	8.6048947067e-05	-3.3298062925e-05
-125.000	0.000	-345.000	-5.7546012436e-06	9.3306319950e-05	-3.0470036492e-05
-120.000	0.000	-345.000	-9.2620654101e-06	1.0132536064e-04	-3.2260057939e-05
-115.000	0.000	-345.000	-9.8035110793e-06	1.0931247956e-04	-3.3019483429e-05
-110.000	0.000	-345.000	-5.1296267645e-06	1.1607914829e-04	-2.9428326990e-05
-105.000	0.000	-345.000	-7.7443767912e-06	1.2407962978e-04	-3.1244280040e-05
-100.000	0.000	-345.000	-8.1463591823e-06	1.3092870115e-04	-3.0267769996e-05
-95.000	0.000	-345.000	-6.9210213924e-06	1.3947556421e-04	-3.0804183708e-05
-90.000	0.000	-345.000	-7.2581197985e-06	1.4546497539e-04	-2.8280668371e-05
-85.000	0.000	-345.000	-5.6613771268e-06	1.5268597224e-04	-2.8124337855e-05
-80.000	0.000	-345.000	-7.4348727237e-06	1.6089208913e-04	-3.0198866025e-05
-75.000	0.000	-345.000	-7.4207026580e-06	1.6660237057e-04	-2.7987270816e-05
-70.000	0.000	-345.000	-3.8945936644e-06	1.7222134095e-04	-2.7387880355e-05
-65.000	0.000	-345.000	-3.8945936644e-06	1.7850844098e-04	-2.7006315352e-05
-60.000	0.000	-345.000	-4.6098090890e-06	1.8402793426e-04	-2.5348174620e-05
-55.000	0.000	-345.000	-3.9110011090e-06	1.8968699240e-04	-2.5607490642e-05
-50.000	0.000	-345.000	-1.8936312185e-06	1.9419835227e-04	-2.1444357138e-05
-45.000	0.000	-345.000	-4.3092545363e-06	1.9908312237e-04	-2.4800647363e-05
-40.000	0.000	-345.000	-4.9103636417e-06	2.0309932392e-04	-2.4270901776e-05
-35.000	0.000	-345.000	-1.2940136979e-06	2.0624472983e-04	-2.0030714366e-05
-30.000	0.000	-345.000	-1.2365876418e-06	2.0928620446e-04	-1.8299224240e-05
-25.000	0.000	-345.000	-1.3281409586e-07	2.1159570594e-04	-1.8545204009e-05
-20.000	0.000	-345.000	-4.9446701167e-06	2.1495639806e-04	-2.0230758154e-05
-15.000	0.000	-345.000	-3.0414065465e-06	2.1687096068e-04	-1.8318487715e-05
-10.000	0.000	-345.000	-3.9691729579e-06	2.1853683060e-04	-1.8330342162e-05
-5.000	0.000	-345.000	-3.9318833112e-06	2.1769276015e-04	-1.8127334762e-05
0.000	0.000	-345.000	-4.8052068379e-06	2.1950264912e-04	-1.6752218940e-05
5.000	0.000	-345.000	-7.3274785413e-06	2.1911736102e-04	-1.8813410867e-05
10.000	0.000	-345.000	-2.7043081396e-06	2.1774398342e-04	-1.3365551682e-05
15.000	0.000	-345.000	-4.1138567873e-06	2.1600684634e-04	-1.3678953618e-05
20.000	0.000	-345.000	-3.9326291041e-06	2.1569876434e-04	-1.2572785555e-05
