fieldmap_name:      	LDE05
timestamp:          	2026-01-19_15-01-21
filename:           	2026-01-19_LDE05_Fieldmap_X=-130_130mm_Z=-350_350mm_Imc=7.5A_ID=5482.dat
nr_magnets:         	1
magnet_name:        	LDE05
gap[mm]:            	--
control_gap[mm]:    	--
magnet_length[mm]:  	--
current_main[A]:    	7.5
nr_turns_main:      	 
center_pos_z[mm]:   	0
center_pos_x[mm]:   	0
rotation[deg]:      	0

X[mm]	Y[mm]	Z[mm]	Bx[T]	By[T]	Bz[T]
-35.000	0.000	-350.000	-1.4304938052e-06	3.0754060701e-04	-2.9300150786e-05
-30.000	0.000	-350.000	1.1864936096e-06	3.1153305275e-04	-2.6003132800e-05
-25.000	0.000	-350.000	-2.3573352112e-07	3.1496946616e-04	-2.6916666099e-05
-20.000	0.000	-350.000	-4.7522555396e-06	3.1853059710e-04	-2.7843535649e-05
-15.000	0.000	-350.000	9.4652749839e-08	3.2056393828e-04	-2.5123681036e-05
-10.000	0.000	-350.000	7.6735797893e-07	3.2208875857e-04	-2.2320845292e-05
-5.000	0.000	-350.000	-1.1888568939e-06	3.2297662862e-04	-2.3938977268e-05
0.000	0.000	-350.000	-9.9942548806e-07	3.2315034232e-04	-2.1248017864e-05
5.000	0.000	-350.000	-2.9675730459e-06	3.2289645306e-04	-2.0981292812e-05
10.000	0.000	-350.000	1.1007274218e-06	3.2229068219e-04	-1.9064576957e-05
15.000	0.000	-350.000	2.3111493593e-06	3.2079035999e-04	-1.7161938255e-05
20.000	0.000	-350.000	-1.9704478909e-06	3.1934423052e-04	-1.7167124576e-05
25.000	0.000	-350.000	-2.8467545903e-06	3.1641782273e-04	-1.7484231026e-05
30.000	0.000	-350.000	1.7146942233e-07	3.1239419761e-04	-1.4985906374e-05
35.000	0.000	-350.000	-2.3358864294e-06	3.0773287987e-04	-1.4859211974e-05
40.000	0.000	-350.000	-2.3182534166e-08	3.0503660561e-04	-1.1995622178e-05
45.000	0.000	-350.000	2.4530292307e-07	2.9860771380e-04	-1.0235977734e-05
50.000	0.000	-350.000	-2.0644178008e-06	2.9260716731e-04	-1.1609611755e-05
55.000	0.000	-350.000	4.8768562756e-07	2.8652050632e-04	-9.5291563448e-06
60.000	0.000	-350.000	1.1180598738e-07	2.8011685494e-04	-7.1367808018e-06
65.000	0.000	-350.000	-4.6083175032e-06	2.7313193076e-04	-1.1111724990e-05
70.000	0.000	-350.000	-2.7140034478e-06	2.6507280258e-04	-7.7057942480e-06
75.000	0.000	-350.000	-2.5581327242e-06	2.5718441863e-04	-5.5319850661e-06
80.000	0.000	-350.000	-6.3661514496e-06	2.4962861476e-04	-6.8811692927e-06
85.000	0.000	-350.000	-2.7333940641e-06	2.4016418719e-04	-3.6449053144e-06
90.000	0.000	-350.000	-4.1093820297e-06	2.3254899399e-04	-3.7938268025e-06
95.000	0.000	-350.000	-6.1334640541e-06	2.2169485672e-04	-2.0030644298e-06
100.000	0.000	-350.000	-3.6745847486e-06	2.1344494033e-04	-1.1005745180e-07
105.000	0.000	-350.000	-3.3546395793e-06	2.0372439632e-04	-1.3969356888e-07
110.000	0.000	-350.000	-5.6367659599e-06	1.9406621107e-04	6.1091124380e-08
115.000	0.000	-350.000	-3.2457538108e-06	1.8600634039e-04	3.6322432363e-06
120.000	0.000	-350.000	-4.8924646113e-06	1.7456499130e-04	1.3858255586e-06
125.000	0.000	-350.000	-5.7680255164e-06	1.6650734769e-04	1.5303016295e-06
130.000	0.000	-350.000	-4.0422606656e-06	1.5622186285e-04	4.9206734291e-06
-130.000	0.000	-349.000	-1.0044402196e-05	1.4940768273e-04	-3.9263072296e-05
-125.000	0.000	-349.000	-1.4286472391e-05	1.6132414631e-04	-4.4356779825e-05
-120.000	0.000	-349.000	-1.3352739642e-05	1.7145002238e-04	-4.3235052815e-05
-115.000	0.000	-349.000	-7.3312075060e-06	1.8178079153e-04	-3.6374291831e-05
-110.000	0.000	-349.000	-1.2021499259e-05	1.9296676661e-04	-4.1993299533e-05
-105.000	0.000	-349.000	-1.2677797039e-05	2.0278975718e-04	-4.3461769107e-05
-100.000	0.000	-349.000	-9.8460212764e-06	2.1317768847e-04	-4.0429253482e-05
-95.000	0.000	-349.000	-9.3120335366e-06	2.2274827447e-04	-3.9472006917e-05
-90.000	0.000	-349.000	-8.2149721321e-06	2.3144806481e-04	-3.9414957393e-05
-85.000	0.000	-349.000	-6.0648511042e-06	2.4158656096e-04	-3.8152458827e-05
-80.000	0.000	-349.000	-6.2744189187e-06	2.5188540821e-04	-3.7435264805e-05
-75.000	0.000	-349.000	-8.1933441370e-06	2.5997942763e-04	-3.6371328219e-05
-70.000	0.000	-349.000	-8.7273318772e-06	2.6828056721e-04	-3.8178390429e-05
-65.000	0.000	-349.000	-5.6867340865e-06	2.7737529633e-04	-3.5366663866e-05
-60.000	0.000	-349.000	-4.6277081195e-06	2.8489992077e-04	-3.3954502909e-05
-55.000	0.000	-349.000	-3.8744572552e-06	2.9182100144e-04	-3.1917019889e-05
-50.000	0.000	-349.000	-8.2410748848e-06	2.9900933395e-04	-3.4089347240e-05
-45.000	0.000	-349.000	-2.4156862735e-06	3.0476564193e-04	-3.1663631091e-05
-40.000	0.000	-349.000	2.1472541266e-07	3.1004535077e-04	-2.7416775569e-05
-35.000	0.000	-349.000	-1.8928854255e-06	3.1520034207e-04	-2.8933403842e-05
-30.000	0.000	-349.000	1.6414273014e-06	3.1934645762e-04	-2.5403001436e-05
-25.000	0.000	-349.000	2.9303367103e-07	3.2312361714e-04	-2.6852948448e-05
-20.000	0.000	-349.000	-5.1833238558e-06	3.2712497126e-04	-2.8368094915e-05
-15.000	0.000	-349.000	-2.4169986461e-07	3.2866983544e-04	-2.6014246344e-05
-10.000	0.000	-349.000	4.5337915246e-07	3.3102387884e-04	-2.3451463147e-05
-5.000	0.000	-349.000	-2.2963594038e-06	3.3151681003e-04	-2.3768569597e-05
0.000	0.000	-349.000	-7.9955298112e-07	3.3231708085e-04	-2.1488070410e-05
5.000	0.000	-349.000	-2.6767138010e-06	3.3237795489e-04	-2.2442353371e-05
10.000	0.000	-349.000	8.3298775739e-07	3.3034535608e-04	-1.8228838462e-05
15.000	0.000	-349.000	1.1506955486e-06	3.2859708355e-04	-1.6729250949e-05
20.000	0.000	-349.000	-2.3157500201e-06	3.2714353042e-04	-1.8438513989e-05
25.000	0.000	-349.000	-2.7080371043e-06	3.2447323899e-04	-1.8028053770e-05
30.000	0.000	-349.000	9.9631641061e-07	3.2033380474e-04	-1.4470978843e-05
35.000	0.000	-349.000	-2.9392329143e-06	3.1556484390e-04	-1.4771044526e-05
40.000	0.000	-349.000	-8.3609683500e-07	3.1240013654e-04	-1.3383333352e-05
45.000	0.000	-349.000	4.4293805134e-07	3.0611006723e-04	-1.1605166337e-05
50.000	0.000	-349.000	-2.1225896498e-06	3.0072420001e-04	-1.1143583816e-05
55.000	0.000	-349.000	-1.3430568173e-07	2.9424111545e-04	-1.0099651596e-05
60.000	0.000	-349.000	-2.0664759659e-07	2.8724357106e-04	-7.1738259481e-06
65.000	0.000	-349.000	-5.1333557292e-06	2.8001292366e-04	-1.0414535339e-05
70.000	0.000	-349.000	-2.6073550580e-06	2.7126636433e-04	-8.2170172659e-06
75.000	0.000	-349.000	-1.9562778251e-06	2.6391248411e-04	-6.2832606323e-06
80.000	0.000	-349.000	-6.0230866999e-06	2.5514810796e-04	-7.1175173258e-06
85.000	0.000	-349.000	-2.6521026341e-06	2.4594647806e-04	-4.1865053532e-06
90.000	0.000	-349.000	-4.7358480950e-06	2.3747979076e-04	-3.8849578624e-06
95.000	0.000	-349.000	-5.8590122544e-06	2.2751500830e-04	-1.9497194191e-06
100.000	0.000	-349.000	-3.5075271311e-06	2.1890801374e-04	-6.7388457928e-07
105.000	0.000	-349.000	-4.3107461222e-06	2.0901004420e-04	2.4113053570e-07
110.000	0.000	-349.000	-6.3430318686e-06	1.9946321390e-04	-9.3986873004e-07
115.000	0.000	-349.000	-3.4941028582e-06	1.8976939506e-04	3.1225020216e-06
120.000	0.000	-349.000	-5.2288172248e-06	1.7976081289e-04	1.5591968437e-06
125.000	0.000	-349.000	-6.0999033721e-06	1.7024367718e-04	1.9852160271e-06
130.000	0.000	-349.000	-3.5343756767e-06	1.6014304155e-04	5.2400025914e-06
-130.000	0.000	-348.000	-1.0290513864e-05	1.5384926021e-04	-3.9474970529e-05
-125.000	0.000	-348.000	-1.4444580493e-05	1.6542275055e-04	-4.4453838107e-05
-120.000	0.000	-348.000	-1.3586172829e-05	1.7574461132e-04	-4.3989291981e-05
-115.000	0.000	-348.000	-6.7323357802e-06	1.8635005598e-04	-3.6652871327e-05
-110.000	0.000	-348.000	-1.2154996194e-05	1.9782481153e-04	-4.2146666436e-05
-105.000	0.000	-348.000	-1.2817260317e-05	2.0833003670e-04	-4.3463991815e-05
-100.000	0.000	-348.000	-9.8340885895e-06	2.1937867395e-04	-4.0704128463e-05
-95.000	0.000	-348.000	-9.0308696009e-06	2.2909550609e-04	-3.9769849889e-05
-90.000	0.000	-348.000	-7.7846496096e-06	2.3769136514e-04	-3.9309008276e-05
-85.000	0.000	-348.000	-6.6294163553e-06	2.4768584223e-04	-3.8204322031e-05
-80.000	0.000	-348.000	-6.8084066594e-06	2.5820220278e-04	-3.7820534321e-05
-75.000	0.000	-348.000	-8.3014841124e-06	2.6712544531e-04	-3.7246334562e-05
-70.000	0.000	-348.000	-9.6118422956e-06	2.7518902768e-04	-3.9208986383e-05
-65.000	0.000	-348.000	-5.3168207911e-06	2.8403877591e-04	-3.5753415188e-05
-60.000	0.000	-348.000	-3.9833430237e-06	2.9245423986e-04	-3.4567970523e-05
-55.000	0.000	-348.000	-2.8997058887e-06	2.9924020985e-04	-3.2694227048e-05
-50.000	0.000	-348.000	-8.1724619349e-06	3.0710112618e-04	-3.4076751890e-05
-45.000	0.000	-348.000	-2.6371867754e-06	3.1200074349e-04	-3.1788843684e-05
-40.000	0.000	-348.000	7.1738985215e-07	3.1796045981e-04	-2.8107297088e-05
-35.000	0.000	-348.000	-1.6452821708e-06	3.2330252740e-04	-2.9700238361e-05
-30.000	0.000	-348.000	1.2521233881e-06	3.2762012955e-04	-2.5318538503e-05
-25.000	0.000	-348.000	-7.9117004419e-08	3.3128964596e-04	-2.7058178556e-05
-20.000	0.000	-348.000	-4.9118552276e-06	3.3511951347e-04	-2.9017866774e-05
-15.000	0.000	-348.000	-4.4753871511e-07	3.3745796717e-04	-2.6504724076e-05
-10.000	0.000	-348.000	-1.2908513118e-07	3.3947571865e-04	-2.3499621837e-05
-5.000	0.000	-348.000	-2.3545312528e-06	3.4000131396e-04	-2.3400340846e-05
0.000	0.000	-348.000	-5.0720215003e-07	3.4097529849e-04	-2.1701450451e-05
5.000	0.000	-348.000	-2.4082283442e-06	3.4076595120e-04	-2.2549784294e-05
10.000	0.000	-348.000	1.1663572003e-06	3.3822780098e-04	-1.8430364057e-05
15.000	0.000	-348.000	1.8316045004e-06	3.3761015225e-04	-1.6464007703e-05
20.000	0.000	-348.000	-2.4335853040e-06	3.3523903444e-04	-1.8759324953e-05
25.000	0.000	-348.000	-2.9287918132e-06	3.3257097011e-04	-1.8201425054e-05
30.000	0.000	-348.000	1.1887309884e-06	3.2858520569e-04	-1.3776011901e-05
35.000	0.000	-348.000	-2.4581964709e-06	3.2401445664e-04	-1.5128900638e-05
40.000	0.000	-348.000	-7.8016236477e-07	3.1997078764e-04	-1.3100308436e-05
45.000	0.000	-348.000	-3.9589978774e-08	3.1398286140e-04	-1.1965245158e-05
50.000	0.000	-348.000	-2.7975322566e-06	3.0814563551e-04	-1.1028002960e-05
55.000	0.000	-348.000	6.1447042684e-07	3.0092909310e-04	-9.7921768828e-06
60.000	0.000	-348.000	-6.5337756558e-07	2.9436434825e-04	-7.6561537521e-06
65.000	0.000	-348.000	-5.4495719334e-06	2.8696295662e-04	-1.0497516466e-05
70.000	0.000	-348.000	-2.9302833991e-06	2.7841609383e-04	-8.2851803350e-06
75.000	0.000	-348.000	-2.1158775134e-06	2.7101395980e-04	-6.2262111070e-06
80.000	0.000	-348.000	-6.1163108167e-06	2.6174106278e-04	-7.5302002549e-06
85.000	0.000	-348.000	-3.1323932846e-06	2.5231078408e-04	-3.4626431946e-06
90.000	0.000	-348.000	-4.9379579803e-06	2.4352339456e-04	-3.9271893292e-06
95.000	0.000	-348.000	-6.1036323368e-06	2.3382734871e-04	-2.1104953542e-06
100.000	0.000	-348.000	-3.5105103028e-06	2.2429016921e-04	-1.0124772169e-06
105.000	0.000	-348.000	-4.4539383656e-06	2.1473443055e-04	4.4710154948e-07
110.000	0.000	-348.000	-6.6316537341e-06	2.0463899158e-04	-6.4721207391e-07
115.000	0.000	-348.000	-2.8937395453e-06	1.9442403162e-04	3.7811647249e-06
120.000	0.000	-348.000	-5.7777208245e-06	1.8485493029e-04	1.6777413121e-06
125.000	0.000	-348.000	-5.8537917038e-06	1.7435787110e-04	2.0111476296e-06
130.000	0.000	-348.000	-3.5291551262e-06	1.6424090343e-04	3.7656057634e-06
-130.000	0.000	-347.000	-9.9273127061e-06	1.5823812967e-04	-4.0277368385e-05
-125.000	0.000	-347.000	-1.4975585059e-05	1.7039808936e-04	-4.3294325048e-05
-120.000	0.000	-347.000	-1.3143917621e-05	1.8096493099e-04	-4.4878375476e-05
-115.000	0.000	-347.000	-6.6950461335e-06	1.9130535088e-04	-3.8438447352e-05
-110.000	0.000	-347.000	-1.2343681806e-05	2.0319360444e-04	-4.2521563310e-05
-105.000	0.000	-347.000	-1.2705391378e-05	2.1376935439e-04	-4.3890010990e-05
-100.000	0.000	-347.000	-9.4067492391e-06	2.2482244583e-04	-4.0498898356e-05
-95.000	0.000	-347.000	-9.0875498638e-06	2.3580946665e-04	-4.0255882200e-05
-90.000	0.000	-347.000	-8.0531350656e-06	2.4462506610e-04	-3.9357907869e-05
-85.000	0.000	-347.000	-7.1738451970e-06	2.5461286188e-04	-3.8305084827e-05
-80.000	0.000	-347.000	-6.5302258951e-06	2.6490280071e-04	-3.8448079090e-05
-75.000	0.000	-347.000	-8.4140988453e-06	2.7399084853e-04	-3.7859802176e-05
-70.000	0.000	-347.000	-9.8057484581e-06	2.8275670937e-04	-3.9417921005e-05
-65.000	0.000	-347.000	-4.9148383993e-06	2.9180169992e-04	-3.5695624761e-05
-60.000	0.000	-347.000	-4.2764396471e-06	2.9970196167e-04	-3.4542038921e-05
-55.000	0.000	-347.000	-3.3896918473e-06	3.0705955367e-04	-3.3054305866e-05
-50.000	0.000	-347.000	-8.2507701929e-06	3.1531169701e-04	-3.4540557115e-05
-45.000	0.000	-347.000	-2.8631620349e-06	3.2029668643e-04	-3.1777730141e-05
-40.000	0.000	-347.000	1.1628074500e-07	3.2672483585e-04	-2.8474044033e-05
-35.000	0.000	-347.000	-1.8951228043e-06	3.3122134826e-04	-2.9835082692e-05
-30.000	0.000	-347.000	1.1059479724e-06	3.3612393501e-04	-2.5407446854e-05
-25.000	0.000	-347.000	-2.2007186945e-07	3.3955292474e-04	-2.7220436295e-05
-20.000	0.000	-347.000	-4.8730739950e-06	3.4420978825e-04	-2.9451294981e-05
-15.000	0.000	-347.000	-6.8320928304e-07	3.4580958753e-04	-2.6188358530e-05
-10.000	0.000	-347.000	1.1123940923e-08	3.4813690573e-04	-2.3501844546e-05
-5.000	0.000	-347.000	-1.9898385072e-06	3.4933285777e-04	-2.2945426453e-05
0.000	0.000	-347.000	-7.0931203581e-07	3.4888372619e-04	-2.1939280288e-05
5.000	0.000	-347.000	-2.8594330702e-06	3.4911089026e-04	-2.2469766779e-05
10.000	0.000	-347.000	1.1104227300e-06	3.4685483922e-04	-1.9018640976e-05
15.000	0.000	-347.000	2.1343964331e-06	3.4625649202e-04	-1.6797414018e-05
20.000	0.000	-347.000	-2.3142584343e-06	3.4358248877e-04	-1.8494822611e-05
25.000	0.000	-347.000	-3.1592418303e-06	3.4091145499e-04	-1.7673902174e-05
30.000	0.000	-347.000	4.1086895505e-07	3.3690119248e-04	-1.3555963733e-05
35.000	0.000	-347.000	-2.2844267168e-06	3.3231708085e-04	-1.5998720668e-05
40.000	0.000	-347.000	-2.0441021778e-07	3.2816873822e-04	-1.2886187491e-05
45.000	0.000	-347.000	-1.7979905087e-07	3.2188535022e-04	-1.2094903169e-05
50.000	0.000	-347.000	-2.3515480811e-06	3.1606445639e-04	-1.1637766066e-05
55.000	0.000	-347.000	4.4219225840e-07	3.0880485675e-04	-9.5432335004e-06
60.000	0.000	-347.000	-2.4617462223e-07	3.0143909872e-04	-8.8467847517e-06
65.000	0.000	-347.000	-5.2608863210e-06	2.9418692271e-04	-1.0164110151e-05
70.000	0.000	-347.000	-3.1555128656e-06	2.8539285197e-04	-7.7146850831e-06
75.000	0.000	-347.000	-1.8906480467e-06	2.7822233623e-04	-6.5633219379e-06
80.000	0.000	-347.000	-6.0014587048e-06	2.6829096034e-04	-7.4042467577e-06
85.000	0.000	-347.000	-3.2368042956e-06	2.5905592399e-04	-2.9758699721e-06
90.000	0.000	-347.000	-5.5017774388e-06	2.4928861100e-04	-3.8797715419e-06
95.000	0.000	-347.000	-6.3624224849e-06	2.3931566254e-04	-2.9225249615e-06
100.000	0.000	-347.000	-3.3404695136e-06	2.2982079794e-04	-1.1184263354e-06
105.000	0.000	-347.000	-4.5180765580e-06	2.1996811277e-04	2.1371712739e-07
110.000	0.000	-347.000	-6.6667060020e-06	2.0905310145e-04	-3.9604598165e-07
115.000	0.000	-347.000	-3.1756492749e-06	1.9914176930e-04	2.9194946193e-06
120.000	0.000	-347.000	-6.2013312111e-06	1.8975974429e-04	1.2220860116e-06
125.000	0.000	-347.000	-5.6889714653e-06	1.7853887799e-04	2.4416122307e-06
130.000	0.000	-347.000	-4.4584131233e-06	1.6864165074e-04	2.9306081632e-06
-130.000	0.000	-346.000	-9.6096049168e-06	1.6274652010e-04	-4.1178306328e-05
-125.000	0.000	-346.000	-1.4467700074e-05	1.7469564776e-04	-4.3361006310e-05
-120.000	0.000	-346.000	-1.3035777646e-05	1.8616594914e-04	-4.4447910883e-05
-115.000	0.000	-346.000	-6.8091524523e-06	1.9683078308e-04	-3.9215654509e-05
-110.000	0.000	-346.000	-1.2112485997e-05	2.0840724279e-04	-4.2545272203e-05
-105.000	0.000	-346.000	-1.2599488781e-05	2.1921832284e-04	-4.3382492495e-05
-100.000	0.000	-346.000	-9.6476403563e-06	2.3108579007e-04	-4.1412431649e-05
-95.000	0.000	-346.000	-9.4119697896e-06	2.4136533581e-04	-4.0896022318e-05
-90.000	0.000	-346.000	-7.4617212694e-06	2.5130710489e-04	-3.8888916324e-05
-85.000	0.000	-346.000	-6.7860328714e-06	2.6145228230e-04	-3.8533282925e-05
-80.000	0.000	-346.000	-6.7785749421e-06	2.7155737191e-04	-3.8479197012e-05
-75.000	0.000	-346.000	-8.0799836112e-06	2.8121258754e-04	-3.8595518770e-05
-70.000	0.000	-346.000	-8.9555445147e-06	2.9004897317e-04	-3.9095628237e-05
-65.000	0.000	-346.000	-5.3817047764e-06	2.9910361446e-04	-3.6079412471e-05
-60.000	0.000	-346.000	-4.5285176591e-06	3.0760667761e-04	-3.3787799753e-05
-55.000	0.000	-346.000	-3.2412790532e-06	3.1523374855e-04	-3.2562346329e-05
-50.000	0.000	-346.000	-7.5318258051e-06	3.2284448742e-04	-3.5570412168e-05
-45.000	0.000	-346.000	-2.8721115501e-06	3.2836620764e-04	-3.1549532042e-05
-40.000	0.000	-346.000	-4.1770699764e-07	3.3545135118e-04	-2.8934144744e-05
-35.000	0.000	-346.000	-1.7586426971e-06	3.4012974332e-04	-2.9617998137e-05
-30.000	0.000	-346.000	1.1499497557e-06	3.4507241784e-04	-2.5864583955e-05
-25.000	0.000	-346.000	-2.1261394008e-07	3.4864245715e-04	-2.7133009751e-05
-20.000	0.000	-346.000	-4.9334832227e-06	3.5289250395e-04	-3.0595249085e-05
-15.000	0.000	-346.000	-4.1919858352e-07	3.5468903028e-04	-2.5057740676e-05
-10.000	0.000	-346.000	3.0720373683e-07	3.5664516535e-04	-2.2918013045e-05
-5.000	0.000	-346.000	-2.1084195840e-06	3.5829693026e-04	-2.4503545293e-05
0.000	0.000	-346.000	-8.6369117364e-07	3.5786487311e-04	-2.1672555237e-05
5.000	0.000	-346.000	-2.8855358230e-06	3.5757089607e-04	-2.1956321055e-05
10.000	0.000	-346.000	6.5921800306e-07	3.5637568641e-04	-1.9938101500e-05
15.000	0.000	-346.000	1.6839374988e-06	3.5485828979e-04	-1.7616111746e-05
20.000	0.000	-346.000	-2.3343948435e-06	3.5289695815e-04	-1.7447926783e-05
25.000	0.000	-346.000	-3.0197785514e-06	3.4971740349e-04	-1.8024349256e-05
30.000	0.000	-346.000	7.1216930159e-07	3.4564700932e-04	-1.3595231588e-05
35.000	0.000	-346.000	-3.1584960373e-06	3.4104508091e-04	-1.6590702103e-05
40.000	0.000	-346.000	-8.7786123943e-07	3.3676682419e-04	-1.2904710064e-05
45.000	0.000	-346.000	-2.7078578914e-07	3.3047601254e-04	-1.1388081780e-05
50.000	0.000	-346.000	-2.9332665708e-06	3.2417109592e-04	-1.2257901812e-05
55.000	0.000	-346.000	-1.2983092411e-07	3.1703250199e-04	-9.1794501646e-06
60.000	0.000	-346.000	-4.4604712923e-07	3.0984416951e-04	-9.4313571588e-06
65.000	0.000	-346.000	-5.1505089667e-06	3.0192386389e-04	-1.0888713210e-05
70.000	0.000	-346.000	-3.2711107706e-06	2.9267398027e-04	-7.2612524932e-06
75.000	0.000	-346.000	-2.1733035694e-06	2.8441738270e-04	-6.2988195937e-06
80.000	0.000	-346.000	-6.4101532327e-06	2.7520313264e-04	-7.8487885125e-06
85.000	0.000	-346.000	-3.3509106147e-06	2.6491542093e-04	-3.0432921384e-06
90.000	0.000	-346.000	-5.6949378088e-06	2.5571898762e-04	-3.2351859963e-06
95.000	0.000	-346.000	-6.4474428794e-06	2.4569481590e-04	-3.7271455392e-06
100.000	0.000	-346.000	-3.6238708290e-06	2.3562461745e-04	-1.9970670598e-07
105.000	0.000	-346.000	-3.8774404269e-06	2.2546904685e-04	-4.3605473971e-07
110.000	0.000	-346.000	-6.8479336849e-06	2.1500687897e-04	6.9530403015e-07
115.000	0.000	-346.000	-3.5187140251e-06	2.0398942109e-04	2.8498497441e-06
120.000	0.000	-346.000	-6.0141371847e-06	1.9405359084e-04	7.2716285603e-07
125.000	0.000	-346.000	-6.0581389678e-06	1.8261669596e-04	2.7113008965e-06
130.000	0.000	-346.000	-4.3510189406e-06	1.7253313479e-04	3.2047422467e-06
-130.000	0.000	-345.000	-9.3582726984e-06	1.6777605166e-04	-4.1450958600e-05
-125.000	0.000	-345.000	-1.4507227099e-05	1.7964426138e-04	-4.4268612379e-05
-120.000	0.000	-345.000	-1.3404199354e-05	1.9060678422e-04	-4.4019669000e-05
-115.000	0.000	-345.000	-6.8971560185e-06	2.0239184886e-04	-3.9938775753e-05
-110.000	0.000	-345.000	-1.1477816212e-05	2.1429346498e-04	-4.3409165000e-05
-105.000	0.000	-345.000	-1.2718069857e-05	2.2437182950e-04	-4.3137253631e-05
-100.000	0.000	-345.000	-9.8378175542e-06	2.3721996256e-04	-4.1715460940e-05
-95.000	0.000	-345.000	-9.4246482695e-06	2.4704889197e-04	-4.1457626726e-05
-90.000	0.000	-345.000	-7.5005025019e-06	2.5761127923e-04	-3.8800007974e-05
-85.000	0.000	-345.000	-6.7144367497e-06	2.6843423703e-04	-3.7913888088e-05
-80.000	0.000	-345.000	-6.5436501679e-06	2.7854897739e-04	-3.7815348001e-05
-75.000	0.000	-345.000	-8.0158454189e-06	2.8875205931e-04	-3.8973379256e-05
-70.000	0.000	-345.000	-9.5499414822e-06	2.9739691443e-04	-3.8439929158e-05
-65.000	0.000	-345.000	-5.0990492542e-06	3.0669430947e-04	-3.5850473470e-05
-60.000	0.000	-345.000	-4.5971306091e-06	3.1607262242e-04	-3.3637396461e-05
-55.000	0.000	-345.000	-2.9906926269e-06	3.2342501784e-04	-3.2481587911e-05
-50.000	0.000	-345.000	-7.2066600860e-06	3.3164078519e-04	-3.6365400996e-05
-45.000	0.000	-345.000	-2.9235712627e-06	3.3676459709e-04	-3.1564350101e-05
-40.000	0.000	-345.000	-3.7445100732e-07	3.4337091439e-04	-2.8188055506e-05
-35.000	0.000	-345.000	-2.4857908095e-06	3.4820000687e-04	-3.0224797627e-05
-30.000	0.000	-345.000	2.4306554426e-07	3.5352871183e-04	-2.6746999331e-05
-25.000	0.000	-345.000	-9.4871156839e-07	3.5762063461e-04	-2.7130787042e-05
-20.000	0.000	-345.000	-4.8641244798e-06	3.6212457066e-04	-3.0435954958e-05
-15.000	0.000	-345.000	4.6922001886e-08	3.6364716384e-04	-2.5726776012e-05
-10.000	0.000	-345.000	1.1255178032e-07	3.6564338669e-04	-2.2571270479e-05
-5.000	0.000	-345.000	-2.3962956572e-06	3.6801524685e-04	-2.5121458327e-05
0.000	0.000	-345.000	-6.7500556073e-07	3.6705462493e-04	-2.1211713621e-05
5.000	0.000	-345.000	-2.8355676963e-06	3.6690912114e-04	-2.2091906290e-05
10.000	0.000	-345.000	1.0537424668e-06	3.6592548586e-04	-2.0867193763e-05
15.000	0.000	-345.000	1.7861111312e-06	3.6394856453e-04	-1.8136966500e-05
20.000	0.000	-345.000	-3.0197785514e-06	3.6177565852e-04	-1.7601293688e-05
