fieldmap_name:      	LDE05
timestamp:          	2026-01-19_15-58-20
filename:           	2026-01-19_LDE05_Fieldmap_X=-130_130mm_Z=-350_350mm_Imc=10.0A_ID=5483.dat
nr_magnets:         	1
magnet_name:        	LDE05
gap[mm]:            	--
control_gap[mm]:    	--
magnet_length[mm]:  	--
current_main[A]:    	10.0
nr_turns_main:      	 
center_pos_z[mm]:   	0
center_pos_x[mm]:   	0
rotation[deg]:      	0

X[mm]	Y[mm]	Z[mm]	Bx[T]	By[T]	Bz[T]
30.000	-5.000	-350.000	5.6794307467e-05	4.0423084186e-04	-1.2154175403e-05
35.000	-5.000	-350.000	6.0997596598e-05	3.9821396345e-04	-6.5070133156e-06
40.000	-5.000	-350.000	6.0917050958e-05	3.9189197250e-04	-2.6958086660e-06
45.000	-5.000	-350.000	5.8922800577e-05	3.8495975648e-04	-2.4090792335e-06
50.000	-5.000	-350.000	5.8213551471e-05	3.7697412275e-04	-1.2310435803e-06
55.000	-5.000	-350.000	5.5725586154e-05	3.6964474077e-04	1.4902928714e-06
60.000	-5.000	-350.000	5.0239533148e-05	3.6045276186e-04	-8.1836065003e-07
65.000	-5.000	-350.000	5.2884860771e-05	3.5135135161e-04	3.0817523606e-06
70.000	-5.000	-350.000	4.8669638972e-05	3.4136355604e-04	5.6600945522e-06
75.000	-5.000	-350.000	4.7680717511e-05	3.3137947227e-04	6.6684634388e-06
80.000	-5.000	-350.000	4.2507151778e-05	3.1950606636e-04	6.2179944578e-06
85.000	-5.000	-350.000	4.5281501571e-05	3.0684500982e-04	1.0955327792e-05
90.000	-5.000	-350.000	4.2616037549e-05	2.9670354434e-04	1.1974069322e-05
95.000	-5.000	-350.000	3.7605800487e-05	2.8539433670e-04	1.0547831180e-05
100.000	-5.000	-350.000	3.7740789011e-05	2.7164942533e-04	1.3169886653e-05
105.000	-5.000	-350.000	4.0144479699e-05	2.5859639927e-04	1.6765488583e-05
110.000	-5.000	-350.000	3.5735351763e-05	2.4725081560e-04	1.6285383483e-05
115.000	-5.000	-350.000	2.9776466088e-05	2.3642191882e-04	1.2967620153e-05
120.000	-5.000	-350.000	2.9632528049e-05	2.2315212172e-04	1.7454528311e-05
125.000	-5.000	-350.000	2.5757387890e-05	2.0982664711e-04	1.7020359192e-05
130.000	-5.000	-350.000	2.5353168112e-05	1.9796511876e-04	1.8038359822e-05
-130.000	-5.000	-349.000	2.2240228352e-05	1.9413005457e-04	-5.8296868082e-05
-125.000	-5.000	-349.000	1.9663513726e-05	2.0842060538e-04	-6.1612408592e-05
-120.000	-5.000	-349.000	2.6454704296e-05	2.2031182836e-04	-5.9288937075e-05
-115.000	-5.000	-349.000	2.9707853137e-05	2.3520889234e-04	-5.7254417690e-05
-110.000	-5.000	-349.000	3.4284038679e-05	2.4790632501e-04	-5.5601463301e-05
-105.000	-5.000	-349.000	3.7288092689e-05	2.6057109354e-04	-5.4400459685e-05
-100.000	-5.000	-349.000	3.6466974649e-05	2.7494775864e-04	-5.5842256746e-05
-95.000	-5.000	-349.000	3.7345518747e-05	2.8828065673e-04	-5.6918788673e-05
-90.000	-5.000	-349.000	4.1210217830e-05	3.0048738517e-04	-5.5276947827e-05
-85.000	-5.000	-349.000	4.2933745348e-05	3.1307643220e-04	-5.2194050821e-05
-80.000	-5.000	-349.000	4.4115827182e-05	3.2550883992e-04	-5.2894204070e-05
-75.000	-5.000	-349.000	4.9323699396e-05	3.3702442528e-04	-4.9371210732e-05
-70.000	-5.000	-349.000	5.4968606300e-05	3.4833214806e-04	-4.5380707650e-05
-65.000	-5.000	-349.000	5.2404570106e-05	3.5866662866e-04	-4.8000540346e-05
-60.000	-5.000	-349.000	5.4875382180e-05	3.6813847965e-04	-4.4986547301e-05
-55.000	-5.000	-349.000	5.4356310280e-05	3.7781002715e-04	-4.4862075611e-05
-50.000	-5.000	-349.000	5.3296538485e-05	3.8663601947e-04	-4.6078638193e-05
-45.000	-5.000	-349.000	6.0403945400e-05	3.9413614566e-04	-3.9328271752e-05
-40.000	-5.000	-349.000	5.9617879618e-05	4.0125766505e-04	-3.9910621443e-05
-35.000	-5.000	-349.000	5.9789411999e-05	4.0811861388e-04	-3.8319161983e-05
-30.000	-5.000	-349.000	6.3313283747e-05	4.1405680146e-04	-3.4619833727e-05
-25.000	-5.000	-349.000	6.3978531071e-05	4.1848947030e-04	-3.1391719721e-05
-20.000	-5.000	-349.000	6.7375618023e-05	4.2259327088e-04	-2.6675872650e-05
-15.000	-5.000	-349.000	6.4018058098e-05	4.2591907164e-04	-2.7897621562e-05
-10.000	-5.000	-349.000	6.4376784513e-05	4.2778166854e-04	-2.6191322142e-05
-5.000	-5.000	-349.000	6.6089125159e-05	4.2935177314e-04	-2.2192669087e-05
0.000	-5.000	-349.000	6.2751701646e-05	4.2957374065e-04	-2.1965952793e-05
5.000	-5.000	-349.000	5.9325528777e-05	4.2924116057e-04	-2.4136798348e-05
10.000	-5.000	-349.000	6.3431864828e-05	4.2783957311e-04	-1.9109031132e-05
15.000	-5.000	-349.000	6.0385300576e-05	4.2588863463e-04	-1.8069544334e-05
20.000	-5.000	-349.000	6.2029774058e-05	4.2279742160e-04	-1.3281829652e-05
25.000	-5.000	-349.000	5.8848221281e-05	4.1965201583e-04	-1.3599677006e-05
30.000	-5.000	-349.000	5.8643874010e-05	4.1468410094e-04	-1.1954131614e-05
35.000	-5.000	-349.000	6.2070046878e-05	4.0909853732e-04	-6.8241197675e-06
40.000	-5.000	-349.000	6.3067172069e-05	4.0163924130e-04	-3.2559312782e-06
45.000	-5.000	-349.000	6.0120544074e-05	3.9469514744e-04	-2.5972685768e-06
50.000	-5.000	-349.000	5.8977243464e-05	3.8669243930e-04	-8.6059211686e-07
55.000	-5.000	-349.000	5.6982993086e-05	3.7892951545e-04	1.2487585170e-06
60.000	-5.000	-349.000	5.1551382961e-05	3.7035963947e-04	-1.2428980271e-06
65.000	-5.000	-349.000	5.4313800081e-05	3.6086403276e-04	3.2566054516e-06
70.000	-5.000	-349.000	5.0015049468e-05	3.4992749314e-04	6.3083846152e-06
75.000	-5.000	-349.000	4.8633840910e-05	3.3944899347e-04	7.7257319193e-06
80.000	-5.000	-349.000	4.3673571959e-05	3.2838773626e-04	6.3617296261e-06
85.000	-5.000	-349.000	4.6659726954e-05	3.1528942602e-04	1.0968664045e-05
90.000	-5.000	-349.000	4.3874190264e-05	3.0467507325e-04	1.2204490134e-05
95.000	-5.000	-349.000	3.7874285950e-05	2.9175567321e-04	1.0816778944e-05
100.000	-5.000	-349.000	3.8485090378e-05	2.7916811085e-04	1.3149141371e-05
105.000	-5.000	-349.000	4.0641923599e-05	2.6578770129e-04	1.7076667815e-05
110.000	-5.000	-349.000	3.5451204648e-05	2.5342656058e-04	1.6288347094e-05
115.000	-5.000	-349.000	3.0502122628e-05	2.4226656847e-04	1.3878930759e-05
120.000	-5.000	-349.000	3.1051026239e-05	2.2911480762e-04	1.8911884380e-05
125.000	-5.000	-349.000	2.6207846830e-05	2.1569059831e-04	1.6860324158e-05
130.000	-5.000	-349.000	2.6137742293e-05	2.0306146324e-04	1.7963528626e-05
-130.000	-5.000	-348.000	2.3172469535e-05	1.9993535885e-04	-5.8608788206e-05
-125.000	-5.000	-348.000	2.0140075417e-05	2.1419250317e-04	-6.2780812476e-05
-120.000	-5.000	-348.000	2.7405590304e-05	2.2675111341e-04	-5.9709029024e-05
-115.000	-5.000	-348.000	3.0229908202e-05	2.4118048661e-04	-5.8587302022e-05
-110.000	-5.000	-348.000	3.4340718944e-05	2.5503898012e-04	-5.6253457861e-05
-105.000	-5.000	-348.000	3.8106227558e-05	2.6802519322e-04	-5.5782984514e-05
-100.000	-5.000	-348.000	3.7411148526e-05	2.8207967134e-04	-5.5771130067e-05
-95.000	-5.000	-348.000	3.8131584519e-05	2.9542147781e-04	-5.7492247524e-05
-90.000	-5.000	-348.000	4.1988825674e-05	3.0894813344e-04	-5.5903010785e-05
-85.000	-5.000	-348.000	4.4540929166e-05	3.2116154312e-04	-5.2847527187e-05
-80.000	-5.000	-348.000	4.5044339411e-05	3.3438976744e-04	-5.3030530206e-05
-75.000	-5.000	-348.000	5.1585689437e-05	3.4472573280e-04	-4.9717212391e-05
-70.000	-5.000	-348.000	5.6029123889e-05	3.5759019759e-04	-4.5958611922e-05
-65.000	-5.000	-348.000	5.3259994630e-05	3.6840870097e-04	-4.8454713831e-05
-60.000	-5.000	-348.000	5.6428123123e-05	3.7779369509e-04	-4.5611869359e-05
-55.000	-5.000	-348.000	5.5625649898e-05	3.8777332456e-04	-4.6217927941e-05
-50.000	-5.000	-348.000	5.4882840110e-05	3.9676189507e-04	-4.6723223727e-05
-45.000	-5.000	-348.000	6.1019970386e-05	4.0457010323e-04	-3.9836531151e-05
-40.000	-5.000	-348.000	6.0174986960e-05	4.1225953279e-04	-4.0487043910e-05
-35.000	-5.000	-348.000	6.1094549683e-05	4.1899205224e-04	-3.8847425761e-05
-30.000	-5.000	-348.000	6.4300713631e-05	4.2472460436e-04	-3.4379781183e-05
-25.000	-5.000	-348.000	6.5557374775e-05	4.2930426170e-04	-3.1582872673e-05
-20.000	-5.000	-348.000	6.9329595593e-05	4.3325142300e-04	-2.7256740538e-05
-15.000	-5.000	-348.000	6.5338857437e-05	4.3684447560e-04	-2.7761295426e-05
-10.000	-5.000	-348.000	6.5221022149e-05	4.3894982626e-04	-2.6950747633e-05
-5.000	-5.000	-348.000	6.6737965038e-05	4.3986219436e-04	-2.2640174450e-05
0.000	-5.000	-348.000	6.4097857945e-05	4.4052512741e-04	-2.2654992509e-05
5.000	-5.000	-348.000	6.1139297260e-05	4.4044272476e-04	-2.3786351267e-05
10.000	-5.000	-348.000	6.4094874773e-05	4.3947764865e-04	-1.9501709680e-05
15.000	-5.000	-348.000	6.1879869672e-05	4.3646067226e-04	-1.8166602617e-05
20.000	-5.000	-348.000	6.3675739127e-05	4.3399898580e-04	-1.3583377141e-05
25.000	-5.000	-348.000	6.0202581300e-05	4.3062270414e-04	-1.3567077277e-05
30.000	-5.000	-348.000	5.9927383697e-05	4.2545954694e-04	-1.1371781916e-05
35.000	-5.000	-348.000	6.3048527245e-05	4.1974184215e-04	-7.1234445492e-06
40.000	-5.000	-348.000	6.4016566512e-05	4.1202346032e-04	-3.8819942507e-06
45.000	-5.000	-348.000	6.1721015771e-05	4.0542976335e-04	-2.1675448795e-06
50.000	-5.000	-348.000	5.9419498690e-05	3.9764011434e-04	-6.8129360855e-07
55.000	-5.000	-348.000	5.8363455856e-05	3.8867901138e-04	1.0983552227e-06
60.000	-5.000	-348.000	5.2388908454e-05	3.8059835478e-04	-9.2801428321e-07
65.000	-5.000	-348.000	5.5491407165e-05	3.6993574834e-04	3.5070306414e-06
70.000	-5.000	-348.000	5.1088991327e-05	3.5888117250e-04	6.5017602797e-06
75.000	-5.000	-348.000	4.9848737638e-05	3.4898839983e-04	7.6842413552e-06
80.000	-5.000	-348.000	4.4854162207e-05	3.3685219631e-04	6.2854166244e-06
85.000	-5.000	-348.000	4.7694141785e-05	3.2409166273e-04	1.1222793750e-05
90.000	-5.000	-348.000	4.5404557409e-05	3.1236524533e-04	1.2237089863e-05
95.000	-5.000	-348.000	3.9771583222e-05	2.9969156854e-04	1.1031640794e-05
100.000	-5.000	-348.000	3.8608892008e-05	2.8698151577e-04	1.3464025117e-05
105.000	-5.000	-348.000	4.0996175252e-05	2.7313193076e-04	1.7420446776e-05
110.000	-5.000	-348.000	3.6142554715e-05	2.5987549635e-04	1.6967014181e-05
115.000	-5.000	-348.000	3.1591726128e-05	2.4825597953e-04	1.4842104571e-05
120.000	-5.000	-348.000	3.1441821745e-05	2.3507081221e-04	1.8771112823e-05
125.000	-5.000	-348.000	2.6794040087e-05	2.2138825945e-04	1.6617307996e-05
130.000	-5.000	-348.000	2.6516605110e-05	2.0897292589e-04	1.8334720995e-05
-130.000	-5.000	-347.000	2.4450012853e-05	2.0541031014e-04	-5.9501576210e-05
-125.000	-5.000	-347.000	2.0709861228e-05	2.2021086654e-04	-6.3180900046e-05
-120.000	-5.000	-347.000	2.8133484222e-05	2.3262916954e-04	-5.9735701529e-05
-115.000	-5.000	-347.000	3.1743122097e-05	2.4779868190e-04	-5.9175578930e-05
-110.000	-5.000	-347.000	3.5301300265e-05	2.6142184528e-04	-5.7836767376e-05
-105.000	-5.000	-347.000	3.8991483793e-05	2.7520164790e-04	-5.6665399878e-05
-100.000	-5.000	-347.000	3.8637977934e-05	2.9001556669e-04	-5.6789130664e-05
-95.000	-5.000	-347.000	3.8790865489e-05	3.0394978141e-04	-5.8411708032e-05
-90.000	-5.000	-347.000	4.2884523013e-05	3.1757888356e-04	-5.6043782337e-05
-85.000	-5.000	-347.000	4.5784911816e-05	3.2977596116e-04	-5.3999631211e-05
-80.000	-5.000	-347.000	4.6745493144e-05	3.4271837445e-04	-5.3542494116e-05
-75.000	-5.000	-347.000	5.2236020897e-05	3.5406470026e-04	-5.0390693137e-05
-70.000	-5.000	-347.000	5.7566948974e-05	3.6604946102e-04	-4.6325358863e-05
-65.000	-5.000	-347.000	5.4723240416e-05	3.7829182284e-04	-4.8607339831e-05
-60.000	-5.000	-347.000	5.7519218224e-05	3.8854835492e-04	-4.6136428620e-05
-55.000	-5.000	-347.000	5.7032961214e-05	3.9767574792e-04	-4.7169247279e-05
-50.000	-5.000	-347.000	5.5862812059e-05	4.0725449957e-04	-4.6388335611e-05
-45.000	-5.000	-347.000	6.2762888540e-05	4.1513917144e-04	-4.0681901376e-05
-40.000	-5.000	-347.000	6.2246799810e-05	4.2326585470e-04	-3.9865426365e-05
-35.000	-5.000	-347.000	6.3040323523e-05	4.3025968705e-04	-3.8665163644e-05
-30.000	-5.000	-347.000	6.5519339334e-05	4.3583856935e-04	-3.4491657523e-05
-25.000	-5.000	-347.000	6.7273444387e-05	4.4026381450e-04	-3.2276357803e-05
-20.000	-5.000	-347.000	7.1082954856e-05	4.4438914369e-04	-2.7970970951e-05
-15.000	-5.000	-347.000	6.6393408689e-05	4.4826206835e-04	-2.8801523122e-05
-10.000	-5.000	-347.000	6.6845359225e-05	4.5014619386e-04	-2.6496574144e-05
-5.000	-5.000	-347.000	6.8102766164e-05	4.5138743021e-04	-2.3990840473e-05
0.000	-5.000	-347.000	6.5735619294e-05	4.5218770101e-04	-2.3024703066e-05
5.000	-5.000	-347.000	6.1987263859e-05	4.5230573724e-04	-2.3451463147e-05
10.000	-5.000	-347.000	6.5340349023e-05	4.5085218415e-04	-1.9241652755e-05
15.000	-5.000	-347.000	6.3455730203e-05	4.4864290223e-04	-1.8101403160e-05
20.000	-5.000	-347.000	6.5213564219e-05	4.4549452701e-04	-1.4146463363e-05
25.000	-5.000	-347.000	6.1595722553e-05	4.4134915394e-04	-1.3748598493e-05
30.000	-5.000	-347.000	6.0905864063e-05	4.3629438222e-04	-1.1299173430e-05
35.000	-5.000	-347.000	6.4176911999e-05	4.3044676335e-04	-6.7366932224e-06
40.000	-5.000	-347.000	6.4896602209e-05	4.2280707236e-04	-3.9279302321e-06
45.000	-5.000	-347.000	6.3463933926e-05	4.1541607405e-04	-1.9163787874e-06
50.000	-5.000	-347.000	6.0497915313e-05	4.0814533907e-04	-7.1092972563e-07
55.000	-5.000	-347.000	5.9461263096e-05	3.9931043839e-04	3.9449744164e-07
60.000	-5.000	-347.000	5.4159420939e-05	3.9013701869e-04	-4.7902710948e-07
65.000	-5.000	-347.000	5.6579519094e-05	3.7950262219e-04	4.1145710427e-06
70.000	-5.000	-347.000	5.2554474491e-05	3.6845843951e-04	6.3624705290e-06
75.000	-5.000	-347.000	5.1217267716e-05	3.5747884266e-04	7.5412470898e-06
80.000	-5.000	-347.000	4.6373342459e-05	3.4523128422e-04	6.1794675055e-06
85.000	-5.000	-347.000	4.8601026020e-05	3.3278922579e-04	1.0993854745e-05
90.000	-5.000	-347.000	4.6069804726e-05	3.2109621489e-04	1.2580868823e-05
95.000	-5.000	-347.000	4.0734401926e-05	3.0774550010e-04	1.0991632036e-05
100.000	-5.000	-347.000	3.9704461857e-05	2.9455439401e-04	1.3341776134e-05
105.000	-5.000	-347.000	4.1461550056e-05	2.8034698848e-04	1.7630863209e-05
110.000	-5.000	-347.000	3.6989029715e-05	2.6676985186e-04	1.7992423840e-05
115.000	-5.000	-347.000	3.1942248814e-05	2.5482072443e-04	1.5602270979e-05
120.000	-5.000	-347.000	3.2217446413e-05	2.4101493894e-04	1.8319162033e-05
125.000	-5.000	-347.000	2.7382470723e-05	2.2739845679e-04	1.7407110523e-05
130.000	-5.000	-347.000	2.6811193325e-05	2.1384581812e-04	1.8306566684e-05
-130.000	-5.000	-346.000	2.4555915451e-05	2.1062246375e-04	-5.9136311076e-05
-125.000	-5.000	-346.000	2.1632407101e-05	2.2588031777e-04	-6.4082578883e-05
-120.000	-5.000	-346.000	2.8461633119e-05	2.3908033244e-04	-6.0140234516e-05
-115.000	-5.000	-346.000	3.2107069056e-05	2.5509094576e-04	-6.0388436990e-05
-110.000	-5.000	-346.000	3.6587793107e-05	2.6844908436e-04	-5.9212624076e-05
-105.000	-5.000	-346.000	3.9981151042e-05	2.8291483339e-04	-5.6524628325e-05
-100.000	-5.000	-346.000	3.9361397098e-05	2.9775918916e-04	-5.8144242083e-05
-95.000	-5.000	-346.000	3.9932674500e-05	3.1238306212e-04	-5.8765118720e-05
-90.000	-5.000	-346.000	4.4913079851e-05	3.2594238181e-04	-5.6449797131e-05
-85.000	-5.000	-346.000	4.6376325630e-05	3.3895828937e-04	-5.5283615953e-05
-80.000	-5.000	-346.000	4.7773195838e-05	3.5180419502e-04	-5.5009481877e-05
-75.000	-5.000	-346.000	5.3089208042e-05	3.6382236227e-04	-5.0632968389e-05
-70.000	-5.000	-346.000	5.9356852081e-05	3.7573585585e-04	-4.6870663406e-05
-65.000	-5.000	-346.000	5.5256482382e-05	3.8777332456e-04	-4.9412701295e-05
-60.000	-5.000	-346.000	5.8666993592e-05	3.9846785270e-04	-4.7505617201e-05
-55.000	-5.000	-346.000	5.8551395683e-05	4.0861080270e-04	-4.8069444317e-05
-50.000	-5.000	-346.000	5.7153779674e-05	4.1870772597e-04	-4.6302390873e-05
-45.000	-5.000	-346.000	6.3889781708e-05	4.2615365938e-04	-4.0967148998e-05
-40.000	-5.000	-346.000	6.3707808225e-05	4.3392771865e-04	-3.9736509258e-05
-35.000	-5.000	-346.000	6.4046398230e-05	4.4117024368e-04	-3.8445115478e-05
-30.000	-5.000	-346.000	6.7452434699e-05	4.4732223269e-04	-3.4804318553e-05
-25.000	-5.000	-346.000	6.8234025726e-05	4.5230202541e-04	-3.3253608750e-05
-20.000	-5.000	-346.000	7.2098724877e-05	4.5637687369e-04	-2.9090475260e-05
-15.000	-5.000	-346.000	6.8053543829e-05	4.6019040904e-04	-2.9594289244e-05
-10.000	-5.000	-346.000	6.8448814100e-05	4.6201885708e-04	-2.7573846987e-05
-5.000	-5.000	-346.000	6.9964265407e-05	4.6330389303e-04	-2.4487245428e-05
0.000	-5.000	-346.000	6.7429315117e-05	4.6383988145e-04	-2.3458131274e-05
5.000	-5.000	-346.000	6.3510173090e-05	4.6402695775e-04	-2.2675737790e-05
10.000	-5.000	-346.000	6.6826714401e-05	4.6250065277e-04	-1.9489855233e-05
15.000	-5.000	-346.000	6.4702696038e-05	4.6006866098e-04	-1.8085103295e-05
20.000	-5.000	-346.000	6.6780475237e-05	4.5665823049e-04	-1.4724367642e-05
25.000	-5.000	-346.000	6.3834593029e-05	4.5348387246e-04	-1.3776011901e-05
30.000	-5.000	-346.000	6.2805398739e-05	4.4783966196e-04	-1.1689629270e-05
35.000	-5.000	-346.000	6.6187569830e-05	4.4140705851e-04	-6.2906696615e-06
40.000	-5.000	-346.000	6.6512735563e-05	4.3437165366e-04	-3.8731034156e-06
45.000	-5.000	-346.000	6.4187353100e-05	4.2625907538e-04	-1.6274266461e-06
50.000	-5.000	-346.000	6.2360906133e-05	4.1909969535e-04	-6.7758909391e-07
55.000	-5.000	-346.000	6.0585173089e-05	4.1017274128e-04	3.1225721671e-07
60.000	-5.000	-346.000	5.4872399008e-05	4.0025324352e-04	3.1744353720e-07
65.000	-5.000	-346.000	5.7592305935e-05	3.8962330125e-04	4.7147024149e-06
70.000	-5.000	-346.000	5.3860357962e-05	3.7840540488e-04	5.6763944166e-06
75.000	-5.000	-346.000	5.2173374289e-05	3.6650453154e-04	8.0369111498e-06
80.000	-5.000	-346.000	4.7325720064e-05	3.5417828230e-04	6.1779856996e-06
85.000	-5.000	-346.000	4.9910638454e-05	3.4153801211e-04	1.0733797816e-05
90.000	-5.000	-346.000	4.6707457703e-05	3.2908853001e-04	1.2829812208e-05
95.000	-5.000	-346.000	4.1551045210e-05	3.1519069131e-04	1.1127217272e-05
100.000	-5.000	-346.000	4.0973801464e-05	3.0196766349e-04	1.3744827328e-05
105.000	-5.000	-346.000	4.1994792018e-05	2.8695107876e-04	1.7925001673e-05
110.000	-5.000	-346.000	3.7674413439e-05	2.7388097832e-04	1.8358429889e-05
115.000	-5.000	-346.000	3.2587359716e-05	2.6168612767e-04	1.6588412782e-05
120.000	-5.000	-346.000	3.3283184539e-05	2.4689373742e-04	1.7775339281e-05
125.000	-5.000	-346.000	2.8150637460e-05	2.3307755877e-04	1.8449560950e-05
130.000	-5.000	-346.000	2.7393657617e-05	2.1902159578e-04	1.9237140768e-05
-130.000	-5.000	-345.000	2.4973559502e-05	2.1690214006e-04	-5.9912777323e-05
-125.000	-5.000	-345.000	2.2689941499e-05	2.3199593111e-04	-6.4887199438e-05
-120.000	-5.000	-345.000	3.0098648643e-05	2.4581285213e-04	-6.0923368889e-05
-115.000	-5.000	-345.000	3.3207113658e-05	2.6245893096e-04	-6.1132303509e-05
-110.000	-5.000	-345.000	3.6930857865e-05	2.7592693974e-04	-5.9806087305e-05
-105.000	-5.000	-345.000	4.0752300957e-05	2.9085147110e-04	-5.7380371184e-05
-100.000	-5.000	-345.000	4.0170582453e-05	3.0538106356e-04	-5.9234110260e-05
-95.000	-5.000	-345.000	4.1492873360e-05	3.2058620927e-04	-5.9751260490e-05
-90.000	-5.000	-345.000	4.5652160670e-05	3.3453527123e-04	-5.7041778555e-05
-85.000	-5.000	-345.000	4.7812722865e-05	3.4753336197e-04	-5.6042300532e-05
-80.000	-5.000	-345.000	4.8765100471e-05	3.6188552872e-04	-5.5419942088e-05
-75.000	-5.000	-345.000	5.4760530064e-05	3.7322443083e-04	-5.1179013834e-05
-70.000	-5.000	-345.000	6.0306992315e-05	3.8623885353e-04	-4.7634534308e-05
-65.000	-5.000	-345.000	5.7029978042e-05	3.9834981647e-04	-4.8961491422e-05
-60.000	-5.000	-345.000	6.0184682269e-05	4.0930862697e-04	-4.8132421064e-05
-55.000	-5.000	-345.000	6.0289093283e-05	4.1909672588e-04	-4.8307274151e-05
-50.000	-5.000	-345.000	5.8666993592e-05	4.2887665875e-04	-4.7524880677e-05
-45.000	-5.000	-345.000	6.5672972685e-05	4.3758758421e-04	-4.1746578863e-05
-40.000	-5.000	-345.000	6.4426752642e-05	4.4571055559e-04	-4.0270700259e-05
-35.000	-5.000	-345.000	6.5055456110e-05	4.5319063780e-04	-3.8534023828e-05
-30.000	-5.000	-345.000	6.8829914306e-05	4.5914293028e-04	-3.5663025032e-05
-25.000	-5.000	-345.000	6.9706966834e-05	4.6427342334e-04	-3.3555156237e-05
-20.000	-5.000	-345.000	7.3646991077e-05	4.6856355781e-04	-2.9572062156e-05
-15.000	-5.000	-345.000	6.9915788864e-05	4.7262281637e-04	-2.9892132217e-05
-10.000	-5.000	-345.000	6.9943383204e-05	4.7386331035e-04	-2.7963561922e-05
-5.000	-5.000	-345.000	7.2054723092e-05	4.7568359236e-04	-2.4338323942e-05
0.000	-5.000	-345.000	6.8927613184e-05	4.7593970871e-04	-2.3304764369e-05
5.000	-5.000	-345.000	6.5492490787e-05	4.7548983477e-04	-2.2406790031e-05
10.000	-5.000	-345.000	6.8737435978e-05	4.7463834070e-04	-1.9326115688e-05
15.000	-5.000	-345.000	6.5883286301e-05	4.7225979929e-04	-1.8402209746e-05
20.000	-5.000	-345.000	6.8163921187e-05	4.6884046041e-04	-1.4854766556e-05
25.000	-5.000	-345.000	6.4786224850e-05	4.6552727991e-04	-1.4301312073e-05
